,"Foreign direct investment, net (BoP, current US$)","Net capital account (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Exports of goods and services (BoP, current US$)","Charges for the use of intellectual property, payments (BoP, current US$)","Net secondary income (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)","Total reserves (includes gold, current US$)","External debt stocks, long-term (DOD, current US$)",Total debt service (% of GNI),"Debt service on external debt, total (TDS, current US$)","Net financial flows, bilateral (NFL, current US$)","Commercial banks and other lending (PPG + PNG) (NFL, current US$)",Adjusted net national income (current US$),"GNI, Atlas method (current US$)",Exports of goods and services (annual % growth),GDP growth (annual %),GNI growth (annual %),GDP (constant LCU),GNI (constant LCU),Gross national expenditure (constant LCU),Gross domestic income (constant LCU),"Industry (including construction), value added (constant LCU)","Manufacturing, value added (constant LCU)","Services, value added (constant LCU)",GDP (current LCU),GNI (current LCU),Exports of goods and services (current LCU),"Industry (including construction), value added (current LCU)","Services, value added (current LCU)",Gross savings (% of GDP),Gross savings (% of GNI),Exports of goods and services (% of GDP),Trade (% of GDP),Imports of goods and services (constant 2010 US$),Exports of goods and services (constant 2010 US$),GDP (current US$),GNI (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Services, value added (current US$)","Net ODA provided, total (% of GNI)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net official aid received (current US$),"GDP per capita, PPP (current international $)","GDP per capita, PPP (current international $)","GNI, PPP (current international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Over-age students, primary (% of enrollment)","Persistence to grade 5, total (% of cohort)","Government expenditure on education, total (% of government expenditure)","Compulsory education, duration (years)","Adjusted net enrollment rate, primary (% of primary school age children)","Primary education, pupils",Aquaculture production (metric tons),Cereal production (metric tons),"Plant species (higher), threatened",Rural population,Urban population,Electricity production from coal sources (% of total),Access to electricity (% of population),GDP per unit of energy use (PPP $ per kg of oil equivalent),"Annual freshwater withdrawals, total (% of internal resources)",Arable land (hectares),Land area (sq. km),Urban land area (sq. km),Rural land area (sq. km),Total natural resources rents (% of GDP),"Depositors with commercial banks (per 1,000 adults)",Bank liquid reserves to bank assets ratio (%),"Claims on central government, etc. (% GDP)",Net domestic credit (current LCU),Net foreign assets (current LCU),"Listed domestic companies, total","Stocks traded, total value (current US$)",Consumer price index (2010 = 100),"Inflation, GDP deflator (annual %)",Deposit interest rate (%),Real interest rate (%),Broad money (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"External health expenditure per capita, PPP (current international $)","Mortality rate, infant (per 1,000 live births)",Number of infant deaths,"Population, total","ICT service exports (BoP, current US$)","Patent applications, residents","Trademark applications, total",Rail lines (total route-km),Gini index (World Bank estimate),Multidimensional poverty headcount ratio (% of total population),Poverty headcount ratio at national poverty lines (% of population),Start-up procedures to register a business (number),Cost of business start-up procedures (% of GNI per capita),Profit tax (% of commercial profits),Merchandise exports to high-income economies (% of total merchandise exports),Fuel exports (% of merchandise exports),Ores and metals exports (% of merchandise exports),Merchandise imports (current US$),Food imports (% of merchandise imports),Fuel imports (% of merchandise imports),Ores and metals imports (% of merchandise imports),"Bound rate, simple mean, all products (%)","Share of tariff lines with international peaks, all products (%)","Binding coverage, all products (%)",Export value index (2000 = 100),"Armed forces personnel, total","Armed forces personnel, total",Military expenditure (% of GDP),"Central government debt, total (% of GDP)",Expense (% of GDP),Tax revenue (% of GDP),Taxes on goods and services (% of revenue),"Revenue, excluding grants (% of GDP)",Social contributions (current LCU),IDA resource allocation index (1=low to 6=high),"Employers, total (% of total employment) (modeled ILO estimate)","Labor force participation rate for ages 15-24, female (%) (national estimate)",Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure
1993 [YR1993],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.913917519,NaN,2808216400,NaN,NaN,NaN,NaN,NaN,NaN,2222652700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2574440023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,30146,NaN,100,NaN,NaN,NaN,2.027,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.550031578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.5,2,30146,NaN,10,4429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1994 [YR1994],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.215623411,NaN,2870435900,NaN,NaN,NaN,NaN,NaN,NaN,2302470400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2720297793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1815,NaN,NaN,NaN,0,30435,NaN,100,NaN,NaN,NaN,2.027,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.345662622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.3,2,30435,NaN,21,4656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995 [YR1995],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.117152311,NaN,2931207400,NaN,NaN,NaN,NaN,NaN,NaN,2381969000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3130270895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.767749786,NaN,NaN,1838,NaN,NaN,NaN,0,30716,NaN,100,NaN,NaN,NaN,2.027,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.307909565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1,2,30716,NaN,13,4558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1996 [YR1996],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.110730002,NaN,2963765200,NaN,NaN,NaN,NaN,NaN,NaN,2447071400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3137848801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.842339993,NaN,NaN,1893,NaN,NaN,NaN,0,30995,NaN,100,NaN,NaN,NaN,2.027,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.60458124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.9,2,30995,NaN,16,4367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1997 [YR1997],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.237248754,NaN,3030072000,NaN,NaN,NaN,NaN,NaN,NaN,2527188200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2840182221,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.401110172,NaN,NaN,1919,NaN,NaN,NaN,0,31280,NaN,100,NaN,NaN,NaN,2.027,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.014051413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.7,2,31280,NaN,20,4715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1998 [YR1998],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.503266589,NaN,3136223500,NaN,NaN,NaN,NaN,NaN,NaN,2639287900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2934578821,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.489769936,NaN,NaN,1956,NaN,NaN,NaN,0,31556,NaN,100,NaN,NaN,NaN,2.027,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.900919788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.5,2,31556,NaN,4,4684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999 [YR1999],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.300542834,NaN,3239735900,NaN,NaN,NaN,NaN,NaN,NaN,2727659600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2906009308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.071700096,NaN,NaN,2022,NaN,NaN,NaN,0,31844,NaN,100,NaN,NaN,NaN,2.027,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.046246806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.4,2,31844,NaN,15,4639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2000 [YR2000],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.910229226,NaN,3366417000,NaN,NaN,NaN,NaN,NaN,NaN,2874015300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2647883816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.327899933,NaN,NaN,2008,NaN,NaN,NaN,0,32147,NaN,100,NaN,NaN,NaN,2.027,1.920578122,0.483293235,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.400617939,NaN,NaN,NaN,1301.216309,1.73431444,1408.094238,0,4.2,2,32147,NaN,6,5521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001 [YR2001],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.187732536,NaN,3440065200,NaN,NaN,NaN,NaN,NaN,NaN,2985317400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2718868306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1985,NaN,NaN,NaN,0,32470,NaN,100,NaN,NaN,NaN,2.027,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6488978,NaN,NaN,NaN,1392.376343,1.76262319,1431.0979,0,4.1,2,32470,NaN,6,4688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2002 [YR2002],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.026495079,NaN,3475377300,NaN,NaN,NaN,NaN,NaN,NaN,3087746500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2968987019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,32806,NaN,100,NaN,NaN,NaN,2.027,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.380168412,NaN,NaN,NaN,1477.861938,1.78920603,1560.757202,0,4,2,32806,NaN,8,3827,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2003 [YR2003],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.087536596,NaN,3513173300,NaN,NaN,NaN,NaN,NaN,NaN,3179966500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3601321065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,33153,NaN,100,NaN,NaN,NaN,2.027,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.878676255,NaN,NaN,NaN,1691.053955,2.08311176,2214.744141,0,3.8,2,33153,NaN,5,3696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2004 [YR2004],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.470484448,NaN,3599965700,NaN,NaN,NaN,NaN,NaN,NaN,3310330800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4137913500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,5.92595005,NaN,NaN,1831,NaN,NaN,NaN,0,33500,NaN,100,NaN,NaN,NaN,2.027,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.589789526,NaN,NaN,NaN,1786.519287,2.12533855,2570.390137,0,3.7,1,33500,NaN,7,3916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2005 [YR2005],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.895415281,NaN,3668200000,NaN,NaN,NaN,NaN,NaN,NaN,3379700000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4203084194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,33843,NaN,100,NaN,NaN,NaN,2.027,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.19639894,NaN,NaN,NaN,1862.311768,2.11626101,2628.193115,0,3.6,1,33843,NaN,2,3944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006 [YR2006],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.803936536,NaN,3881100000,NaN,NaN,NaN,NaN,NaN,NaN,3653100000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4582988333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,34190,NaN,100,NaN,NaN,NaN,2.027,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.160164297,NaN,NaN,NaN,1896.017944,2.01935983,2706.681885,0,3.6,1,34190,NaN,6,4215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007 [YR2007],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.42889902,NaN,4441100000,NaN,NaN,NaN,NaN,NaN,NaN,4287100000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5867916781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,NaN,NaN,NaN,NaN,NaN,0,34525,NaN,100,NaN,NaN,NaN,2.027,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.557242137,NaN,NaN,NaN,1956.504517,1.78801608,3039.027832,0,3.5,1,34525,NaN,11,4193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2008 [YR2008],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.666834793,NaN,4470714800,NaN,NaN,NaN,NaN,NaN,NaN,4421500000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6476490406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,NaN,1852,NaN,NaN,NaN,0,34872,NaN,100,NaN,NaN,NaN,2.027,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.451802092,NaN,NaN,NaN,2159.7854,1.92404652,3573.521484,0,3.4,1,34872,NaN,7,4102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2009 [YR2009],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-11.30000062,NaN,3965524000,NaN,NaN,NaN,NaN,NaN,NaN,3924100000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5451653237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.865,NaN,6.598810196,11,NaN,1837,NaN,NaN,NaN,0,35226,NaN,100,NaN,NaN,NaN,2.027,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05684857,NaN,NaN,NaN,2266.853271,2.27620602,3523.19043,0,3.3,1,35226,NaN,3,3029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2010 [YR2010],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.099999899,NaN,4048800000,NaN,NaN,NaN,523241000,NaN,3525500000,4048800000,NaN,NaN,523241000,3525500000,NaN,NaN,NaN,NaN,NaN,NaN,5367625613,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.363220215,11,NaN,1820,NaN,NaN,NaN,0,35612,NaN,100,NaN,NaN,NaN,2.027,1.920578122,0.483293235,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.05563059,NaN,NaN,NaN,2371.637939,2.33060694,3509.358887,0,3.3,1,35612,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011 [YR2011],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,NaN,4332216000,NaN,NaN,NaN,554293900,NaN,3768123400,4374200000,NaN,NaN,561000000,3813200000,NaN,NaN,NaN,NaN,NaN,NaN,6088808463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.076169968,11,NaN,1760,NaN,NaN,NaN,0,36024,NaN,100,NaN,NaN,NaN,2.027,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.96911142,NaN,NaN,NaN,2439.781006,2.17861032,3677.420166,0,3.2,1,36024,NaN,6,3022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012 [YR2012],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.000000923,NaN,4375538200,NaN,NaN,NaN,565700000,NaN,3821600000,4469800000,NaN,NaN,577900000,3891900000,NaN,NaN,NaN,NaN,NaN,NaN,5743029680,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,8.87594986,11,NaN,1766,NaN,NaN,NaN,0,36460,NaN,100,NaN,NaN,NaN,2.027,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.17380353,NaN,NaN,NaN,2531.177734,2.23461652,3519.940674,0,3.1,1,36460,NaN,4,3046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2013 [YR2013],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.599998464,NaN,4795589800,NaN,NaN,NaN,670700000,NaN,4127000000,4936000000,NaN,NaN,690100000,4245800000,NaN,NaN,NaN,NaN,NaN,NaN,6555983530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.059219837,11,NaN,1753,NaN,NaN,NaN,0,36901,NaN,100,NaN,NaN,NaN,2.027,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.757297824,NaN,NaN,NaN,2712.527832,2.14969468,3817.898682,0,3,1,36901,NaN,5,2954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014 [YR2014],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.200000717,NaN,5140872300,NaN,NaN,NaN,649500000,NaN,4493000000,5321300000,NaN,NaN,672100000,4649300000,NaN,NaN,NaN,NaN,NaN,NaN,7069616049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.008860111,11,NaN,1752,NaN,NaN,NaN,0,37322,NaN,100,NaN,NaN,NaN,2.027,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.565219216,NaN,NaN,NaN,2869.30835,2.08679175,3947.423584,0,3,1,37322,NaN,6,2848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015 [YR2015],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.899999169,NaN,5392775000,NaN,NaN,NaN,NaN,NaN,NaN,5643600000,NaN,NaN,993300000,4650200000,NaN,NaN,NaN,NaN,NaN,NaN,6261622101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,NaN,1959,NaN,NaN,NaN,0,37718,NaN,100,NaN,NaN,NaN,2.027,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.10275641,NaN,NaN,NaN,2797.367432,2.02833343,3365.927246,0,2.9,1,37718,NaN,5,2759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
