,"Foreign direct investment, net (BoP, current US$)","Net capital account (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Exports of goods and services (BoP, current US$)","Charges for the use of intellectual property, payments (BoP, current US$)","Net secondary income (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)","Total reserves (includes gold, current US$)","External debt stocks, long-term (DOD, current US$)",Total debt service (% of GNI),"Debt service on external debt, total (TDS, current US$)","Net financial flows, bilateral (NFL, current US$)","Commercial banks and other lending (PPG + PNG) (NFL, current US$)",Adjusted net national income (current US$),"GNI, Atlas method (current US$)",Exports of goods and services (annual % growth),GDP growth (annual %),GNI growth (annual %),GDP (constant LCU),GNI (constant LCU),Gross national expenditure (constant LCU),Gross domestic income (constant LCU),"Industry (including construction), value added (constant LCU)","Manufacturing, value added (constant LCU)","Services, value added (constant LCU)",GDP (current LCU),GNI (current LCU),Exports of goods and services (current LCU),"Industry (including construction), value added (current LCU)","Services, value added (current LCU)",Gross savings (% of GDP),Gross savings (% of GNI),Exports of goods and services (% of GDP),Trade (% of GDP),Imports of goods and services (constant 2010 US$),Exports of goods and services (constant 2010 US$),GDP (current US$),GNI (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Services, value added (current US$)","Net ODA provided, total (% of GNI)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net official aid received (current US$),"GDP per capita, PPP (current international $)","GDP per capita, PPP (current international $)","GNI, PPP (current international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Over-age students, primary (% of enrollment)","Persistence to grade 5, total (% of cohort)","Government expenditure on education, total (% of government expenditure)","Compulsory education, duration (years)","Adjusted net enrollment rate, primary (% of primary school age children)","Primary education, pupils",Aquaculture production (metric tons),Cereal production (metric tons),"Plant species (higher), threatened",Rural population,Urban population,Electricity production from coal sources (% of total),Access to electricity (% of population),GDP per unit of energy use (PPP $ per kg of oil equivalent),"Annual freshwater withdrawals, total (% of internal resources)",Arable land (hectares),Land area (sq. km),Urban land area (sq. km),Rural land area (sq. km),Total natural resources rents (% of GDP),"Depositors with commercial banks (per 1,000 adults)",Bank liquid reserves to bank assets ratio (%),"Claims on central government, etc. (% GDP)",Net domestic credit (current LCU),Net foreign assets (current LCU),"Listed domestic companies, total","Stocks traded, total value (current US$)",Consumer price index (2010 = 100),"Inflation, GDP deflator (annual %)",Deposit interest rate (%),Real interest rate (%),Broad money (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"External health expenditure per capita, PPP (current international $)","Mortality rate, infant (per 1,000 live births)",Number of infant deaths,"Population, total","ICT service exports (BoP, current US$)","Patent applications, residents","Trademark applications, total",Rail lines (total route-km),Gini index (World Bank estimate),Multidimensional poverty headcount ratio (% of total population),Poverty headcount ratio at national poverty lines (% of population),Start-up procedures to register a business (number),Cost of business start-up procedures (% of GNI per capita),Profit tax (% of commercial profits),Merchandise exports to high-income economies (% of total merchandise exports),Fuel exports (% of merchandise exports),Ores and metals exports (% of merchandise exports),Merchandise imports (current US$),Food imports (% of merchandise imports),Fuel imports (% of merchandise imports),Ores and metals imports (% of merchandise imports),"Bound rate, simple mean, all products (%)","Share of tariff lines with international peaks, all products (%)","Binding coverage, all products (%)",Export value index (2000 = 100),"Armed forces personnel, total","Armed forces personnel, total",Military expenditure (% of GDP),"Central government debt, total (% of GDP)",Expense (% of GDP),Tax revenue (% of GDP),Taxes on goods and services (% of revenue),"Revenue, excluding grants (% of GDP)",Social contributions (current LCU),IDA resource allocation index (1=low to 6=high),"Employers, total (% of total employment) (modeled ILO estimate)","Labor force participation rate for ages 15-24, female (%) (national estimate)",Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure
1970 [YR1970],NaN,NaN,NaN,NaN,NaN,NaN,2540000,404917180,64232860.3,NaN,3612040.6,11181058.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54092,NaN,931035,1366399,NaN,NaN,NaN,NaN,235000,10230,NaN,NaN,NaN,NaN,NaN,NaN,2151655000,2361845000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.1,3504,2297434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.54297408,0.136536169,3.631058162,659000000,25.06908119,5.923960282,3.131355433,NaN,NaN,NaN,NaN,NaN,NaN,4.33621044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1971 [YR1971],NaN,NaN,NaN,NaN,NaN,NaN,2450000,598829651.3,68095825.7,NaN,9483351.5,2788748.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,435066,NaN,52414,NaN,916666,1437381,0,NaN,NaN,NaN,240000,10230,NaN,NaN,NaN,NaN,NaN,NaN,2412046293,3282253707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.6,3488,2354047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.8442623,0.151511501,3.000468046,731000000,23.53666171,5.66100185,2.873485339,NaN,NaN,NaN,NaN,NaN,NaN,4.000740878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1972 [YR1972],NaN,NaN,NaN,NaN,NaN,NaN,6600000,922647621.3,61559341.9,NaN,9314889.2,-5245595.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76416,NaN,904754,1513082,0,NaN,NaN,NaN,240000,10230,NaN,NaN,NaN,NaN,NaN,NaN,2778414349,4048985651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.1,3475,2417836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.5006207,0.358322394,2.580946961,924000000,20.10401153,5.510824197,2.770620613,NaN,NaN,NaN,NaN,NaN,NaN,5.090337785,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1973 [YR1973],NaN,NaN,NaN,NaN,NaN,NaN,7100000,1507046654,56393232.9,NaN,11017458.2,-6853015.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65638,NaN,891712,1590231,0,NaN,NaN,NaN,240000,10230,NaN,NaN,NaN,NaN,NaN,NaN,4195926580,4265573420,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.5,3460,2481943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.20764021,0.47215065,2.752117809,1286000000,18.23413715,4.788478512,3.225438217,NaN,NaN,NaN,NaN,NaN,NaN,3.815289314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1974 [YR1974],NaN,NaN,NaN,NaN,NaN,NaN,134740000,2997376774,49284347.8,NaN,11909594.5,-7515338.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.8,NaN,NaN,NaN,97.87249,448535,NaN,92444,NaN,874174,1662604,0,NaN,NaN,NaN,237000,10230,NaN,NaN,NaN,NaN,NaN,NaN,4916007669,5757892331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.9,3440,2536778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2355000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1975 [YR1975],NaN,NaN,NaN,NaN,NaN,NaN,8680000,2494061145,45669452.4,NaN,10836620.8,-7044074.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,82700,NaN,850564,1725185,0,NaN,NaN,NaN,234000,10230,NaN,NaN,NaN,NaN,NaN,NaN,5751142522,6107857478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.2,3412,2575749,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.93000031,NaN,NaN,NaN,NaN,NaN
1976 [YR1976],NaN,NaN,NaN,NaN,NaN,NaN,32180000,2544358608,39041939.1,NaN,8222086.1,-4089608.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,55700,NaN,820802,1775604,0,NaN,NaN,NaN,231000,10230,NaN,NaN,NaN,NaN,NaN,NaN,6960572552,6617227448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.4,3368,2596406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,612000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.12490851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1977 [YR1977],NaN,NaN,NaN,NaN,NaN,NaN,125670000,3089266498,39177398,NaN,8030942.8,1889639.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,60760,NaN,786792,1814948,0,NaN,NaN,16.83004386,228000,10230,NaN,NaN,NaN,NaN,NaN,NaN,8150127825,9020972175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.6,3303,2601740,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.066848638,4.760480036,1539000000,22.08861865,7.633891739,9.884186012,NaN,NaN,NaN,NaN,NaN,NaN,4.732284425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1978 [YR1978],NaN,NaN,NaN,NaN,NaN,NaN,212410000,3918138374,51818036.2,NaN,7683379.5,4224894.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,380695,40,56600,NaN,750618,1846587,0,NaN,NaN,NaN,224000,10230,NaN,NaN,NaN,NaN,NaN,NaN,10185474065,9576125935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.6,3219,2597205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1922000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.489601091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1979 [YR1979],NaN,NaN,NaN,NaN,NaN,NaN,92110000,6253129756,107528704.6,NaN,9628863.8,9207670.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,48600,NaN,715011,1875891,0,NaN,NaN,NaN,220000,10230,NaN,NaN,NaN,NaN,NaN,NaN,14000916827,11651983173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.5,3121,2590902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2700000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.07174888,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1980 [YR1980],NaN,NaN,NaN,NaN,NaN,NaN,259820000,7024574525,216292638.8,NaN,52537476,28459520.6,69814000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,388482,40,30450,NaN,681613,1907316,0,NaN,NaN,NaN,210000,10230,NaN,NaN,NaN,NaN,NaN,NaN,18212329405,14769940450,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.4,3009,2588929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3650000000,NaN,NaN,NaN,NaN,NaN,NaN,133.6449383,NaN,NaN,12.35714286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1981 [YR1981],NaN,NaN,NaN,NaN,NaN,NaN,382920000,5182114835,286064003.1,NaN,100793240.2,12461654.3,52862000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,405402,70,29575,NaN,651196,1943106,0,NaN,NaN,NaN,210000,10230,NaN,NaN,NaN,NaN,NaN,NaN,25223454112,21369102933,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.2,2887,2594302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.73482214,NaN,NaN,3499000000,NaN,NaN,NaN,NaN,NaN,NaN,128.7469563,NaN,NaN,9.583333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1982 [YR1982],NaN,NaN,NaN,NaN,NaN,NaN,149920000,6821644188,346971305.3,NaN,117129152.8,-2961141.7,62212000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,398977,120,30420,NaN,623154,1982985,0,NaN,NaN,19.80592105,208000,10230,NaN,NaN,NaN,NaN,NaN,NaN,36812236535,18626186770,NaN,NaN,NaN,NaN,12.94166667,NaN,NaN,NaN,NaN,NaN,NaN,37,2759,2606139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.94029859,NaN,NaN,3391000000,NaN,NaN,NaN,NaN,NaN,NaN,111.953875,NaN,NaN,9.286451306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1983 [YR1983],NaN,NaN,NaN,NaN,NaN,NaN,63400000,5420707181,435888723.7,NaN,107948963.7,27456431.3,-10284000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,382500,200,27200,NaN,596784,2025288,0,NaN,NaN,NaN,208000,10230,NaN,NaN,NaN,NaN,NaN,NaN,49960569764,21777197589,NaN,NaN,NaN,NaN,10.00916667,NaN,NaN,NaN,NaN,NaN,NaN,35.7,2628,2622072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.77432633,NaN,NaN,3661000000,NaN,NaN,NaN,NaN,NaN,NaN,106.3561813,NaN,NaN,13.45562059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1984 [YR1984],NaN,NaN,NaN,NaN,NaN,NaN,28000000,3514703718,407164195.4,NaN,124942185.3,20051138.7,-29351000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,300,25831,NaN,571060,2066994,0,NaN,NaN,NaN,208000,10230,NaN,NaN,NaN,NaN,NaN,NaN,66740614120,23228276661,NaN,NaN,NaN,NaN,11.53,NaN,NaN,NaN,NaN,NaN,NaN,34.3,2504,2638054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.39552282,NaN,NaN,2948000000,NaN,NaN,NaN,NaN,NaN,NaN,52.91555879,NaN,NaN,10.9687267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1985 [YR1985],NaN,NaN,NaN,NaN,NaN,NaN,53900000,4089410432,406132309.7,NaN,125610662.2,6324379.9,-30022000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,329340,300,34450,NaN,545728,2106267,0,NaN,NaN,NaN,204000,10230,NaN,NaN,NaN,NaN,NaN,NaN,91511533201,54250078712,NaN,NaN,NaN,NaN,13.24166667,NaN,NaN,NaN,NaN,NaN,NaN,32.9,2392,2651995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.851237,NaN,NaN,2203000000,NaN,NaN,NaN,NaN,NaN,NaN,40.30255535,17400,17400,6.286976015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1986 [YR1986],NaN,NaN,NaN,NaN,NaN,NaN,29450000,4092905137,407364766.1,NaN,99531811.2,-24128043.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,375,46530,NaN,520094,2140778,0,NaN,NaN,NaN,200000,10230,NaN,NaN,NaN,NaN,NaN,NaN,1.79992E+11,2.50426E+11,NaN,NaN,NaN,NaN,16.41666667,NaN,NaN,NaN,NaN,NaN,NaN,31.6,2300,2660872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.99429936,NaN,NaN,2203000000,NaN,NaN,NaN,NaN,NaN,NaN,76.96828906,NaN,NaN,5.26383955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1987 [YR1987],NaN,NaN,NaN,NaN,NaN,NaN,57460000,4832307036,410917779.4,NaN,99052257.2,-28725757.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,399029,200,70482,NaN,495013,2172947,0,NaN,NaN,22.77741228,188000,10230,NaN,NaN,NaN,NaN,NaN,NaN,5.96203E+11,1.36544E+12,NaN,NaN,NaN,NaN,21.1775,NaN,NaN,NaN,NaN,NaN,NaN,30.3,2225,2667960,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.95296805,NaN,NaN,1880000000,NaN,NaN,NaN,NaN,NaN,NaN,90.96252344,NaN,NaN,1.121846578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1988 [YR1988],NaN,NaN,NaN,NaN,NaN,NaN,77030000,4761143788,379848561.5,NaN,94788451.6,-18189127.8,NaN,NaN,NaN,NaN,NaN,NaN,1.74459E+13,NaN,NaN,NaN,NaN,NaN,NaN,1.356E+12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3313540068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,73032,NaN,472503,2212172,0,NaN,NaN,NaN,186000,10230,NaN,NaN,0.031724634,NaN,NaN,15.33931034,9.47709E+11,3.71385E+12,NaN,NaN,NaN,NaN,21.95833333,NaN,160.3696163,NaN,NaN,NaN,NaN,29.1,2169,2684675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.89811631,NaN,NaN,2457000000,NaN,NaN,NaN,NaN,NaN,NaN,109.1550281,NaN,NaN,1.186578171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1989 [YR1989],NaN,NaN,NaN,NaN,NaN,NaN,69600000,4636190478,362065049.8,2.694239261,91820050.5,-19238036.8,NaN,2631986778,NaN,NaN,-42.45111822,NaN,1.00399E+13,NaN,NaN,9.81954E+12,NaN,NaN,NaN,1.35E+12,1.69272E+12,2.47715E+11,NaN,NaN,NaN,NaN,18.34924561,109.9250886,2818005052,710830817.5,2717998688,3408013974,498732254.8,2489030212,NaN,NaN,NaN,3.456851952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,346534,100,79361,NaN,469956,2256484,0,NaN,NaN,NaN,184000,10230,NaN,NaN,0.041364191,NaN,NaN,43.96551358,1.47844E+12,3.34624E+12,NaN,NaN,NaN,72.99645552,17.5375,-19.15344956,182.607771,NaN,NaN,NaN,NaN,27.8,2125,2726440,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.09781183,NaN,NaN,2235000000,NaN,NaN,NaN,NaN,NaN,NaN,67.91401942,18000,18000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1990 [YR1990],NaN,NaN,NaN,NaN,NaN,NaN,246270000,4210389197,366014620.6,2.872376777,99406701.4,-15841871.8,NaN,2922307830,3663390833,-3.022640921,26.53316009,NaN,1.27038E+13,1.54625E+13,1.45007E+13,1.24901E+13,NaN,NaN,NaN,1.973E+12,2.40555E+12,3.54998E+11,NaN,NaN,NaN,NaN,17.99278605,117.905808,3040696522,689344954.3,2838485354,3460782103,510722596.7,2836016496,NaN,NaN,NaN,8.254781266,NaN,3839.270302,3839.270302,13120977869,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80,77358,NaN,473154,2329890,0,NaN,5.507790124,NaN,183000,10230,2317.423828,8081.997559,0.036039336,NaN,NaN,53.25392567,2.61682E+12,5.15582E+12,NaN,NaN,NaN,15.50184839,16.8575,21.16039869,193.7315816,NaN,NaN,NaN,NaN,26.6,2088,2803044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.54531044,NaN,NaN,2525000000,NaN,NaN,NaN,NaN,NaN,NaN,69.13151781,36000,36000,7.551951343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991 [YR1991],NaN,NaN,NaN,NaN,NaN,NaN,105090000,4536363880,344612861.1,2.359926948,113072157,-6439942.4,NaN,4195844664,4954375759,12.59147735,49.44737918,24.66400724,1.89855E+13,1.92762E+13,2.00687E+13,1.87449E+13,3.03462E+12,1.62515E+12,1.33819E+13,4.35377E+12,4.44745E+12,5.45477E+11,1.02881E+12,NaN,NaN,NaN,12.52883571,92.45467201,3933067602,776143668.1,4690415093,4791341406,587654401,3748853489,NaN,NaN,NaN,2.613881735,NaN,5690.812787,5690.812787,16984651884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80,83213,NaN,482900,2438806,0,NaN,6.87535122,NaN,181000,10230,NaN,NaN,0.020723889,NaN,NaN,28.30887156,3.22374E+12,6.14386E+12,NaN,NaN,NaN,47.65565986,16.76416667,-6.531972115,126.3157927,NaN,NaN,NaN,NaN,25.5,2058,2921706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.2983738,NaN,NaN,3743000000,NaN,NaN,NaN,NaN,NaN,NaN,75.44291752,36000,36000,5.154888674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.670000076,NaN,NaN,8.399999619,NaN,NaN,NaN
