,"Foreign direct investment, net (BoP, current US$)","Net capital account (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Exports of goods and services (BoP, current US$)","Charges for the use of intellectual property, payments (BoP, current US$)","Net secondary income (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)","Total reserves (includes gold, current US$)","External debt stocks, long-term (DOD, current US$)",Total debt service (% of GNI),"Debt service on external debt, total (TDS, current US$)","Net financial flows, bilateral (NFL, current US$)","Commercial banks and other lending (PPG + PNG) (NFL, current US$)",Adjusted net national income (current US$),"GNI, Atlas method (current US$)",Exports of goods and services (annual % growth),GDP growth (annual %),GNI growth (annual %),GDP (constant LCU),GNI (constant LCU),Gross national expenditure (constant LCU),Gross domestic income (constant LCU),"Industry (including construction), value added (constant LCU)","Manufacturing, value added (constant LCU)","Services, value added (constant LCU)",GDP (current LCU),GNI (current LCU),Exports of goods and services (current LCU),"Industry (including construction), value added (current LCU)","Services, value added (current LCU)",Gross savings (% of GDP),Gross savings (% of GNI),Exports of goods and services (% of GDP),Trade (% of GDP),Imports of goods and services (constant 2010 US$),Exports of goods and services (constant 2010 US$),GDP (current US$),GNI (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Services, value added (current US$)","Net ODA provided, total (% of GNI)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net official aid received (current US$),"GDP per capita, PPP (current international $)","GDP per capita, PPP (current international $)","GNI, PPP (current international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Over-age students, primary (% of enrollment)","Persistence to grade 5, total (% of cohort)","Government expenditure on education, total (% of government expenditure)","Compulsory education, duration (years)","Adjusted net enrollment rate, primary (% of primary school age children)","Primary education, pupils",Aquaculture production (metric tons),Cereal production (metric tons),"Plant species (higher), threatened",Rural population,Urban population,Electricity production from coal sources (% of total),Access to electricity (% of population),GDP per unit of energy use (PPP $ per kg of oil equivalent),"Annual freshwater withdrawals, total (% of internal resources)",Arable land (hectares),Land area (sq. km),Urban land area (sq. km),Rural land area (sq. km),Total natural resources rents (% of GDP),"Depositors with commercial banks (per 1,000 adults)",Bank liquid reserves to bank assets ratio (%),"Claims on central government, etc. (% GDP)",Net domestic credit (current LCU),Net foreign assets (current LCU),"Listed domestic companies, total","Stocks traded, total value (current US$)",Consumer price index (2010 = 100),"Inflation, GDP deflator (annual %)",Deposit interest rate (%),Real interest rate (%),Broad money (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"External health expenditure per capita, PPP (current international $)","Mortality rate, infant (per 1,000 live births)",Number of infant deaths,"Population, total","ICT service exports (BoP, current US$)","Patent applications, residents","Trademark applications, total",Rail lines (total route-km),Gini index (World Bank estimate),Multidimensional poverty headcount ratio (% of total population),Poverty headcount ratio at national poverty lines (% of population),Start-up procedures to register a business (number),Cost of business start-up procedures (% of GNI per capita),Profit tax (% of commercial profits),Merchandise exports to high-income economies (% of total merchandise exports),Fuel exports (% of merchandise exports),Ores and metals exports (% of merchandise exports),Merchandise imports (current US$),Food imports (% of merchandise imports),Fuel imports (% of merchandise imports),Ores and metals imports (% of merchandise imports),"Bound rate, simple mean, all products (%)","Share of tariff lines with international peaks, all products (%)","Binding coverage, all products (%)",Export value index (2000 = 100),"Armed forces personnel, total","Armed forces personnel, total",Military expenditure (% of GDP),"Central government debt, total (% of GDP)",Expense (% of GDP),Tax revenue (% of GDP),Taxes on goods and services (% of revenue),"Revenue, excluding grants (% of GDP)",Social contributions (current LCU),IDA resource allocation index (1=low to 6=high),"Employers, total (% of total employment) (modeled ILO estimate)","Labor force participation rate for ages 15-24, female (%) (national estimate)",Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure
1992 [YR1992],NaN,NaN,NaN,NaN,NaN,NaN,17290000,NaN,5527412,NaN,NaN,3793499.6,NaN,NaN,2328465420,-45.87155963,-13.83783784,-13.69609942,1.75497E+11,1.75497E+11,2.54853E+11,2.19173E+11,89781548131,52153746744,74570218263,741300000,741300000,263800000,267334000,170172000,NaN,NaN,35.58613247,83.19169027,3635888175,1767672163,2316562500,2316562500,824375000,1102812500,531787500,NaN,NaN,0.90996897,NaN,2076.830673,2076.830673,9377721219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,361163,642,1596100,NaN,2835536,1679864,7.810573646,NaN,1.883324256,NaN,1320000,191800,NaN,NaN,0.608059132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,830.1129235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54,7155,4515400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.63893299,NaN,NaN,418000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12000,12000,0.852955679,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.689999998,NaN,NaN,1.100000024,NaN,NaN,NaN
1993 [YR1993],-10000000,0,-149128000,348298000,NaN,67217000,64240000,48245777.09,231716372.3,0.069801766,1411819.5,21730000,NaN,NaN,2029015156,23.88172858,-15.45932821,-15.76412645,1.48366E+11,1.47831E+11,2.05521E+11,1.93103E+11,69250283558,40123822724,63219575171,5354700000,5339698000,1795500000,1634100000,1501300000,7.056434161,7.076259369,33.53129027,74.70633275,3884187707,2189822831,2028295455,2022612879,680113636.4,835151515.2,568674242.4,NaN,NaN,4.697389359,NaN,1796.848315,1796.848315,8093087078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,369172,223,1537600,NaN,2849225,1667475,8.495590675,NaN,2.096930831,NaN,1352000,191800,NaN,NaN,0.471431993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,754.427956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54,7003,4516700,NaN,NaN,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.591996,NaN,NaN,430000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12000,12000,0.825055559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.75999999,NaN,NaN,3.400000095,NaN,NaN,NaN
1994 [YR1994],-38178000,299000,-124588000,372628000,NaN,62618000,70080000,26186043.32,356088043.6,0.993653043,16371843.9,82355536.5,NaN,NaN,1648871546,-18.96964634,-20.08515883,-21.83405915,1.18567E+11,1.15554E+11,1.61369E+11,1.54089E+11,43416507366,25647016383,52737077722,12019200000,11780639600,4057900000,2870600000,4074000000,4.44670444,4.536751129,33.76181443,73.83020501,3023070621,1774421184,1681006993,1647641902,567538461.5,673552447.6,569790209.8,NaN,NaN,10.38696571,NaN,1467.131134,1467.131134,6492763962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,380595,163,1059790,NaN,2861083,1654017,5.218919538,NaN,2.370673932,NaN,1305000,191800,NaN,NaN,0.968075232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,180.8749299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.3,6757,4515100,6395000,132,1916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.19591945,NaN,NaN,316000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13000,13000,1.090281591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.839999974,NaN,NaN,4.699999809,NaN,NaN,NaN
1995 [YR1995],-96090000,2226000,-277981000,448082000,NaN,78684000,47920000,133632964.2,472183244.5,3.692011255,59869035,24964333.1,NaN,NaN,1621943257,-17.36366101,-5.423821885,-5.72764792,1.12136E+11,1.08935E+11,1.52185E+11,1.23573E+11,38085106920,19311577338,50310483761,16145100000,15761788900,4757500000,2923800000,5755000000,7.813499947,8.00351653,29.46714483,71.82426866,2465397925,1466316705,1661018519,1621583220,489454732.5,703559670.8,592078189.3,NaN,NaN,15.08834053,NaN,1402.579196,1402.579196,6244463008,3507604649,103.22266,NaN,NaN,NaN,NaN,NaN,387580,207,911080,NaN,2902740,1657660,4.746237312,NaN,2.68283536,NaN,1258000,191800,NaN,NaN,0.461685823,NaN,NaN,13.11419564,4141760000,-635052071.8,NaN,NaN,16.74066736,42.03108918,NaN,NaN,17.20188788,NaN,NaN,NaN,NaN,52.1,6428,4560400,9458000,119,2252,415,NaN,NaN,NaN,NaN,NaN,NaN,16.82829683,11.05675431,11.65198035,522000000,18.34240982,35.92017353,2.546827196,NaN,0,NaN,80.0426698,7000,7000,1.790516937,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.959999979,NaN,NaN,5.599999905,NaN,NaN,NaN
1996 [YR1996],-47238000,9030000,-469238000,562670000,NaN,83953000,44930000,140200583.8,988702997.6,4.151502232,74235941.8,26123703.8,7000000,NaN,1787836225,6.700998424,7.084502419,7.704277526,1.2008E+11,1.17328E+11,1.6062E+11,1.14002E+11,39060746330,20219815805,49856771492,23399300000,22894842100,7192500000,3984500000,7097200000,1.815585661,1.855589716,30.738099,87.29577381,2635487525,1564574564,1827570586,1788170586,561760456.1,1033631429,554317178.9,NaN,NaN,11.42116962,NaN,1506.975557,1506.975557,6824516377,4340696843,100.26518,NaN,NaN,18.76004982,NaN,92.24185,473463,185,1325419,NaN,2959121,1669279,5.257804056,NaN,2.529701602,NaN,1357000,191800,NaN,NaN,0.602589424,NaN,NaN,16.47968102,5882350000,-1206613882,NaN,NaN,22.0888649,35.34290788,30.70593148,20.12149533,13.62569393,NaN,NaN,NaN,NaN,50.4,6030,4628400,9010000,126,2333,417,NaN,NaN,NaN,NaN,NaN,NaN,9.725793732,15.31265386,6.193162499,838000000,20.88089707,28.62243306,1.215250038,NaN,NaN,NaN,98.92288119,12000,12000,1.547980068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.049999952,NaN,NaN,7.300000191,NaN,NaN,NaN
1997 [YR1997],-83820000,6200000,-141433000,675810000,NaN,67590000,45200000,194284986.6,1143046307,4.567393074,77794763.6,7653627,23012000,1470674862,1853324691,21.05248523,9.915253875,8.201248894,1.31986E+11,1.2695E+11,1.4871E+11,1.25081E+11,46796558651,32239719903,49765779890,30685700000,29564405500,11748600000,6462181000,9502313000,13.94590615,14.47483503,38.28688933,84.4771343,2103674297,1893956393,1767864036,1703264036,676860146.9,816580728.8,547447097.8,NaN,NaN,11.01884316,NaN,1660.56194,1660.56194,7513690027,3962014251,99.90489,NaN,NaN,NaN,NaN,NaN,477914,168,1610388,NaN,3015793,1680607,6.293314666,99.8,3.007285083,20.30451666,1358000,191800,NaN,NaN,1.469779619,NaN,NaN,14.70789325,5579410000,-157297791.7,NaN,NaN,27.2654849,19.30954843,28.98187503,36.81333221,13.73388908,NaN,NaN,NaN,NaN,48.4,5611,4696400,9390000,152,2618,417,NaN,NaN,NaN,NaN,NaN,NaN,38.69548738,NaN,NaN,709000000,NaN,NaN,NaN,NaN,NaN,NaN,118.1849677,14200,14200,1.763018686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.120000005,NaN,NaN,7.5,NaN,NaN,NaN
1998 [YR1998],-86606213.38,3874650,-333505457.7,597873650.2,3804809.687,48738947.04,47950000,187664170.5,1301673096,7.336190266,114940769.7,24587112.5,NaN,1324894070,1699242983,-8.736360077,2.121835252,1.205310907,1.34787E+11,1.2848E+11,1.59297E+11,1.17073E+11,45961015329,34794060368,51687020559,34181400000,32536669440,12470500000,7096500000,12023500000,-7.949289949,-8.351127025,36.48329208,94.50929453,2136207944,1728493543,1645963750,1566763750,600501762.4,955086965.7,578977021,NaN,NaN,12.52326694,NaN,1688.776656,1688.776656,7666246652,5194671417,99.77394,NaN,NaN,13.69270039,9,NaN,473488,162,1607530,NaN,3075814,1693186,7.041348856,99.70155334,2.917141626,NaN,1360000,191800,NaN,NaN,0.522505475,NaN,NaN,14.69582873,6851500000,-538651582.3,NaN,NaN,30.11674097,9.077506318,35.37008787,43.87352861,14.49054164,NaN,NaN,NaN,NaN,46.3,5198,4769000,9692296.62,111,2713,417,NaN,NaN,NaN,NaN,NaN,NaN,47.80315343,5.63715556,3.343808796,842000000,13.80352464,24.72084363,2.063970615,NaN,NaN,NaN,100.5284792,14200,14200,1.590634088,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.25999999,NaN,NaN,8.899999619,NaN,NaN,NaN
1999 [YR1999],-38353927,6686619,-178190622.9,527502369.7,2816176.96,67985457.51,49580000,253802267.8,1484876851,9.709129051,114088236.2,61075444.8,NaN,1011476907,1447516508,-10.3989415,3.655789406,2.070990832,1.39714E+11,1.31141E+11,1.66115E+11,1.37654E+11,44207805637,32804128026,53309286697,48744000000,45856187000,20571400000,11272061300,16926563700,2.751078054,2.924328372,42.2029378,99.19949122,2031110576,1548748511,1249061487,1175061487,527140642.4,711921997.7,433741974.9,NaN,NaN,17.32420044,NaN,1749.59438,1749.59438,7967010725,4860811290,99.16701,1.50454,NaN,11.38731956,9,93.29008,469779,71,1617630,NaN,3131739,1708661,3.827378847,99.73033142,3.51036443,NaN,1368000,191800,NaN,NaN,0.34939971,NaN,NaN,9.685510011,7207722000,1320615969,NaN,NaN,41.26924898,37.57444046,27.37889848,15.58210306,13.58331282,NaN,NaN,NaN,NaN,44.4,4827,4840400,10208649,60,2145,417,NaN,NaN,NaN,NaN,NaN,NaN,48.96475771,11.81910387,5.798190623,613000000,13.61354527,20.29063739,1.436013553,NaN,NaN,NaN,90.54609513,12200,12200,1.851247589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.419999957,NaN,NaN,8.399999619,NaN,NaN,NaN
2000 [YR2000],6860124.961,16199380,-81431570.32,572960117.7,9236500,87361620.71,43500000,261849461.3,1510365349,13.83313213,178127651.4,36243741.5,-60308000,1100261711,1375311508,10.50827848,5.443336616,5.052684711,1.47319E+11,1.37767E+11,1.68705E+11,1.51079E+11,48697445501,34149096655,56117504254,65357700000,61444889600,27350800000,19084200000,19589323000,14.66597131,15.59990032,41.84786184,89.43093163,2039064706,1711495317,1369688498,1287688498,573185350.4,651739833.9,410529599.4,NaN,NaN,15.01527787,NaN,1863.73919,1863.73919,8582788124,4801647701,96.84409,2.09108,NaN,11.61130047,9,92.73983,465596,58,1550090,NaN,3169363,1729037,4.293081508,99.75376892,3.937095097,NaN,1356000,191800,NaN,NaN,1.12307155,NaN,NaN,8.013785675,7957480000,1650506973,NaN,NaN,48.98690158,27.16173807,14.45166349,23.05040233,11.31802221,35.07473373,4.41414976,12.29036808,0,42.4,4493,4898400,9569257.24,80,2334,417,31,NaN,NaN,NaN,NaN,NaN,44.95330705,16.3595281,6.853844927,558000000,14.44324049,23.20837652,1.310029237,7.37,4.433118,99.94,100,14000,14000,1.882678682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.549999952,NaN,NaN,7.539999962,NaN,NaN,NaN
2001 [YR2001],1093267.123,2623093,-10874448.14,563036360.4,6924200,50990734.18,34770000,286507193.6,1490290489,12.22761518,179258840.3,7407309.9,-78064000,1275153744,1386829417,-3.238662123,5.321621411,7.884280327,1.55159E+11,1.48629E+11,1.6901E+11,1.59139E+11,50887838041,37247550090,58139052050,73883500000,71020430050,27133400000,19824782000,23698618000,17.17007271,17.8622555,36.72457315,73.74691237,1756774834,1656065767,1525116370,1466016370,560092477,564633756.2,489191095,NaN,NaN,8.82800498,NaN,1987.031711,1987.031711,9445299068,5151721937,98.34761,1.5469,NaN,13.72138977,9,93.54751,458660,144,1794556,NaN,3199678,1745422,4.529157825,99.76739502,4.558707442,NaN,1344000,191800,NaN,NaN,1.065894169,NaN,7.966843196,6.181353076,7396000000,12293336820,NaN,NaN,52.37663836,7.332974155,8.087168318,30.52082268,11.1445722,35.12930679,4.27703285,13.16161728,0,40.6,4216,4945100,8869739.24,84,2190,417,30.2,NaN,NaN,NaN,NaN,NaN,54.92148724,11.44326662,3.170109041,467000000,12.26217208,25.89651974,2.778600865,7.37,4.086565,99.94,93.1689176,14000,14000,1.454422566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.440000057,NaN,NaN,7.840000153,NaN,NaN,NaN
2002 [YR2002],-4661963.545,28654900,-78193781.97,640096844.9,3368008.4,106679803,40710000,317331858,1646814326,8.552249217,132375399.8,13401970.2,-7153000,1322872220,1449155408,8.079341328,-0.017324619,0.365827328,1.55132E+11,1.49173E+11,1.71767E+11,1.56255E+11,46291656790,33196287537,60584006934,75366800000,72653743140,29831200000,16063456000,27458547000,16.89305425,17.52387951,39.58135412,82.92072902,1986552973,1789864973,1605643105,1547843105,635535283.3,695875684.7,584987377.2,NaN,NaN,10.24134835,NaN,1999.672673,1999.672673,9620514407,5445425891,101.24642,1.74145,NaN,15.14647007,9,93.53155,453357,94,1712217,NaN,3229232,1761468,4.764301292,100,4.120584166,18.98426323,1345000,191800,NaN,NaN,2.144663202,NaN,12.41663424,7.431696715,8750082000,13605321561,NaN,NaN,53.49446574,2.025295598,4.118788752,33.19094319,14.62653051,39.31079865,4.59219551,14.77255917,0,38.8,3998,4990700,9317951,123,1817,417,30.3,NaN,NaN,NaN,NaN,NaN,49.92509051,12.63458615,3.993638169,587000000,13.07868315,26.23056636,3.160725454,7.37,6.283237,99.94,95.02838129,15900,15900,1.615087079,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.600000024,40.75999832,NaN,12.55000019,NaN,NaN,NaN
2003 [YR2003],-45544627.8,28121650,-134184764.3,748522238.8,3547913.7,154039785.4,46310000,399268624.1,1783066243,8.883195757,164961663.9,11965219.6,NaN,1600915993,1723969123,5.289428518,7.03029322,7.389031007,1.66038E+11,1.60195E+11,1.92739E+11,1.69954E+11,52182786385,39119818813,65085056437,83871400000,81161652800,32442400000,16978312000,31668199000,10.05545877,10.39118076,38.68112372,83.93278281,2304306571,1884538601,1919008090,1857008090,742293893.7,868382999,724579893.7,NaN,NaN,9.386065895,NaN,2157.265386,2157.265386,10528230099,6943308057,103.02678,3.12773,NaN,15.93953037,9,93.28828,449399,12,1633632,NaN,3263368,1779932,3.630268882,99.74731445,4.219570563,NaN,1344000,191800,NaN,NaN,3.81023021,NaN,10.09744619,6.826974392,9738279000,16955947886,NaN,NaN,55.08571904,3.974562408,2.519632676,19.30883196,17.52860451,43.5660553,5.82382107,22.32097054,11.19643879,37.2,3840,5043300,9893480,179,1958,417,28.7,NaN,NaN,9,12.5,NaN,57.4472057,3.342685651,3.102435247,717000000,12.78302744,7.942922666,2.922773063,7.38,0.0796438,99.9,113.8578978,15900,15900,1.696728798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.360000014,NaN,NaN,9.920000076,NaN,NaN,NaN
2004 [YR2004],-131526535.9,23840500,-183454392.5,942984315.4,2988608.196,314888419.2,54180000,564545759.3,1894805969,8.054362714,169901512.7,9653477,NaN,1816058770,2050029960,12.81471161,7.026812413,5.389094047,1.77706E+11,1.68828E+11,2.09022E+11,1.82218E+11,53773121609,39980873524,72689912232,94350700000,89994807700,40151800000,20464072000,37363733000,15.40623687,16.15192332,42.55591108,93.81573216,2679108836,2126036788,2211534585,2109434585,941138691.6,1133628671,875787755.2,NaN,NaN,9.799308695,NaN,2342.492743,2342.492743,11405670076,7518712441,98.76365,0,NaN,16.24381065,9,97.87541,444417,20,1708898,NaN,3303149,1801551,3.460801796,99.70467377,4.705041849,NaN,1334000,191800,NaN,NaN,4.487809294,NaN,8.982495986,1.307523951,7910528000,24953149668,NaN,NaN,57.35010062,5.108694792,1.954728601,17.34746592,20.578815,49.12160873,6.20281315,27.23155403,20.50445747,35.6,3735,5104700,8448148.4,NaN,2449,417,34.8,NaN,NaN,9,11.5,NaN,49.55269548,3.138611041,4.387442366,941000000,13.45682044,5.969930095,2.62915077,NaN,NaN,NaN,140.6928949,17000,17000,1.683306778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.039999962,36.31000137,NaN,8.529999733,NaN,NaN,NaN
2005 [YR2005],-42565248.3,42913560,-449548169.5,946253441.1,5983640.55,500307446.3,120920000,612352822.7,1825306695,6.011451049,142600517.4,5797804.1,NaN,2115254808,2298806446,-10.97983154,-0.175515391,1.067122629,1.77394E+11,1.7063E+11,2.23774E+11,1.78857E+11,48477096885,33252096071,78784220012,1.00899E+11,97286060420,38650000000,20147000000,42811800000,14.69998706,15.24593481,38.30555644,95.08400463,2852488679,1892601530,2460248026,2372148026,942411696.1,1396890651,1043889807,NaN,NaN,10.02762022,NaN,2384.178027,2384.178027,11867795450,8858485648,97.24863,2.94181,NaN,16.76840019,9,95.54665,434155,20,1621549,NaN,3340718,1821882,10.10006044,99.44230769,4.78229368,NaN,1284000,191800,NaN,NaN,4.126457312,NaN,14.30096775,5.7728648,13967123000,17491717504,NaN,NaN,59.83833448,7.128622256,1.970908143,13.41396912,21.14820663,81.60144043,7.45010662,36.11393356,10.30573463,34.1,3684,5162600,7615736.6,NaN,2651,417,32.6,NaN,NaN,9,10.4,5.1,40.18641949,7.530216666,4.011917099,1102000000,15.00396301,28.8849048,2.12520454,NaN,NaN,NaN,131.5325895,18000,18000,1.614401811,NaN,NaN,NaN,NaN,NaN,NaN,3.508333333,1.360000014,NaN,NaN,8.109999657,2.091474533,0.654947698,NaN
2006 [YR2006],-182022902.5,29707960,-967418638.1,1284720115,19490436.36,729511877.1,105920000,817170020,2099112477,3.639121562,101388433.7,14520173.9,NaN,2504460838,2608045185,8.895730918,3.102898735,5.221460569,1.82898E+11,1.79539E+11,2.7174E+11,1.88526E+11,45060020800,28548391836,86184552982,1.138E+11,1.11869E+11,47478100000,19977000000,49363600000,10.92974695,11.11844323,41.7206136,120.7499818,4135896973,2060962269,2834168889,2786068889,1182432651,2239825766,1229390654,NaN,NaN,9.711173998,NaN,2505.465168,2505.465168,12852625677,10993771871,102.16298,2.80424,NaN,19.05260086,9,96.78934,423930,20,1504006,NaN,3376879,1841521,10.32155891,99.55324554,5.161449536,NaN,1283700,191800,NaN,NaN,4.647367768,NaN,18.46072862,1.022983284,13204044600,25293212778,NaN,NaN,63.16063261,9.391617803,1.878892377,12.50607122,28.15951234,95.18188477,8.3118391,45.97068405,19.06165123,32.7,3682,5218400,11453214,NaN,2915,417,37.4,NaN,39.9,9,10.7,5.4,32.88859189,12.92584268,3.90134755,1931000000,14.35997755,29.22431464,1.879836484,7.38,0.0426485,99.9,174.4176943,21000,21000,1.665639507,NaN,NaN,NaN,NaN,NaN,NaN,3.6,1.129999995,35.95999908,11.58476057,8.270000458,1.329538822,0.261793405,NaN
2007 [YR2007],-208942327.6,44914720,-1195504624,2022605981,11707867.45,1018502436,189330000,1176500794,2275761802,5.172695722,194082966.3,5462176.3,NaN,3407225858,3223308818,25.84728538,8.542874743,8.972416484,1.98523E+11,1.95648E+11,2.84042E+11,2.12E+11,49699553527,30359111011,96930181691,1.41898E+11,1.40013E+11,75082300000,23671800000,64621200000,20.86712421,21.14798007,52.91297886,137.0583878,4590873002,2593665069,3802566171,3752066171,2012051034,3199684856,1731715095,NaN,NaN,6.783462569,NaN,2766.054481,2766.054481,14379148858,11763530544,101.31486,2.6313,NaN,21.8514595,9,95.80297,407669,107,1417557,NaN,3409340,1859060,10.75522589,99.46495056,4.933936164,15.75107296,1280000,191800,NaN,NaN,3.837437234,NaN,19.85134505,-0.88406964,7872829389,49627326622,NaN,NaN,69.62203055,14.87655226,2.152708158,7.261727052,30.57827205,76.81523132,6.93210649,50.84462738,21.71321106,31.2,3709,5268400,13118189,155,3416,417,33.9,NaN,35,9,9.7,3,29.67052363,11.71612034,3.567054029,2789000000,15.36113124,30.63480812,2.24456555,7.36,1.462807,99.9,258.5828929,21000,21000,1.338821859,NaN,NaN,NaN,NaN,NaN,NaN,3.666666667,0.899999976,NaN,NaN,8.100000381,1.524364948,0.337530702,NaN
2008 [YR2008],-377120091.4,83689848.89,-1982519089,2680845410,0,1476016090,214220000,1225137056,2942209054,6.811709622,336039195.2,-5212295.1,NaN,4189945677,4068043538,9.105474926,8.401616094,5.315501169,2.15202E+11,2.06048E+11,3.16421E+11,2.23792E+11,56634707170,36798308278,1.07426E+11,1.87992E+11,1.80432E+11,1.00668E+11,38404700000,86116800000,14.63585839,15.24909047,53.5489561,146.1060822,5214245334,2829830591,5139957785,4933257785,2752393738,4757397210,2354552066,NaN,NaN,6.411179236,NaN,3027.863024,3027.863024,15456671499,13746901613,101.42236,2.52405,NaN,21.2062397,9,95.27029,399833,92,1440359,NaN,3441997,1876703,11.3241157,99.3837204,5.097872053,NaN,1279500,191800,NaN,NaN,6.732085462,NaN,17.21835667,-0.68584896,25966982135,37848725385,NaN,NaN,86.69342375,22.21598836,2.452329373,3.019118057,24.86924192,78.60587311,6.5251193,63.82300568,12.29771519,29.6,3727,5318700,17713204,135,3443,417.2,31.5,NaN,31.7,6,7.4,3,42.57823868,3.800089428,2.914748277,4072000000,13.08124443,5.44760831,1.428613148,7.42,1.881217,99.92,363.2021922,21000,21000,1.18919891,NaN,NaN,NaN,NaN,NaN,NaN,3.7,0.75,NaN,NaN,8.220000267,0.687730312,0.102738187,NaN
2009 [YR2009],-189644600,86196726.1,-1227974556,2332014361,5662074,1207072628,215870000,1584332498,3395038012,5.970767535,269201742.2,331991751.1,NaN,3788284935,4654896237,-1.081578302,2.886294569,3.133047553,2.21413E+11,2.12504E+11,2.85604E+11,2.27098E+11,56454648944,33374014877,1.10046E+11,2.01223E+11,1.9344E+11,1.10066E+11,47560500000,1.00406E+11,25.15695828,26.16911487,54.69834696,133.3791532,4204455201,2799223758,4690062255,4508662255,2565386525,3690178794,2340235549,NaN,NaN,6.197403966,NaN,3101.336928,3101.336928,16049689288,11609344776,100.32937,2.70889,NaN,19.15300941,9,94.55799,392485,133,1858103,NaN,3483856,1899444,3.482811513,99.32112885,5.78805382,NaN,1276000,191800,NaN,NaN,7.914189401,74.27,16.56982889,-2.980325008,22597292473,60008967227,NaN,NaN,92.62027383,4.035303868,2.812542975,21.74040098,28.39735322,96.48521423,6.89873457,60.65092087,20.9506855,27.8,3721,5383300,10480770,146,NaN,417,29.9,NaN,31.7,5,5.2,3,50.14179306,3.400654443,1.627651996,3040000000,16.88175677,3.770680929,0.781304135,7.42,1.555846,99.92,327.4613427,20400,20400,1.433109918,NaN,NaN,NaN,NaN,NaN,NaN,3.65,0.620000005,37.66999817,NaN,8.409999847,1.005564928,0.102523103,NaN
2010 [YR2010],-455152400,-11143055.59,-1534283797,2201949744,2586897,1391309812,282410000,1720378724,3616408663,12.4113924,557179400.9,105294251.3,NaN,3620252062,4636708192,-11.70056766,-0.471566606,-2.897898211,2.20369E+11,2.06346E+11,2.86754E+11,2.20369E+11,57880600000,37154900000,1.08727E+11,2.20369E+11,2.06346E+11,1.1361E+11,57880600000,1.08727E+11,19.93339075,21.28810857,51.55432268,133.2328505,3915960865,2471698688,4794357795,4489257795,2471698688,3915960865,2365464067,NaN,NaN,8.287338922,NaN,3085.651935,3085.651935,15740559549,12934387884,104.37682,2.26996,NaN,15.6813097,9,95.17601,390711,352,1510268,NaN,3524464,1923436,4.991735537,99,6.105338556,NaN,1276200,191800,NaN,NaN,11.2838515,100.69,20.12041804,-1.905683335,27491190438,72232007467,NaN,NaN,100,10.03390355,1.963203562,12.43804432,31.41305109,93.78028107,6.95027208,61.45378494,14.83144379,26.1,3693,5447900,22840249,134,NaN,417.2,30.1,NaN,33.7,4,3.7,8.6,58.68826846,7.42229639,2.061343942,3223000000,16.86560545,26.50081266,0.869872432,7.42,1.651176,99.92,343.6876101,20400,20400,1.611018527,NaN,NaN,NaN,NaN,NaN,NaN,3.65,0.639999986,35.77999878,NaN,8.640000343,1.046005487,0.199801013,NaN
