,"Foreign direct investment, net (BoP, current US$)","Net capital account (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Exports of goods and services (BoP, current US$)","Charges for the use of intellectual property, payments (BoP, current US$)","Net secondary income (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)","Total reserves (includes gold, current US$)","External debt stocks, long-term (DOD, current US$)",Total debt service (% of GNI),"Debt service on external debt, total (TDS, current US$)","Net financial flows, bilateral (NFL, current US$)","Commercial banks and other lending (PPG + PNG) (NFL, current US$)",Adjusted net national income (current US$),"GNI, Atlas method (current US$)",Exports of goods and services (annual % growth),GDP growth (annual %),GNI growth (annual %),GDP (constant LCU),GNI (constant LCU),Gross national expenditure (constant LCU),Gross domestic income (constant LCU),"Industry (including construction), value added (constant LCU)","Manufacturing, value added (constant LCU)","Services, value added (constant LCU)",GDP (current LCU),GNI (current LCU),Exports of goods and services (current LCU),"Industry (including construction), value added (current LCU)","Services, value added (current LCU)",Gross savings (% of GDP),Gross savings (% of GNI),Exports of goods and services (% of GDP),Trade (% of GDP),Imports of goods and services (constant 2010 US$),Exports of goods and services (constant 2010 US$),GDP (current US$),GNI (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Services, value added (current US$)","Net ODA provided, total (% of GNI)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net official aid received (current US$),"GDP per capita, PPP (current international $)","GDP per capita, PPP (current international $)","GNI, PPP (current international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Over-age students, primary (% of enrollment)","Persistence to grade 5, total (% of cohort)","Government expenditure on education, total (% of government expenditure)","Compulsory education, duration (years)","Adjusted net enrollment rate, primary (% of primary school age children)","Primary education, pupils",Aquaculture production (metric tons),Cereal production (metric tons),"Plant species (higher), threatened",Rural population,Urban population,Electricity production from coal sources (% of total),Access to electricity (% of population),GDP per unit of energy use (PPP $ per kg of oil equivalent),"Annual freshwater withdrawals, total (% of internal resources)",Arable land (hectares),Land area (sq. km),Urban land area (sq. km),Rural land area (sq. km),Total natural resources rents (% of GDP),"Depositors with commercial banks (per 1,000 adults)",Bank liquid reserves to bank assets ratio (%),"Claims on central government, etc. (% GDP)",Net domestic credit (current LCU),Net foreign assets (current LCU),"Listed domestic companies, total","Stocks traded, total value (current US$)",Consumer price index (2010 = 100),"Inflation, GDP deflator (annual %)",Deposit interest rate (%),Real interest rate (%),Broad money (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"External health expenditure per capita, PPP (current international $)","Mortality rate, infant (per 1,000 live births)",Number of infant deaths,"Population, total","ICT service exports (BoP, current US$)","Patent applications, residents","Trademark applications, total",Rail lines (total route-km),Gini index (World Bank estimate),Multidimensional poverty headcount ratio (% of total population),Poverty headcount ratio at national poverty lines (% of population),Start-up procedures to register a business (number),Cost of business start-up procedures (% of GNI per capita),Profit tax (% of commercial profits),Merchandise exports to high-income economies (% of total merchandise exports),Fuel exports (% of merchandise exports),Ores and metals exports (% of merchandise exports),Merchandise imports (current US$),Food imports (% of merchandise imports),Fuel imports (% of merchandise imports),Ores and metals imports (% of merchandise imports),"Bound rate, simple mean, all products (%)","Share of tariff lines with international peaks, all products (%)","Binding coverage, all products (%)",Export value index (2000 = 100),"Armed forces personnel, total","Armed forces personnel, total",Military expenditure (% of GDP),"Central government debt, total (% of GDP)",Expense (% of GDP),Tax revenue (% of GDP),Taxes on goods and services (% of revenue),"Revenue, excluding grants (% of GDP)",Social contributions (current LCU),IDA resource allocation index (1=low to 6=high),"Employers, total (% of total employment) (modeled ILO estimate)","Labor force participation rate for ages 15-24, female (%) (national estimate)",Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure
1970 [YR1970],NaN,NaN,NaN,NaN,NaN,NaN,40300000,223498270,567077689.4,0.790972129,95557804.7,19862475.6,-16126000,11213901834,9433652457,NaN,25.00724193,NaN,1.43061E+13,NaN,NaN,NaN,NaN,NaN,NaN,8961500000,8629500000,753400000,NaN,NaN,NaN,NaN,8.407074708,19.62059923,NaN,NaN,12545849083,12081058379,1054738905,1406831863,NaN,NaN,NaN,0.890153806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3515827,3809,8981000,NaN,46039715,9942429,NaN,NaN,NaN,NaN,31880470,910770,NaN,NaN,1.65841459,NaN,NaN,7.428443899,1141800000,153614293.7,NaN,NaN,0.099182317,51.27848134,3,-29.26951735,10.92785806,NaN,NaN,NaN,NaN,166.8,415918,55982144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.36439926,58.14832282,4.201011155,1059000000,8.244636328,3.171236857,2.184018676,NaN,NaN,NaN,NaN,NaN,NaN,5.279250126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1971 [YR1971],NaN,NaN,NaN,NaN,NaN,NaN,32880000,431942650.8,651111087.6,1.109202636,94468727.2,43333955.2,-13440000,7909014089,10323862021,NaN,14.23753156,NaN,1.6343E+13,NaN,NaN,NaN,NaN,NaN,NaN,10375400000,9624000000,1124100000,NaN,NaN,NaN,NaN,10.83428109,24.46363514,NaN,NaN,9181769912,8516814159,994778761.1,1251415929,NaN,NaN,NaN,1.257629891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3894539,3993,8328000,NaN,46897008,10399975,0,NaN,NaN,NaN,30327560,910770,NaN,NaN,2.349116156,NaN,NaN,5.129440793,1127000000,280028583.6,NaN,NaN,0.115050609,1.348034246,3,5.576788732,10.04202248,NaN,NaN,NaN,NaN,162.2,416291,57296983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.53717821,74.47160226,2.179122871,1514000000,8.625373832,0.830945681,2.413545315,NaN,NaN,NaN,NaN,NaN,NaN,4.392119822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1972 [YR1972],NaN,NaN,NaN,NaN,NaN,NaN,4940000,390711738.6,731812520.7,0.841147624,95260202.3,34536519.6,-9459000,10463131007,11662626891,NaN,3.36426203,NaN,1.68928E+13,NaN,NaN,NaN,NaN,NaN,NaN,11034700000,10181200000,1210300000,NaN,NaN,NaN,NaN,10.96812781,22.76364559,NaN,NaN,12274416018,11325027809,1346273637,1447830923,NaN,NaN,NaN,0.732890033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4391197,4183,5809000,NaN,47783887,10881921,0.044702727,NaN,NaN,NaN,26000000,910770,NaN,NaN,1.745877543,NaN,NaN,4.692470117,1273900000,243657159.5,NaN,NaN,0.119028657,2.892868111,3.041666667,3.991658474,10.91284765,NaN,NaN,NaN,NaN,157.2,415933,58665808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.69852705,82.99604194,1.477288218,1505000000,10.14052197,0.98777602,2.224031204,NaN,NaN,NaN,NaN,NaN,NaN,5.390268879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1973 [YR1973],NaN,NaN,NaN,NaN,NaN,NaN,7260000,622853179.5,1204809984,1.622764698,228667228,22111326.2,-137501000,12736330364,13163292085,NaN,5.392760484,NaN,1.78038E+13,NaN,NaN,NaN,NaN,NaN,NaN,12251600000,11385700000,1950200000,NaN,NaN,NaN,NaN,15.91792092,31.26775278,NaN,NaN,15162871287,14091212871,2413613861,2327475248,NaN,NaN,NaN,0.542039908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4662400,4407,8243000,NaN,48721701,11392924,0,NaN,NaN,NaN,31150000,910770,NaN,NaN,3.945814359,NaN,NaN,3.321198864,1261000000,414141050.3,NaN,NaN,0.125459376,5.346836564,3,1.569257787,11.18302916,NaN,NaN,NaN,NaN,152.3,415341,60114625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.44803975,83.81457578,0.789972155,1862000000,10.8162252,1.107069771,2.360785777,NaN,NaN,NaN,NaN,NaN,NaN,5.478468118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1974 [YR1974],NaN,NaN,NaN,NaN,NaN,NaN,8730000,5708969927,1273893142,0.800675711,192020098.8,28639066.7,-103528000,17662658872,20780528882,NaN,11.16067455,NaN,1.97908E+13,NaN,NaN,NaN,NaN,NaN,NaN,19604000000,18922000000,4936000000,NaN,NaN,NaN,NaN,25.17853499,39.74699041,NaN,NaN,24846641318,23982256020,6256020279,3619771863,NaN,NaN,NaN,0.302765514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4630,10285000,NaN,49734625,11942552,2.273721032,NaN,NaN,NaN,27000000,910770,NaN,NaN,26.44601512,NaN,NaN,-7.387267905,-314000000,3498200491,NaN,NaN,0.14136059,43.94636792,3,-25.6667594,13.22281167,NaN,NaN,NaN,NaN,147.4,414494,61677177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.87604131,93.02647875,0.528860681,2772000000,9.533229636,3.188882631,2.261557766,NaN,NaN,NaN,NaN,NaN,NaN,4.344011426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1975 [YR1975],NaN,NaN,NaN,NaN,NaN,NaN,10380000,5665692312,1143430425,0.994293043,269839816.8,33890753.8,-154384000,21750108333,25393836809,NaN,-5.227747559,NaN,1.87562E+13,NaN,NaN,NaN,NaN,NaN,NaN,22945400000,22416700000,4207900000,NaN,NaN,NaN,NaN,18.33875199,41.17034351,NaN,NaN,27778934625,27138861985,5094309927,6342372881,NaN,NaN,NaN,0.29986518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4860,8348000,NaN,50838862,12535436,1.472286374,NaN,NaN,NaN,26000000,910770,NaN,NaN,20.00668305,NaN,NaN,-3.371481866,1018100000,3665287765,NaN,NaN,0.189372567,23.50079027,3,-13.96816185,17.58565987,NaN,NaN,NaN,NaN,142.7,413643,63374298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.56324657,93.30460708,0.46115191,6041000000,9.380065312,2.692622424,1.851619284,NaN,NaN,NaN,NaN,NaN,NaN,8.124068441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1976 [YR1976],NaN,NaN,NaN,NaN,NaN,NaN,6200000,5256784369,906231872.3,1.128410837,400276536.7,7132617.8,-278446000,28536438468,33192231887,NaN,9.04235173,NaN,2.04522E+13,NaN,NaN,NaN,NaN,NaN,NaN,28611400000,27952400000,5211800000,NaN,NaN,NaN,NaN,18.21581607,42.1380988,NaN,NaN,36308883249,35472588832,6613959391,8685913706,NaN,NaN,NaN,0.146084629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4889857,5087,7161000,NaN,52043399,13177979,1.339503166,NaN,NaN,NaN,26000000,910770,NaN,NaN,17.65916343,NaN,NaN,1.698973137,2940400000,3329435136,NaN,NaN,0.235390101,14.35318536,2.666666667,-6.867482824,19.94904129,NaN,NaN,NaN,NaN,138.3,412817,65221378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.28160253,94.31150007,0.292567735,8213000000,10.10803586,3.406315059,1.772143048,NaN,NaN,NaN,NaN,NaN,NaN,5.791397834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1977 [YR1977],-440514242.5,0,-296261339.1,12936228106,0,-183030565.5,6050000,4335987601,985287005,0.387300399,138131601.6,-6834571.9,23068000,27993022401,37663684923,NaN,6.024117846,NaN,2.16842E+13,NaN,NaN,NaN,NaN,NaN,NaN,33585000000,33240000000,8353400000,NaN,NaN,NaN,NaN,24.87241328,47.39526574,NaN,NaN,36035407725,35665236052,8962875536,8116201717,NaN,NaN,NaN,0.117789767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6165547,5329,6957000,NaN,53335091,13868037,1.166984935,NaN,NaN,NaN,20611000,910770,NaN,NaN,21.57930338,NaN,NaN,7.318743487,5946400000,2889282566,NaN,NaN,0.270905369,10.71375379,2.833333333,-4.257604524,22.85335715,NaN,NaN,NaN,NaN,134.2,412292,67203128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.65912455,93.06317307,0.283060582,11095000000,12.86975246,1.808022274,1.471512581,NaN,NaN,NaN,NaN,NaN,NaN,6.02411791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1978 [YR1978],-210933271.4,0,-3256872676,11317986728,0,-269176040.4,6540000,2028808604,2644697689,0.409197582,148866660.8,-5471553.4,1592551000,29501667190,38469503668,NaN,-5.764158392,NaN,2.04343E+13,NaN,NaN,NaN,NaN,NaN,NaN,36053000000,35907200000,7049300000,NaN,NaN,NaN,NaN,19.55260311,43.31484204,NaN,NaN,36527862209,36380141844,7142147923,8679837893,NaN,NaN,NaN,0.110362411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8100324,5562,6004000,NaN,54673553,14598364,0,NaN,NaN,NaN,18855000,910770,NaN,NaN,18.87950327,NaN,NaN,8.717998502,7781500000,1420065095,NaN,NaN,0.329716881,13.91474502,4.145833333,-6.28956771,20.86095471,NaN,NaN,NaN,NaN,130.7,412715,69271917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.30016975,90.2740139,0.329222419,12821000000,14.12978179,1.926247557,1.684966298,NaN,NaN,NaN,NaN,NaN,NaN,5.326047763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1979 [YR1979],-304632042.4,0,2506591914,17759716953,0,-387412488.8,2410000,5899642026,3961582441,0.834354837,391803107.2,26345484.5,1233733000,30083470664,45702418117,NaN,6.759430935,NaN,2.18156E+13,NaN,NaN,NaN,NaN,NaN,NaN,42912000000,42638600000,10649100000,NaN,NaN,NaN,NaN,24.81613535,43.87840231,NaN,NaN,47259911894,46958810573,11728083700,9008810573,NaN,NaN,NaN,0.054813994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9867961,5782,6439000,NaN,56005643,15355488,0,NaN,NaN,NaN,17716000,910770,NaN,NaN,40.76423711,NaN,NaN,7.720451156,8693400000,3228271416,NaN,NaN,0.368325839,11.48876315,4.460416666,-2.994708212,22.95115585,NaN,NaN,NaN,NaN,127.8,414580,71361131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.59211344,95.1012156,0.184991692,10218000000,16.84721006,2.286954191,2.353354226,NaN,NaN,NaN,NaN,NaN,NaN,4.322334079,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1980 [YR1980],738870004.4,0,7057671651,27071172784,54866584.48,-576099137.1,2680000,10639786873,5385141118,1.884081907,1150777021,28862271.6,1450383000,44786032223,55748956647,NaN,4.204831047,NaN,2.27329E+13,NaN,NaN,NaN,NaN,NaN,NaN,50270000100,47824800200,14766900200,NaN,NaN,NaN,NaN,29.3751744,48.57131421,NaN,NaN,64201788123,61078927458,18859387229,12324265006,NaN,NaN,NaN,0.056320572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10798550,6028,7788000,NaN,57292461,16131172,0,NaN,NaN,NaN,19603000,910770,NaN,NaN,26.033835,NaN,NaN,7.040580849,10731900000,5606830536,NaN,NaN,0.405056257,12.41966224,5.266666666,-3.547418212,28.62522373,NaN,NaN,NaN,NaN,125.6,417742,73423633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16660000000,NaN,NaN,NaN,NaN,NaN,NaN,122.4804005,NaN,NaN,3.29560374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1981 [YR1981],-542327289.1,0,-5238719724,18770999752,80944371.5,-561753938.2,6140000,4168449636,7018268871,1.099166144,1790645498,31921992.4,1725593000,1.44756E+11,73550938385,NaN,-13.12788049,NaN,1.97485E+13,1.95496E+13,2.11071E+13,2.68538E+13,1.17534E+13,5.83889E+12,5.43179E+12,1.39311E+11,1.37984E+11,11966888443,54672532342,66204651757,87.09597645,87.93307662,8.590083469,18.17172618,88522702082,32334880261,1.64475E+11,1.62909E+11,14128557784,15759426922,86951958614,NaN,NaN,0.024093139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12117483,6283,8053000,NaN,58337386,17103116,0,NaN,NaN,NaN,16466000,910770,NaN,NaN,3.936753616,NaN,NaN,4.521338943,15780800000,2556247142,NaN,NaN,0.489359899,219.002844,5.715833333,-65.8571487,10.93880198,NaN,NaN,NaN,NaN,123.9,422226,75440502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.82718272,97.06344809,0.150906449,20877000000,15.54433074,1.198837588,1.949928554,NaN,NaN,NaN,84.24010579,NaN,NaN,2.77007205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1982 [YR1982],-430611256.5,0,-5663280456,12657001207,26727595.23,-429126390.1,4450000,1926433779,9457730531,1.475207626,2090338335,52144796.5,2414671000,1.28763E+11,97766844071,-10.45492715,-6.803388815,-6.517389518,1.8405E+13,1.82755E+13,1.73252E+13,2.33711E+13,1.01891E+13,4.98479E+12,5.60421E+12,1.49051E+11,1.47933E+11,9977051368,51883548311,75562260115,84.49042564,85.1293043,6.693706823,13.77983316,65447600128,28954292086,1.42769E+11,1.41698E+11,9556562613,10116817453,79950468229,NaN,NaN,0.02466515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13760030,6559,8468000,NaN,59318017,18109529,0,NaN,NaN,NaN,17432000,910770,NaN,NaN,2.523756037,NaN,NaN,6.929296067,21526700000,1057254948,NaN,NaN,0.527029587,14.80255191,7.6,-4.586180209,11.19984159,NaN,NaN,NaN,NaN,122.9,428490,77427546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.45283205,NaN,NaN,16061000000,NaN,NaN,NaN,NaN,NaN,NaN,57.50448663,NaN,NaN,2.267201692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1983 [YR1983],-364434580.2,0,-3061802647,10757722286,13804340.16,-394804128.6,420000,1251986799,12518087542,2.660671502,2565375212,540497215.3,1012677000,86953589604,1.15522E+11,-7.671125057,-10.92408504,-10.78326068,1.63944E+13,1.63048E+13,1.27312E+13,2.02067E+13,8.25576E+12,3.53772E+12,5.56396E+12,1.5875E+11,1.57644E+11,8784517050,54163087042,79222773620,75.67182706,76.20282213,5.533547746,10.04496861,42366739475,26733172131,97094911791,96418336867,5372793302,4380360108,53061218673,NaN,NaN,0.048486628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14311608,6842,8828000,NaN,60258392,19156448,0.045908413,NaN,NaN,NaN,17505000,910770,NaN,NaN,5.152004206,NaN,NaN,9.748272364,27707800000,807633352.4,NaN,NaN,0.649365442,19.56894989,7.411666666,-8.022386443,11.99003359,NaN,NaN,NaN,NaN,122.5,436523,79414840,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.96130041,94.40701441,0.115102254,12254000000,21.5548761,0.811212628,2.852885565,NaN,NaN,NaN,48.9420988,NaN,NaN,2.219841303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.97999954,NaN,NaN,NaN,NaN,NaN
1984 [YR1984],-189164784.9,0,1634644658,12289188092,2609169.446,-331364519.7,6950000,1674113905,12038890261,5.594889023,4067491743,82604162.3,-411208000,63628168083,91631463945,10.27425738,-1.115623218,-1.345794051,1.62115E+13,1.60853E+13,1.14288E+13,2.10296E+13,8.39225E+12,3.28252E+12,5.35256E+12,1.65854E+11,1.64084E+11,10533036392,50329983379,83514847143,60.75026426,61.40558615,6.350780642,9.380541231,29277219450,29479807040,73484359521,72700132671,4666830479,2226400164,40506632205,NaN,NaN,0.044552875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14654798,6519,10503000,NaN,61190821,20257934,0.077916296,NaN,NaN,NaN,21000000,910770,NaN,NaN,10.24475048,NaN,NaN,10.74636642,30470600000,1422934796,NaN,NaN,0.765085827,5.653664097,8.254166667,4.342492624,12.80805676,NaN,NaN,NaN,NaN,122.5,445795,81448755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85.70710119,95.15198118,0.136874633,9364000000,21.28781475,1.160723463,3.082014574,NaN,NaN,NaN,55.96013979,NaN,NaN,1.556794834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1985 [YR1985],-485581320.9,0,4326596701,13429568192,2237701.94,-259573425,3770000,1891868244,13660907756,6.089808074,4428665434,-352195863.1,-953168000,62306592055,81379343846,8.464981304,5.913027464,5.518686562,1.71701E+13,1.6973E+13,1.36616E+13,2.2614E+13,8.7683E+12,3.45372E+12,5.49816E+12,1.87831E+11,1.85224E+11,13330005440,62860519634,88878631678,48.45303185,49.13479023,7.096822871,10.39197861,31576379534,31975267195,73745821156,72722578125,5233610302,2430039655,38139341697,NaN,NaN,0.043604063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14383487,7892,11889000,NaN,62141465,21421320,0.039135114,NaN,NaN,NaN,23000000,910770,NaN,NaN,10.6292233,NaN,NaN,9.741064219,31920000000,1815918759,NaN,NaN,0.821972596,6.927769148,9.116666666,2.34323058,12.3265321,NaN,NaN,NaN,NaN,122.9,456095,83562785,NaN,10,1631,NaN,38.7,NaN,NaN,NaN,NaN,NaN,91.30277169,96.71550283,0.049699431,8877000000,17.95692129,0.865982899,3.715019267,NaN,NaN,NaN,61.92027959,94000,94000,1.436786264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1986 [YR1986],-193214907.5,0,1090894788,5334783288,1139910.959,-137359270.5,8730000,1349903027,18534185196,3.841671572,2050752905,157525446.7,-545265000,47220738285,67767633998,-8.91025754,0.06094527,-0.744191927,1.71805E+13,1.68467E+13,1.26724E+13,1.72856E+13,8.34753E+12,3.13751E+12,5.67341E+12,1.98123E+11,1.92975E+11,10399663528,65045384812,95421160720,53.46390891,54.89016609,5.249090355,9.135845723,22081899350,29126188539,54805852581,53381786191,2876808722,2130169417,28799040992,NaN,NaN,0.108876085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13025287,5456,14661322,NaN,63112062,22654337,0.055731005,NaN,NaN,NaN,27860000,910770,NaN,NaN,6.419315557,NaN,NaN,9.502574195,36459200000,4463376534,NaN,NaN,0.868966014,5.415452591,9.235,4.310292242,11.91440736,NaN,NaN,NaN,NaN,123.4,467022,85766399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.12403047,93.11161368,0.027907278,4034000000,15.7696387,0.535183684,2.491072162,NaN,NaN,NaN,24.00585624,NaN,NaN,1.311553647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.13999939,NaN,NaN,NaN,NaN,NaN
1987 [YR1987],-610552091.5,0,2830650969,7784041163,0,-23904160.19,13790000,1497832059,27456444281,2.200441226,1106408447,105482363.8,425446000,43272402643,62490651309,5.412292431,3.200125467,2.021385048,1.77303E+13,1.71873E+13,1.1205E+13,1.71445E+13,8.79938E+12,3.68071E+12,5.86106E+12,2.4468E+11,2.33556E+11,31435675018,80467740055,1.11507E+11,51.59596612,54.05341957,12.84765711,19.49533511,13880016468,30702583036,52676041931,50281208777,6767637248,3501733650,26006260027,NaN,NaN,0.134483646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12914870,6002,15917000,NaN,64091043,23956989,0.053262317,NaN,NaN,2.529411765,27882000,910770,NaN,NaN,11.75967919,NaN,NaN,8.646755529,40311000000,6864857386,NaN,NaN,0.96707508,19.6694756,13.0875,-4.769644808,11.80945506,NaN,NaN,NaN,NaN,123.9,478024,88048032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.12403047,95.37030686,0.067392166,3912000000,10.85984398,0.427860588,3.507374126,NaN,NaN,NaN,35.70416549,NaN,NaN,0.769793676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1988 [YR1988],-378667097.7,-903555238.8,2079803687,7238757173,0,-11902225.42,35520000,932989776.5,28076494849,4.49840925,2210430889,14676088.2,149998000,43134627440,61022095179,3.010675369,7.334025488,9.991058793,1.90307E+13,1.89044E+13,1.16173E+13,1.80427E+13,9.51481E+12,4.2378E+12,6.15018E+12,3.15615E+11,3.12371E+11,35251539933,1.02938E+11,1.358E+11,47.98987529,48.48836245,11.16914705,16.94060969,12963750066,31626938142,49648470440,49138056723,5545310671,2865442923,22925205344,NaN,NaN,0.240302547,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12690798,10631,16560000,NaN,65067420,25327851,0.094388193,NaN,NaN,NaN,28112000,910770,NaN,NaN,10.55829267,NaN,NaN,8.709431287,50751700000,7974192436,NaN,NaN,1.494239551,20.17712612,12.95,-2.962676481,12.1685472,NaN,NaN,NaN,NaN,124.2,488685,90395271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.15832364,NaN,NaN,4717000000,NaN,NaN,NaN,NaN,62.53141,NaN,32.46906584,NaN,NaN,0.884351296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
