,"Foreign direct investment, net (BoP, current US$)","Net capital account (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Exports of goods and services (BoP, current US$)","Charges for the use of intellectual property, payments (BoP, current US$)","Net secondary income (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)","Total reserves (includes gold, current US$)","External debt stocks, long-term (DOD, current US$)",Total debt service (% of GNI),"Debt service on external debt, total (TDS, current US$)","Net financial flows, bilateral (NFL, current US$)","Commercial banks and other lending (PPG + PNG) (NFL, current US$)",Adjusted net national income (current US$),"GNI, Atlas method (current US$)",Exports of goods and services (annual % growth),GDP growth (annual %),GNI growth (annual %),GDP (constant LCU),GNI (constant LCU),Gross national expenditure (constant LCU),Gross domestic income (constant LCU),"Industry (including construction), value added (constant LCU)","Manufacturing, value added (constant LCU)","Services, value added (constant LCU)",GDP (current LCU),GNI (current LCU),Exports of goods and services (current LCU),"Industry (including construction), value added (current LCU)","Services, value added (current LCU)",Gross savings (% of GDP),Gross savings (% of GNI),Exports of goods and services (% of GDP),Trade (% of GDP),Imports of goods and services (constant 2010 US$),Exports of goods and services (constant 2010 US$),GDP (current US$),GNI (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Services, value added (current US$)","Net ODA provided, total (% of GNI)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net official aid received (current US$),"GDP per capita, PPP (current international $)","GDP per capita, PPP (current international $)","GNI, PPP (current international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Over-age students, primary (% of enrollment)","Persistence to grade 5, total (% of cohort)","Government expenditure on education, total (% of government expenditure)","Compulsory education, duration (years)","Adjusted net enrollment rate, primary (% of primary school age children)","Primary education, pupils",Aquaculture production (metric tons),Cereal production (metric tons),"Plant species (higher), threatened",Rural population,Urban population,Electricity production from coal sources (% of total),Access to electricity (% of population),GDP per unit of energy use (PPP $ per kg of oil equivalent),"Annual freshwater withdrawals, total (% of internal resources)",Arable land (hectares),Land area (sq. km),Urban land area (sq. km),Rural land area (sq. km),Total natural resources rents (% of GDP),"Depositors with commercial banks (per 1,000 adults)",Bank liquid reserves to bank assets ratio (%),"Claims on central government, etc. (% GDP)",Net domestic credit (current LCU),Net foreign assets (current LCU),"Listed domestic companies, total","Stocks traded, total value (current US$)",Consumer price index (2010 = 100),"Inflation, GDP deflator (annual %)",Deposit interest rate (%),Real interest rate (%),Broad money (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"External health expenditure per capita, PPP (current international $)","Mortality rate, infant (per 1,000 live births)",Number of infant deaths,"Population, total","ICT service exports (BoP, current US$)","Patent applications, residents","Trademark applications, total",Rail lines (total route-km),Gini index (World Bank estimate),Multidimensional poverty headcount ratio (% of total population),Poverty headcount ratio at national poverty lines (% of population),Start-up procedures to register a business (number),Cost of business start-up procedures (% of GNI per capita),Profit tax (% of commercial profits),Merchandise exports to high-income economies (% of total merchandise exports),Fuel exports (% of merchandise exports),Ores and metals exports (% of merchandise exports),Merchandise imports (current US$),Food imports (% of merchandise imports),Fuel imports (% of merchandise imports),Ores and metals imports (% of merchandise imports),"Bound rate, simple mean, all products (%)","Share of tariff lines with international peaks, all products (%)","Binding coverage, all products (%)",Export value index (2000 = 100),"Armed forces personnel, total","Armed forces personnel, total",Military expenditure (% of GDP),"Central government debt, total (% of GDP)",Expense (% of GDP),Tax revenue (% of GDP),Taxes on goods and services (% of revenue),"Revenue, excluding grants (% of GDP)",Social contributions (current LCU),IDA resource allocation index (1=low to 6=high),"Employers, total (% of total employment) (modeled ILO estimate)","Labor force participation rate for ages 15-24, female (%) (national estimate)",Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure
1993 [YR1993],NaN,NaN,NaN,NaN,NaN,NaN,18460000,76335740.68,190246889.3,NaN,1997510.8,29545554.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28809999.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,307604,2275,3218589,NaN,1591181,1381933,34.10872749,NaN,NaN,NaN,1744000,32950,NaN,NaN,NaN,NaN,NaN,NaN,463121600,41435616.51,NaN,NaN,1.933673182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.4,2046,2973114,NaN,67,617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.50813148,NaN,NaN,628000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13000,13000,0.530067158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.270000011,NaN,NaN,3.700000048,NaN,NaN,NaN
1994 [YR1994],-11568000,-973000,-100040000,651304000,NaN,33329000,32740000,179920345.9,330281777.7,NaN,13782873.8,30059000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54270000.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,307447,1212,1627891,NaN,1589238,1375039,37.96267004,NaN,NaN,NaN,1759000,32940,NaN,NaN,NaN,NaN,NaN,NaN,933099100,187009994.8,NaN,NaN,11.33955502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.4,2001,2964277,2162000,237,4937,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.43332154,2.526790888,1.196217339,660000000,6.459326039,55.1104482,0.728601434,NaN,NaN,NaN,NaN,11000,11000,0.773794067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.349999994,NaN,NaN,5.800000191,NaN,NaN,NaN
1995 [YR1995],-66390000,0,-122020000,883530000,NaN,55570000,9710000,257008836,459010134.3,NaN,70737297.1,53816017,24235000,1448666715,NaN,NaN,NaN,NaN,59301254000,NaN,56669325000,63118213342,19372074600,9452088900,25139528900,6479715000,NaN,3895995000,1843192000,2147704000,NaN,NaN,60.12602406,128.0163865,1507298230,1026331506,1752979926,NaN,1053997132,1190104426,581025863,NaN,NaN,NaN,65819999.69,3186.275181,3186.275181,NaN,3381132188,96.69811,NaN,NaN,NaN,NaN,NaN,322612,1401,2610779,NaN,1585566,1366741,25.08852459,NaN,1.993790804,NaN,1773000,32930,NaN,NaN,0.29526683,NaN,NaN,6.266335788,1536403300,238853979.7,NaN,NaN,14.72618234,NaN,26.5,NaN,19.21713841,NaN,NaN,NaN,NaN,31.2,1949,2952307,3890000,270,2807,1326,NaN,NaN,NaN,NaN,NaN,NaN,31.44198524,0.874796692,2.973311899,840000000,8.077475189,45.94562004,1.525291097,NaN,NaN,NaN,157.8389831,15300,15300,0.925965937,37.62866114,NaN,NaN,NaN,28.37130954,NaN,NaN,0.469999999,NaN,NaN,5.300000191,NaN,NaN,NaN
1996 [YR1996],-23180000,0,-320020000,928890000,1990000,73070000,10340000,311957990.3,573121372.3,4.802324219,84247152.9,-13005417.4,89904000,1474453770,NaN,-8.415051646,-5.877060205,NaN,55816083600,57618883418,61236152600,60115328703,19050978900,9291672700,26512151300,7797562000,8069778000,4314255000,2127752000,2924466000,13.46597821,13.01173341,55.32825516,129.237536,1719936456,939965179.9,1695122174,1754299565,937881521.7,1252852609,635753478.3,NaN,NaN,NaN,36360000.61,3060.050313,3060.050313,9330892183,4067966971,NaN,NaN,NaN,28.3399601,NaN,NaN,320055,1067,1976169,NaN,1585164,1361237,18.50340136,NaN,2.223489199,NaN,1787000,32930,NaN,NaN,0.291583642,NaN,NaN,4.560253577,1824802500,262369600.6,NaN,NaN,18.18767124,27.85197723,25.425,6.894449052,18.34011836,NaN,NaN,NaN,NaN,31.4,1871,2946401,5420000,289,3132,1326,NaN,NaN,NaN,NaN,NaN,NaN,27.44584607,0.005551872,0.658998505,1070000000,11.4629421,36.57339542,1.070048266,NaN,21.40088,NaN,168.4322034,15300,15300,0.906693656,40.12318209,NaN,12.08967623,38.2671671,23.67278388,725800000,NaN,0.540000021,NaN,NaN,7.900000095,NaN,NaN,NaN
1997 [YR1997],-78290000,0,-376410000,1002340000,100000,54090000,11500000,365985641.7,845353629,6.684909081,133226056.3,133122367,18374000,1649307424,1847404781,1.661098268,1.647064503,1.551407772,56735410500,58512787253,66125091500,62007476578,16555567000,8065593500,26432654900,8916975000,9207371000,4743841000,2268082000,3417444000,8.712515175,8.437726687,53.20011551,127.5604002,1931407460,955578925.2,1930081169,1992937446,1026805411,1435213853,739706493.5,NaN,8.806230235,3.276068752,NaN,3175.811555,3175.811555,9626279201,4270416972,NaN,NaN,NaN,NaN,NaN,NaN,320725,1202,3486746,NaN,1591142,1344382,7.564718648,NaN,2.408526386,91.91077441,1787000,32920,NaN,NaN,0.26189835,NaN,NaN,6.155406963,2314343600,472080236.6,NaN,NaN,20.3288753,12.50293988,23.46666667,18.50801423,21.56400349,NaN,NaN,NaN,NaN,31,1760,2935524,8880000,295,3611,1322,36.9,NaN,NaN,NaN,NaN,NaN,28.18265862,NaN,0.818110124,1170000000,15.00148135,11.43788084,1.318974337,NaN,NaN,NaN,185.3813559,14430,14430,0.902772521,48.08693531,38.41325113,18.2831061,45.72999932,29.40122631,693600000,NaN,0.660000026,NaN,NaN,7.900000095,NaN,NaN,NaN
1998 [YR1998],-76240000,700000,-434630000,739270000,270000,65420000,19980000,143562514.4,873069027.2,11.7122709,202376525.1,-2528787.1,-19391000,1419153095,1695661916,-26.41271088,-6.542192023,-7.852453099,53023671000,53918098078,65995579200,57753419046,13850086300,6744285100,27048779700,9122113000,9278832000,4106733000,1853932000,3949897000,4.678229704,4.599214643,45.01953659,116.8031245,1730928064,703184626.5,1698717505,1727901676,764754748.6,1219400372,735548789.6,NaN,7.038735821,2.30221426,NaN,3002.661906,3002.661906,8962199020,4578664048,NaN,NaN,NaN,NaN,9,NaN,NaN,1129,2428062,NaN,1602325,1332014,7.751937984,NaN,2.465808091,NaN,1798000,32910,NaN,NaN,0.219124181,NaN,NaN,16.66454351,2991140916,-620100951.4,NaN,NaN,21.89333781,9.461730108,21.675,19.51665652,19.33693767,NaN,NaN,NaN,NaN,29.9,1615,2934339,13990000,257,3467,1219,39.5,NaN,NaN,NaN,NaN,NaN,28.87525256,0.002028215,0.684069202,1018000000,7.82219769,31.21456808,1.229053103,NaN,NaN,NaN,133.4745763,14450,14450,0.624855228,82.83278227,33.26970407,18.08024084,49.41400173,30.20791345,779500000,NaN,0.660000026,NaN,NaN,10,NaN,NaN,NaN
1999 [YR1999],-37830000,115520000,-179360000,551190000,350000,86770000,22960000,185700972.2,833740291.2,18.01669036,217036630.4,-10031710.1,23108000,933204277.9,1492937778,3.127010542,-3.368254529,-2.35605523,51237698800,52647757908,55042512400,55559432166,13027141500,6334458500,29240787700,12321554000,12677894000,6446437000,2526860000,6099127000,20.29565292,19.72519911,52.3183764,117.5279352,1339336713,725173283.9,1170782957,1204642063,612534634.5,763462400.9,579533551.2,NaN,31.59056655,8.90388983,NaN,2948.042426,2948.042426,8886765088,4449123893,104.55505,NaN,NaN,14.12242031,9,NaN,262137,815,2141579,NaN,1611589,1318146,3.440860215,NaN,2.772155486,NaN,1812000,32900,NaN,NaN,0.350001441,NaN,NaN,15.21591139,3532621601,181714528.8,NaN,NaN,30.48778227,39.78166609,27.54166667,-3.038070878,20.45212211,NaN,NaN,NaN,NaN,28.2,1450,2929735,15650000,256,2990,1140,42.6,NaN,NaN,NaN,NaN,NaN,41.70705371,0.027390598,2.663918474,585000000,5.924909891,38.82150506,1.266745521,NaN,NaN,NaN,98.51694915,14050,14050,0.511299143,77.89845339,29.00040044,15.05735397,46.64596858,23.96126333,781200000,NaN,0.560000002,NaN,NaN,11.14000034,3.760604858,1.29280901,NaN
2000 [YR2000],-127460000,3830000,-330530000,560340000,1820000,210760000,37190000,222490325.1,1053384779,11.63339305,157319573.5,-3790951.7,NaN,1046072817,1421447255,9.541411224,2.107716048,4.113208611,52317644000,54813270020,63906601500,56689265347,15070604100,7344003900,26838126300,16019558000,16813815000,7945719000,3067372000,7263771000,18.3000329,17.43556941,49.60011381,126.1631001,1771734706,794365049,1288429392,1352310309,639062444.7,986460019,584214374.2,NaN,32.91012644,9.069664017,NaN,3083.73543,3083.73543,9463199213,5388257968,104.49062,3.59724,NaN,12.92393017,9,92.56074,252193,1710,1905097,NaN,1620097,1303686,2.943275062,NaN,3.12743072,NaN,1827000,32880,2607.522217,31217.15234,0.314848366,NaN,NaN,10.80600683,4039969204,1122481115,NaN,NaN,40.03024519,27.32875203,24.86666667,5.063989504,22.29441919,66.10903931,4.93830538,21.37988472,5.23103809,26.1,1272,2923783,16030000,240,3566,1139,36.4,NaN,NaN,NaN,NaN,NaN,38.54543341,0.090425752,1.456546372,777000000,13.07699945,32.41977172,1.090048734,NaN,0.1677852,NaN,100,12900,12900,0.387282499,73.01886856,28.92526748,14.72574961,45.26574669,24.5025487,1005000000,NaN,0.529999971,33.20000076,NaN,8.460000038,3.694524765,1.167234421,NaN
2001 [YR2001],-103320000,-2630000,-352940000,635420000,1040000,230330000,53690000,228532262.2,1060926493,9.599421524,152821212,-7300300.5,28871000,1288491154,1462434749,17.20662331,6.100000413,8.633585457,55509020500,59545620529,66792665100,60290716958,15915924200,8652275000,27794970400,19051531000,20483734000,9536252000,4185457000,8749162000,21.96498562,20.42921493,50.05504282,124.5007396,1959674727,931048450.6,1480673594,1591983555,741151801.5,1102297774,679979637.5,NaN,36.14647672,7.490026987,NaN,3351.094251,3351.094251,10510898316,5893345446,99.77773,3.72801,NaN,16.42476082,9,95.58655,235461,1709,2550044,NaN,1628148,1289104,1.986312803,NaN,3.203074905,NaN,1849000,32880,NaN,NaN,0.215460092,NaN,16.4078013,11.01899476,5235590272,1307695035,NaN,NaN,43.93906367,12.08925096,20.93333333,14.81401255,25.14138586,69.56393433,5.19482327,25.39859009,3.18138957,23.7,1103,2917252,16560000,437,3647,1121,38,NaN,NaN,NaN,NaN,NaN,37.31642502,0.018629428,1.244021754,892000000,14.33281073,26.6113132,0.967956378,6.74,0.1228297,100,120.3389831,11600,11600,0.402592317,60.77464326,22.27904938,12.17120031,43.78760194,21.24343708,1303700000,NaN,0.49000001,30.69000053,NaN,7.289999962,3.247971535,0.997890592,NaN
2002 [YR2002],-83600000,-150000,-418140000,755110000,1220000,241760000,32890000,268855942.3,1164199786,13.51490115,246985630,-8129542.7,NaN,1523703478,1709523909,18.96714826,7.799999641,10.16110821,59838723900,65596115463,72130987100,65158235798,16418891100,8879753200,30503543300,22555858000,24804739000,11833682000,4597958000,10812371000,21.26664603,19.33854043,52.46389652,129.8395255,2267854050,1107641791,1661818168,1827506005,871854564.2,1285842260,796608782.1,NaN,NaN,7.823777069,NaN,3678.128467,3678.128467,11772546220,6442448252,102.82527,3.67091,NaN,17.88434029,9,95.96393,224495,2335,2539059,NaN,1636023,1274481,2.105989988,99,3.458187788,53.45679012,1843000,32880,NaN,NaN,0.228419703,NaN,18.25140627,9.985504032,6556689867,1942617253,NaN,NaN,46.26838061,9.82740208,14.2,12.46889604,28.98703067,94.46251678,6.1694479,33.9242363,8.01576138,21.5,959,2910504,19690000,239,3920,1120,35.8,NaN,NaN,NaN,NaN,NaN,42.83014354,0.023784053,2.249921598,1038000000,13.29602881,22.2846532,1.007578341,NaN,NaN,NaN,136.440678,10600,10600,0.419846587,59.55925064,NaN,12.88135437,41.996892,24.79843595,1643800000,NaN,0.75999999,29.63999939,NaN,6.800000191,2.924380302,0.600419104,NaN
2003 [YR2003],-73640000,1970000,-667300000,936860000,3020000,306380000,45560000,302270799.1,1258200776,7.319752584,161894435.9,-2094536.4,26435000,1896860537,2059597734,19.21663054,6.600000038,8.290047453,63788079700,71034064563,82966668400,69651541524,19353476100,10004635000,32525185500,27619000000,30837509000,14724570000,5709643000,13398365000,16.86763745,15.10716312,53.3131902,140.0565299,2919788428,1320493221,1980907435,2211747379,1056084948,1718305266,960966032.2,NaN,27.05355153,5.383073976,NaN,4004.960999,4004.960999,12978213821,7876018634,101.50308,3.61841,NaN,16.19259071,9,96.63888,212552,3408,2000680,NaN,1643032,1259288,3.115056105,100,3.459348821,NaN,1845000,32870,NaN,NaN,0.260696875,NaN,15.20154165,7.299534234,8147843086,2793418901,NaN,NaN,51.70310124,14.86597238,12.55083333,3.850743784,30.86163992,93.19003296,5.85097837,38.43836975,8.80685997,19.5,847,2902320,24300000,293,4496,1111,34.9,NaN,NaN,12,24.5,NaN,43.48181644,0.595899463,2.803885015,1399000000,13.54163922,20.53190603,0.969821392,6.74,0.0643915,100,167.3728814,10300,10300,0.416381264,52.53376299,22.21659003,14.67287013,45.60514044,26.7091495,1978200000,NaN,0.569999993,22.37999916,NaN,7.949999809,2.456097603,0.398587734,NaN
2004 [YR2004],-147790000,8770000,-775140000,1174210000,2630000,371970000,41580000,470258874.8,1212724436,10.34904595,305677615.2,-35457800.2,64257000,2559208933,2630406312,11.0043625,7.39999969,9.136536294,68508397400,77524117652,85883007500,73878891643,20923594500,10713918800,33384749100,32032000000,36413843000,16398434000,6636240000,15977784000,24.04435799,21.15099126,51.19391234,132.6990697,3024940280,1465805082,2598249556,2953679177,1330145600,2117707389,1296024918,NaN,16.9292804,4.059344104,NaN,4428.072832,4428.072832,14573633204,8194716149,101.06883,3.80522,NaN,19.45202065,9,96.6291,198911,5650,2942574,NaN,1650523,1244624,0,99.1,3.796499788,NaN,1840000,32880,NaN,NaN,0.211968669,976.08,32.62262544,8.640098561,10252020065,4891717788,NaN,NaN,58.17854078,7.987086901,15.115,11.99332884,36.75384941,170.2688446,7.47486877,64.60714722,6.54404926,18,768,2895147,42500000,297,5227,1075,35,NaN,NaN,11,18.6,NaN,45.61151357,1.603560151,2.335107907,1769000000,11.57628559,20.95707661,0.967939918,6.69,3.298311,99.96,208.7230932,9000,9000,0.360979037,51.9542957,27.25836663,16.35739261,47.6092918,28.78246753,2492500000,NaN,0.639999986,20.97999954,NaN,8.170000076,1.844546795,0.202152342,NaN
2005 [YR2005],-190860000,13040000,-1212240000,1332220000,2330000,575540000,84380000,597448067.5,1238026361,7.520015962,255093366,1037714,90364000,2982310500,3233492791,14.66352171,7.500000139,7.192956417,73646527300,83100393648,98426064500,78579357171,21471756000,10390212400,36171847000,37652000000,42740260000,19264113000,7216981000,18980957000,22.90289436,20.17628761,51.16358494,143.0235685,3733641888,1680743728,2988348836,3392191816,1528946395,2745096749,1506472983,NaN,19.37039198,5.002960208,NaN,4920.413061,4920.413061,16131121156,9333570521,91.4451,4.76002,NaN,19.29664993,9,93.372,184159,6300,2771711,NaN,1652722,1235389,0,98.6,4.063467928,NaN,1833000,32890,NaN,NaN,0.192447806,1049.15,30.11741433,4.372585496,11868863072,7340009775,NaN,NaN,65.13621936,9.344144087,13.215,9.069245847,42.03446462,179.5257263,7.96396065,79.33213043,14.90202522,16.8,718,2888111,58400000,377,5522,1075,36.3,NaN,NaN,11,14.6,13.4,45.12492577,0.193435475,3.018052009,2292000000,11.53870677,21.15190711,0.85182415,6.69,3.258719,99.96,231.1440678,10000,10000,0.400235112,32.42510358,29.31823011,18.48533942,47.25506892,31.6891533,2949200000,3.5,0.660000026,20.5,NaN,7.289999962,2.922377586,0.524600387,NaN
2006 [YR2006],-259400000,160000,-1603240000,1322050000,4010000,814290000,79440000,775478572,1461804768,8.967427341,341634499.2,-19432019,144518000,3358244086,3682541982,1.094818293,4.79999985,3.233992821,77181560500,85787854412,1.07137E+11,80975549162,20657574300,9942407200,38767587300,44754000000,50025906000,20254021000,8403863000,23562548000,21.77668458,19.48178094,45.25633686,137.1547638,4073162038,1699144818,3408244549,3809726984,1542446634,3132123128,1794407780,NaN,20.69987938,5.901210461,NaN,5327.428299,5327.428299,17150924367,10206134514,97.81619,6.55639,NaN,18.60881996,9,90.63448,171024,6800,2222357,NaN,1649027,1231068,0,100,4.446903965,NaN,1820000,32890,NaN,NaN,0.20221568,1120.84,19.85292618,3.328733434,15444413576,9469528221,NaN,NaN,73.45916639,13.41814123,11.88,4.152944191,43.70134607,200.387497,8.78570271,100.1081619,16.92714882,16,691,2880095,72060000,303,5500,1154,35.4,NaN,NaN,11,13.3,12.2,53.76166009,0.324050217,4.988851368,2693000000,11.17309685,24.12316805,0.866760356,6.69,15.98103,99.96,222.796822,8000,8000,0.482634466,29.17929124,31.86664879,19.57121151,50.03319923,33.30853108,4244100000,3.65,0.970000029,19.80999947,NaN,7.380000114,1.898705959,0.258237571,NaN
2007 [YR2007],-523900000,-120000,-2319790000,1745450000,7220000,1232280000,163840000,1333684647,1940763012,7.212767302,347033690.6,-11936030.8,362209000,4242738175,4131592480,10.51037739,3.00000024,0.929287818,79497007500,86585070493,1.15264E+11,83357452998,20422921500,9817701900,43919933600,53430000000,58409680000,24353647000,10388070000,29906694000,23.86556798,21.83092421,45.58047352,142.720539,4666916382,1877731351,4401189466,4811380654,2006082999,4275318330,2463504147,NaN,18.94975181,5.617929805,NaN,5647.725732,5647.725732,17740821304,11105132820,96.04294,4.45405,NaN,19.4169693,9,90.0117,160528,7500,1825348,NaN,1646101,1227328,0,100,4.833781585,52.71604938,1822000,32890,NaN,NaN,0.198871075,1260.76,24.80570907,0.922419382,21462841236,11704992433,NaN,NaN,82.54398406,15.90871495,15.01,2.516018796,51.17768508,230.6454163,9.18260098,135.4436646,16.19320869,15.5,679,2873429,91530000,333,6115,1153.6,34.4,NaN,NaN,10,11.5,10.4,52.54674883,0.238023798,8.85054927,3690000000,12.13269803,21.00829823,0.924785813,6.81,1.583789,99.96,284.2792373,9000,9000,0.516193551,23.23956579,32.40950777,20.56653565,48.92216657,34.24780086,5116400000,3.783333333,0.899999976,17.71999931,NaN,5.070000172,0.962594748,0.085973158,NaN
2008 [YR2008],-695380000,-730000,-3219160000,2149730000,14920000,1638800000,194840000,1672406461,2019058617,7.613218313,506211149.4,-12911864.4,NaN,5932918139,5360841438,3.404064968,7.800000145,8.036075049,85697774200,93543111739,1.22128E+11,87573559434,20790534300,9931070300,45511654200,62922000000,69097536000,25683973000,12031778000,35506875000,23.32503353,21.24037766,40.81874861,134.4216013,4800214725,1941650546,6054849885,6649108545,2471513953,5667512221,3416750866,NaN,15.02321314,4.484360744,NaN,6218.499816,6218.499816,19584810054,11994074247,95.57332,3.74862,NaN,19.85008049,9,90.46353,151736,7800,3132303,NaN,1643860,1224104,0,100,5.331879646,NaN,1821000,32890,NaN,NaN,0.218514543,1362.5,29.84183362,-0.255714672,25017807096,12534008460,NaN,NaN,93.09562055,9.244248827,17.93416667,10.81971634,50.34927666,237.850174,9.1230526,185.5611572,16.14071846,15.2,673,2867964,121740000,273,5956,1157.1,34.7,NaN,NaN,10,8.9,10.4,54.55531386,0.284927103,8.009926084,4899000000,12.4034921,22.56973916,0.818760205,6.88,7.51566,99.98,337.1644068,8000,8000,0.608535598,18.44251613,32.77915514,20.44594895,50.30288045,34.36095483,6589900000,3.8,0.959999979,18.40999985,NaN,3.980000019,1.029413342,0.061248768,NaN
2009 [YR2009],-264590000,12680000,-1998580000,1708870000,10630000,1191220000,183900000,1480265227,2011098720,6.774359046,389241496,-20023438.1,-8692000,5149872337,5596714377,-12.09501338,-6.000000289,-9.274360892,80555907500,84867585967,1.04579E+11,82215902091,16659455000,7754397600,44667058700,60429803000,63833601000,22281751000,10371491000,36287959000,14.05521662,13.30575054,36.87212252,110.3633269,3669386667,1706807653,5439422031,5745805520,2005630356,3997496760,3266360535,NaN,11.87796066,4.27755513,NaN,5897.391828,5897.391828,17843647183,11062472044,93.89637,3.34734,NaN,20.99263,9,90.03386,145369,8200,2149173,NaN,1642674,1221672,0,100,5.316922352,NaN,1817000,32890,NaN,NaN,0.202429957,1409.45,26.79913399,1.811741077,25005913439,16218772520,NaN,NaN,93.03723229,2.169391733,14.9425,17.98461812,54.08666373,249.2756805,11.39545822,208.5300446,63.15370941,14.9,668,2864346,121880000,134,4427,1157.1,32.9,NaN,NaN,9,7,0,54.67024539,0.353821508,2.087510475,3278000000,15.18598501,21.4565324,0.764313159,6.88,1.176211,99.98,271.8180085,7733,7733,0.457886649,27.63222644,38.04099775,17.68531332,45.98387993,32.6148672,6971900000,3.7,0.879999995,19.07999992,NaN,6.400000095,0.864081979,0.070424221,NaN
2010 [YR2010],-283340000,5200000,-2255498750,1952631250,12750000,1268310000,242180000,1717685353,2745173269,5.272526045,394414352.5,-5237079.5,115028000,6859613387,6800052998,13.72719741,7.100000084,9.027800469,86275377000,92529262291,1.14124E+11,86275377000,17629417000,8587655000,47051759000,86275377000,92529262236,24010104000,17629417000,47051759000,17.00566909,15.85628672,27.82961354,87.93785277,4192525850,1941104509,6974960345,7480557690,1941104509,4192525850,3272918354,NaN,23.26936547,6.323191791,NaN,6396.089272,6396.089272,19629015934,15018363829,97.37023,3.02839,NaN,22.26700974,9,90.10514,141197,8800,2386009,NaN,1641921,1219566,0,100,5.21838334,NaN,1813000,32850,2607.522217,31217.15234,0.138868759,1501.46,25.97807821,0.041090095,26880989966,18122440206,NaN,NaN,100,33.30493151,7.669166667,-12.71140634,43.04442045,215.3741455,10.13112831,198.2889404,56.19907761,14.7,662,2861487,144380000,139,5109,1156.9,32.1,NaN,NaN,9,7.9,0,49.34636788,0.335665843,4.087491946,3855000000,14.85765313,20.54173293,0.874911025,6.88,8.171653,99.98,326.5861441,7733,7733,0.315501849,21.93256136,29.14365706,15.16064079,47.79235212,26.33161487,7471900000,3.725,0.639999986,19.54000092,16.6990254,7.449999809,0.986213088,0.025981072,NaN
2011 [YR2011],-323320000,31994328.56,-2825503938,2740636062,16600000,1396030000,244160000,1965325535,2906844807,5.188565308,466545516,-36092154,143826000,8380497180,7804603750,29.82867546,5.818166405,5.529704957,91295022000,97645857494,1.23579E+11,91372665334,18949674000,9681841000,49113443000,98772814000,1.05551E+11,32141125000,20654107000,52915016000,13.96559988,13.06874807,32.54045693,98.61759532,5130119974,2520110273,8414360656,8991801939,2738071405,5559968736,3880748726,NaN,20.05459648,5.13456597,NaN,6913.602292,6913.602292,21128597777,16966234922,96.55582,2.49863,NaN,21.9158802,9,90.5779,138436,9000,2466400,NaN,1641859,1217974,0,100,5.727563012,NaN,1811000,32850,NaN,NaN,0.173109406,1446.47,26.54322165,1.751636048,32643920155,16444773608,NaN,NaN,107.687251,8.190799275,7.572866801,5.774284463,41.58442706,212.7735443,9.09670353,214.9824677,33.44022369,14.4,652,2859833,165900000,97,5147,1156.9,30.6,NaN,NaN,8,6.5,0,49.8524319,0.685021287,5.952876158,5191000000,12.77486756,14.15166109,0.906884524,6.88,1.327989,99.98,469.6610169,7750,7750,0.327388279,19.76667385,27.35995757,15.24032716,50.69124596,25.6061349,8198800000,3.775,0.670000017,20.28000069,NaN,6.679999828,0.515394807,0.010113922,NaN
