,"Foreign direct investment, net (BoP, current US$)","Net capital account (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Exports of goods and services (BoP, current US$)","Charges for the use of intellectual property, payments (BoP, current US$)","Net secondary income (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)","Total reserves (includes gold, current US$)","External debt stocks, long-term (DOD, current US$)",Total debt service (% of GNI),"Debt service on external debt, total (TDS, current US$)","Net financial flows, bilateral (NFL, current US$)","Commercial banks and other lending (PPG + PNG) (NFL, current US$)",Adjusted net national income (current US$),"GNI, Atlas method (current US$)",Exports of goods and services (annual % growth),GDP growth (annual %),GNI growth (annual %),GDP (constant LCU),GNI (constant LCU),Gross national expenditure (constant LCU),Gross domestic income (constant LCU),"Industry (including construction), value added (constant LCU)","Manufacturing, value added (constant LCU)","Services, value added (constant LCU)",GDP (current LCU),GNI (current LCU),Exports of goods and services (current LCU),"Industry (including construction), value added (current LCU)","Services, value added (current LCU)",Gross savings (% of GDP),Gross savings (% of GNI),Exports of goods and services (% of GDP),Trade (% of GDP),Imports of goods and services (constant 2010 US$),Exports of goods and services (constant 2010 US$),GDP (current US$),GNI (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Services, value added (current US$)","Net ODA provided, total (% of GNI)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net official aid received (current US$),"GDP per capita, PPP (current international $)","GDP per capita, PPP (current international $)","GNI, PPP (current international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Over-age students, primary (% of enrollment)","Persistence to grade 5, total (% of cohort)","Government expenditure on education, total (% of government expenditure)","Compulsory education, duration (years)","Adjusted net enrollment rate, primary (% of primary school age children)","Primary education, pupils",Aquaculture production (metric tons),Cereal production (metric tons),"Plant species (higher), threatened",Rural population,Urban population,Electricity production from coal sources (% of total),Access to electricity (% of population),GDP per unit of energy use (PPP $ per kg of oil equivalent),"Annual freshwater withdrawals, total (% of internal resources)",Arable land (hectares),Land area (sq. km),Urban land area (sq. km),Rural land area (sq. km),Total natural resources rents (% of GDP),"Depositors with commercial banks (per 1,000 adults)",Bank liquid reserves to bank assets ratio (%),"Claims on central government, etc. (% GDP)",Net domestic credit (current LCU),Net foreign assets (current LCU),"Listed domestic companies, total","Stocks traded, total value (current US$)",Consumer price index (2010 = 100),"Inflation, GDP deflator (annual %)",Deposit interest rate (%),Real interest rate (%),Broad money (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"External health expenditure per capita, PPP (current international $)","Mortality rate, infant (per 1,000 live births)",Number of infant deaths,"Population, total","ICT service exports (BoP, current US$)","Patent applications, residents","Trademark applications, total",Rail lines (total route-km),Gini index (World Bank estimate),Multidimensional poverty headcount ratio (% of total population),Poverty headcount ratio at national poverty lines (% of population),Start-up procedures to register a business (number),Cost of business start-up procedures (% of GNI per capita),Profit tax (% of commercial profits),Merchandise exports to high-income economies (% of total merchandise exports),Fuel exports (% of merchandise exports),Ores and metals exports (% of merchandise exports),Merchandise imports (current US$),Food imports (% of merchandise imports),Fuel imports (% of merchandise imports),Ores and metals imports (% of merchandise imports),"Bound rate, simple mean, all products (%)","Share of tariff lines with international peaks, all products (%)","Binding coverage, all products (%)",Export value index (2000 = 100),"Armed forces personnel, total","Armed forces personnel, total",Military expenditure (% of GDP),"Central government debt, total (% of GDP)",Expense (% of GDP),Tax revenue (% of GDP),Taxes on goods and services (% of revenue),"Revenue, excluding grants (% of GDP)",Social contributions (current LCU),IDA resource allocation index (1=low to 6=high),"Employers, total (% of total employment) (modeled ILO estimate)","Labor force participation rate for ages 15-24, female (%) (national estimate)",Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure
1970 [YR1970],NaN,NaN,NaN,NaN,NaN,NaN,NaN,257723141.9,NaN,NaN,NaN,NaN,NaN,5620345806,NaN,NaN,NaN,NaN,84942092000,NaN,80364771000,81705954646,NaN,NaN,NaN,5914148000,5725843000,1281046000,NaN,NaN,NaN,NaN,21.66070244,46.25249486,7691595174,8829640484,6623527831,6412636353,1434702654,1628844215,NaN,0.225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.90843,NaN,NaN,NaN,99.97071,400445,1400,581979,NaN,531054,2279646,6.12171923,NaN,NaN,NaN,2965000,263310,NaN,NaN,1.212606548,NaN,NaN,1.905008186,948885003.5,284178564.2,NaN,NaN,7.23277641,NaN,NaN,NaN,19.73961423,NaN,NaN,NaN,NaN,16.9,1054,2810700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.28476012,0.479748451,0.601740574,1245000000,6.902597755,6.724550558,7.173913303,NaN,NaN,NaN,NaN,NaN,NaN,2.632030178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1971 [YR1971],NaN,NaN,NaN,NaN,NaN,NaN,NaN,492952622.9,NaN,NaN,NaN,NaN,NaN,6933099176,NaN,7.297440053,3.785458922,NaN,88157540000,87152325858,81998213000,85404499983,NaN,NaN,NaN,6855000000,6770069000,1542000000,2432000000,3554000000,NaN,NaN,22.49452954,44.18672502,7543058972,9473978205,7911136757,7813120600,1779572995,1716099250,4101557992,0.229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.02024,NaN,NaN,NaN,99.78223,396878,1900,749876,NaN,528062,2324938,4.806822587,NaN,NaN,NaN,2960000,263310,NaN,NaN,1.035616784,NaN,NaN,1.63564141,979563218.6,458404988.8,NaN,NaN,7.984086001,11.68086285,NaN,NaN,19.81852662,NaN,NaN,NaN,NaN,16.5,1030,2853000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.38631791,0.752103147,0.518328681,1348000000,7.055117369,7.437177285,5.661127143,NaN,NaN,NaN,NaN,NaN,NaN,2.316700611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1972 [YR1972],NaN,NaN,NaN,NaN,NaN,NaN,NaN,833644611.6,NaN,NaN,NaN,NaN,NaN,8356401230,8785776957,2.065674701,5.119107226,4.669824925,92670419000,91222186893,87323694000,91732127920,NaN,NaN,NaN,7872000000,7741890000,1925000000,2703000000,4031000000,NaN,NaN,24.45376016,45.85873984,8247478177,9669679776,9567331065,9409200292,2339572193,2047885270,4899124939,0.251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.06191,NaN,NaN,NaN,99.90039,394199,2900,893829,NaN,527958,2375942,6.818827003,NaN,NaN,NaN,2951000,263310,NaN,NaN,0.83594416,NaN,NaN,2.263678752,1180816791,743337484.4,NaN,NaN,8.537607082,9.24358972,NaN,NaN,23.49479167,NaN,NaN,NaN,NaN,16.2,999,2903900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.99017809,0.878996047,2.025678746,1523000000,7.19239038,7.391603499,4.963627369,NaN,NaN,NaN,NaN,NaN,NaN,2.183267941,NaN,25.91463415,24.46646341,20.69126576,27.1976626,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1973 [YR1973],NaN,NaN,NaN,NaN,NaN,NaN,NaN,1047638200,NaN,NaN,NaN,NaN,NaN,11196342452,11811309032,-1.947494212,7.800278749,7.874954992,99898970000,98405893054,97838740000,1.0006E+11,NaN,NaN,NaN,9201000000,9058529000,2209000000,3117000000,4846000000,NaN,NaN,24.00825997,47.86436257,10005900207,9481363322,12802281898,12604047586,3073605120,3054125504,6742729929,0.222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.00408,NaN,NaN,NaN,99.49733,391467,2700,833844,NaN,528859,2432441,8.51546058,NaN,NaN,NaN,2912000,263310,NaN,NaN,1.533864846,NaN,NaN,2.835981124,1732758623,797825571.1,NaN,NaN,9.234845216,8.425157437,NaN,NaN,26.89272905,NaN,NaN,NaN,NaN,15.8,962,2961300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.57971669,0.41095057,2.480612477,2176000000,7.294923143,7.19937939,5.064325076,NaN,NaN,NaN,NaN,NaN,NaN,1.973040548,NaN,26.06238452,26.05151614,19.1926885,28.54037605,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1974 [YR1974],NaN,NaN,NaN,NaN,NaN,NaN,NaN,642844474.9,NaN,NaN,NaN,NaN,NaN,11997632400,14907585483,-2.716389264,5.993440173,6.281891329,1.05886E+11,1.04588E+11,1.06592E+11,1.02534E+11,NaN,NaN,NaN,10110000000,9970888000,2085000000,3652000000,5464000000,NaN,NaN,20.6231454,53.55093966,11334468763,9223812587,13940981798,13749156095,2875068946,4590457805,7534473249,0.315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.5872,NaN,NaN,NaN,99.44087,388996,2538,622692,NaN,530357,2493343,6.527512216,NaN,NaN,NaN,2889000,263310,NaN,NaN,1.303605525,NaN,NaN,3.504457512,2232990654,432200672,NaN,NaN,10.2607813,3.66618987,NaN,NaN,25.94124629,NaN,NaN,NaN,NaN,15.4,918,3023700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.68353119,0.549730597,3.154430681,3648000000,7.06569167,11.71826627,4.317382704,NaN,NaN,NaN,NaN,NaN,NaN,2.0653789,NaN,27.66567755,28.35806133,17.33418776,30.87042532,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1975 [YR1975],NaN,NaN,NaN,NaN,NaN,NaN,NaN,430065727.6,NaN,NaN,NaN,NaN,NaN,10577718390,15317871108,12.76021575,-1.731682992,-2.452993801,1.04053E+11,1.02022E+11,98180991000,98752528304,NaN,NaN,NaN,11388000000,11133654000,2631000000,3913000000,6202000000,NaN,NaN,23.1032666,53.13487882,8886631720,10400790974,12861983284,12574716512,2971538288,3862660944,7004743619,0.524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.2854,NaN,NaN,NaN,99.55984,391399,2071,675573,NaN,531095,2552005,5.081696168,NaN,NaN,NaN,2819000,263310,NaN,NaN,1.746108253,NaN,NaN,7.730280126,2948364301,53077803.39,NaN,NaN,11.76757533,14.62590689,NaN,NaN,25.50518089,NaN,NaN,NaN,NaN,14.9,870,3083100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.63640076,1.295008865,4.051155737,3155000000,7.257572878,14.30218514,4.751351712,NaN,NaN,NaN,NaN,NaN,NaN,2.084761742,NaN,31.41903758,27.9768177,20.16590389,30.69898138,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1976 [YR1976],NaN,NaN,NaN,NaN,NaN,NaN,NaN,493834469.2,NaN,NaN,NaN,NaN,NaN,11051810169,14465771205,11.0854701,0.928812648,0.031875656,1.05019E+11,1.02055E+11,96902896000,99635681084,NaN,NaN,NaN,13964000000,13525307000,3726000000,4932000000,7352000000,NaN,NaN,26.68289888,55.94385563,8753099710,11553767547,13604832424,13177423032,3630163679,3980904131,7162899454,0.411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0501,NaN,NaN,NaN,99.66491,393695,2658,919962,NaN,527914,2582586,5.476323639,NaN,NaN,NaN,2761000,263310,NaN,NaN,2.607207517,NaN,NaN,8.422405632,3668624722,-104069983.4,NaN,NaN,13.75710247,21.49187022,NaN,NaN,24.60412489,NaN,NaN,NaN,NaN,14.5,818,3110500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.69041151,1.25879485,4.107609259,3254000000,6.232492036,14.61930032,4.60026669,NaN,NaN,NaN,NaN,NaN,NaN,1.936032905,NaN,28.50186193,27.55657405,18.7514613,30.62875967,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1977 [YR1977],NaN,NaN,NaN,NaN,NaN,NaN,NaN,449817030.3,NaN,NaN,NaN,NaN,NaN,12391016498,14140270641,-0.047938082,-4.372815887,-4.247558175,1.00427E+11,97719806064,93472738000,95524572444,31356709000,20007380000,54911635000,15643000000,15182082000,4090000000,5580000000,8410000000,NaN,NaN,26.14587995,53.89631145,8858124446,11548228892,15446825318,14991687568,4038708403,4286560679,8304532438,0.389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.00866,NaN,NaN,NaN,99.57774,394517,1403,909547,NaN,526440,2593760,4.250835967,NaN,NaN,NaN,2736000,263310,NaN,NaN,2.00043852,NaN,NaN,9.458206373,4417767223,-227484991.4,NaN,NaN,15.7358621,17.14637052,NaN,NaN,25.19171514,NaN,NaN,NaN,NaN,14,767,3120200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.12922078,1.25324456,4.391990293,3361000000,6.726376523,15.33590587,4.33558445,NaN,NaN,NaN,NaN,NaN,NaN,2.115898464,NaN,31.38784121,29.60429585,17.94174757,32.92207377,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1978 [YR1978],NaN,NaN,NaN,NaN,NaN,NaN,NaN,465822282,NaN,NaN,NaN,NaN,NaN,14851538948,16303535626,2.40607364,0.318506303,-0.034856996,1.00747E+11,97685743875,92853691000,96656665983,30824418000,19927725000,56298688000,17730000000,17147674000,4724000000,6234000000,9718000000,NaN,NaN,26.64410603,52.54371122,9002909792,11826087783,18530518395,17921900084,4937290970,4799331104,10156772575,0.338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.60568,NaN,NaN,NaN,99.44377,393536,1838,828522,NaN,523456,2597744,2.893268539,NaN,NaN,NaN,2702000,263310,NaN,NaN,2.089975453,NaN,NaN,10.47891902,5415882343,-219994270.1,NaN,NaN,17.61733902,12.98157723,NaN,NaN,27.72188381,NaN,NaN,NaN,NaN,13.5,721,3121200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.24724177,1.073947737,5.011221103,3491000000,7.021686271,14.03453414,4.675467996,NaN,NaN,NaN,NaN,NaN,NaN,2.209871447,NaN,34.16243655,28.21206994,19.31657224,31.85561196,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1979 [YR1979],NaN,NaN,NaN,NaN,NaN,NaN,NaN,473984277.4,NaN,NaN,NaN,NaN,NaN,16706216185,20301387472,4.402465144,2.191385522,2.953176597,1.02955E+11,1.00571E+11,94178869000,98607670550,31308200000,20668645000,57077834000,20696000000,20167335000,5925000000,7168000000,10924000000,NaN,NaN,28.62872053,58.8084654,10131180333,12346727176,20731243113,20201677852,5935089652,6256636282,10942602424,0.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.35343,NaN,NaN,NaN,99.42159,390221,2783,810855,NaN,518332,2590668,1.585001359,NaN,NaN,NaN,2661000,263310,NaN,NaN,2.444351067,NaN,NaN,9.319233019,6199228466,50475498.09,NaN,NaN,20.03084312,14.22558546,NaN,NaN,28.15751836,NaN,NaN,NaN,NaN,13.1,682,3109000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.08652208,1.288978833,4.089507362,4553000000,6.198288212,15.93820392,4.170744705,NaN,NaN,NaN,NaN,NaN,NaN,2.159636272,NaN,33.84228836,29.15539235,18.56954419,32.96772323,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1980 [YR1980],NaN,NaN,NaN,NaN,NaN,NaN,NaN,365276663.1,NaN,NaN,NaN,NaN,NaN,18875964404,23878573641,3.170096305,1.284029178,1.336575044,1.04276E+11,1.01915E+11,92976876000,98719269900,30973108000,20419565000,57665697000,24086000000,23470274000,6938000000,8331000000,13088000000,NaN,NaN,28.805115,58.69384705,9432762498,12738130318,23244547385,22650331982,6695618606,6947500483,12630766261,0.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.26898,NaN,NaN,NaN,99.47348,381262,3220,755828,NaN,515870,2597030,1.894140556,NaN,NaN,NaN,2616000,263310,NaN,NaN,2.624168695,NaN,NaN,7.98787598,6852769809,-95825985.9,NaN,NaN,23.46624196,14.90456862,NaN,NaN,26.4215727,NaN,NaN,NaN,NaN,12.7,651,3112900,NaN,1148,4671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.72340858,1.131187273,4.399795473,5472000000,5.97683511,22.45981613,4.040028512,NaN,NaN,NaN,NaN,NaN,NaN,3.022790536,NaN,34.95391514,29.32408868,18.47287511,32.67873453,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1981 [YR1981],NaN,NaN,NaN,NaN,NaN,NaN,NaN,682774524.4,NaN,NaN,NaN,NaN,NaN,19869226326,25746800644,2.304511074,4.655927204,4.553263296,1.09132E+11,1.06555E+11,97633319000,1.03635E+11,33267521000,21989911000,59286827000,29328000000,28538275000,8190000000,10567000000,15869000000,NaN,NaN,27.92553191,58.87547736,10468011042,13031681942,24417617184,23760115727,6818749480,7557239197,13212055616,0.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.23331,NaN,NaN,NaN,99.32086,367986,2998,799797,NaN,515265,2609635,1.222629292,NaN,NaN,NaN,2560000,263310,NaN,NaN,2.466130207,NaN,NaN,6.558515994,7943251571,-119403638.5,NaN,NaN,27.0730408,16.34666416,NaN,NaN,25.25736498,NaN,NaN,NaN,NaN,12.4,629,3124900,NaN,1033,4629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.32853936,1.223655428,4.137962311,5734000000,5.788581674,19.41654248,3.49532956,NaN,NaN,NaN,NaN,NaN,NaN,2.729375067,NaN,36.22135843,30.05319149,19.09305427,33.23445172,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1982 [YR1982],NaN,NaN,NaN,NaN,NaN,NaN,NaN,646131513.4,NaN,NaN,NaN,NaN,NaN,19522461008,24794059647,1.558407341,0.929521579,0.617272104,1.10146E+11,1.07213E+11,98250766000,1.04564E+11,33665877000,22193475000,59839861000,33178000000,32150672000,9202000000,12256000000,18127000000,NaN,NaN,27.73524625,58.44234131,10620297332,13234768630,24164603059,23416367079,6702112163,7420247633,13202476329,0.278,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.66365,NaN,NaN,NaN,99.21189,359011,6533,881870,NaN,519115,2636985,1.946335603,NaN,NaN,0.452599388,2547000,263310,NaN,NaN,2.591025728,NaN,NaN,6.128679039,9173193132,-292801964.1,NaN,NaN,31.4490443,12.08552763,NaN,NaN,25.46365061,NaN,NaN,NaN,NaN,12.1,614,3156100,NaN,986,4800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.35858474,0.269310444,4.533672534,5782000000,6.722306349,16.58543338,3.599960371,NaN,NaN,NaN,NaN,NaN,NaN,2.582858416,NaN,37.26565797,30.50816806,19.68047126,33.76936524,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1983 [YR1983],NaN,NaN,NaN,NaN,NaN,NaN,NaN,786180149.9,NaN,NaN,NaN,NaN,NaN,19544733323,23592506718,6.089138566,3.491937849,2.461726512,1.13992E+11,1.09852E+11,1.01673E+11,1.07993E+11,34983292000,22776349000,62107001000,36989000000,35454183000,10508000000,13319000000,20426000000,NaN,NaN,28.40844575,57.99291681,10536277390,14040652030,24309279706,23300593454,6905888538,7191771819,13424027340,0.279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.61452,NaN,NaN,NaN,98.83112,346797,9720,872190,NaN,524941,2674359,2.389310384,NaN,NaN,NaN,2585000,263310,NaN,NaN,2.096096184,NaN,NaN,5.402268283,9806935015,127948470.9,NaN,NaN,33.7577425,7.724842663,NaN,NaN,24.35010408,NaN,NaN,NaN,NaN,11.9,603,3199300,NaN,1110,5104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.59968025,0.270089724,5.693872302,5333000000,6.293552546,18.10374458,3.721476277,NaN,NaN,NaN,NaN,NaN,NaN,2.43835931,NaN,36.58384925,28.30571251,21.02296986,31.66076401,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1984 [YR1984],NaN,NaN,NaN,NaN,NaN,NaN,NaN,1793573440,NaN,NaN,NaN,NaN,NaN,17104912179,22617826235,9.375410148,4.792833752,3.653815383,1.19456E+11,1.13866E+11,1.07035E+11,1.1264E+11,37477148000,24603363000,64234343000,41785000000,39522349000,13292000000,14968000000,22659000000,NaN,NaN,31.8104583,66.19839655,11751568558,15357020746,21665975319,20492766255,6892046044,7450482215,11748937053,0.248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.45058,NaN,NaN,NaN,99.50991,337956,10945,1118316,NaN,528179,2698921,3.608003207,NaN,NaN,NaN,2562000,263310,NaN,NaN,2.034580112,NaN,NaN,0.576148738,9384063750,2245556612,237,NaN,35.84101836,7.799372228,NaN,NaN,25.94273064,NaN,NaN,NaN,NaN,11.6,595,3227100,NaN,1001,5855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.19193296,0.414750865,5.958439555,6203000000,6.491883227,13.42422485,3.256057943,NaN,NaN,NaN,NaN,NaN,NaN,2.377624155,NaN,37.16884049,28.65860955,20.51581793,32.7557736,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1985 [YR1985],NaN,NaN,NaN,NaN,NaN,NaN,NaN,1603038945,NaN,NaN,NaN,NaN,NaN,19196850851,22567691537,1.659052533,1.61504778,1.157383909,1.21385E+11,1.15184E+11,1.07273E+11,1.14547E+11,36235465000,23351637000,67069179000,48249000000,45370026000,14139000000,16255000000,27833000000,NaN,NaN,29.30423428,60.74322784,11930861779,15611801787,24679795396,23207174425,7232225064,7759079284,14236828645,0.253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.27283,NaN,8.192350388,NaN,99.57958,329337,11835,1183506,NaN,530154,2716946,2.86755158,NaN,NaN,NaN,2522000,263310,NaN,NaN,2.684102737,NaN,NaN,6.97769174,14708116488,1881605116,317,937670000,41.36686313,13.63441603,NaN,NaN,29.78538415,NaN,NaN,NaN,NaN,11.3,588,3247100,NaN,1008,6332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.94013266,1.651889779,5.343265824,5992000000,6.21886869,12.7015388,3.229963429,NaN,NaN,NaN,NaN,12400,12400,2.364626121,NaN,36.14168169,29.69387967,17.63661121,35.00797944,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1986 [YR1986],NaN,NaN,NaN,NaN,NaN,NaN,NaN,3779914173,NaN,NaN,NaN,NaN,NaN,24252638201,25518726355,4.594371646,2.706089451,3.335354262,1.2467E+11,1.19026E+11,1.09532E+11,1.18527E+11,NaN,23380718000,NaN,57953000000,54982010000,15437000000,18202000000,34064000000,NaN,NaN,26.63710248,52.77034839,12173170149,16329065982,30604668357,29035704478,8152196874,7997993240,17989015632,0.296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0612,NaN,8.092690468,NaN,99.76006,320373,16977,1187936,NaN,526550,2719750,1.634238522,NaN,NaN,NaN,2585000,263310,NaN,NaN,1.881473136,NaN,NaN,5.562367916,18379229079,2131372807,339,2151500000,46.83283142,16.94762655,NaN,NaN,30.97931082,NaN,NaN,NaN,NaN,11,582,3246300,NaN,957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.78351512,0.838593396,4.979827166,6063000000,6.466982705,8.644681547,2.18488322,NaN,NaN,NaN,NaN,NaN,NaN,2.367587022,NaN,37.47001881,30.18307939,19.40818103,35.6875399,0,NaN,NaN,68.26999664,NaN,NaN,NaN,NaN,NaN
1987 [YR1987],NaN,NaN,NaN,NaN,NaN,NaN,NaN,3270435793,NaN,NaN,NaN,NaN,NaN,32185644916,32779584544,7.308131539,0.970664495,0.585095884,1.2588E+11,1.19722E+11,1.10653E+11,1.20789E+11,35765790000,22297153000,74128547000,65228000000,61682806000,17039000000,18771000000,38043000000,NaN,NaN,26.12221745,50.00613234,13227922376,17522415603,40376354070,38181866914,10547199010,9643454039,23548746518,0.261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.90777,NaN,8.877570152,NaN,99.86021,317470,19366,1000380,NaN,523085,2751315,2.00199169,NaN,NaN,0.635211883,2616000,263310,NaN,NaN,1.213162917,NaN,NaN,5.647071881,22053952046,3072308153,289,2934250000,54.20633327,11.47126395,NaN,NaN,32.37088367,NaN,NaN,NaN,NaN,10.6,572,3274400,NaN,912,7080,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.86143899,0.91961978,5.4671804,7276000000,6.721791604,6.671888454,2.343729158,NaN,NaN,NaN,NaN,NaN,NaN,2.407276689,NaN,41.08358374,33.24645858,24.84764126,40.7524376,0,NaN,NaN,67.66000366,NaN,NaN,NaN,NaN,NaN
1988 [YR1988],NaN,NaN,NaN,NaN,NaN,NaN,NaN,2845129943,NaN,NaN,NaN,NaN,NaN,36693989690,41203968369,2.125411368,-0.354502551,0.412964975,1.25434E+11,1.20217E+11,1.12413E+11,1.21345E+11,35091943000,22117613000,74654202000,70137000000,66988396000,18371000000,19477000000,41968000000,NaN,NaN,26.19302223,48.4038382,13252997002,17894839016,45176811594,43148725282,11833172303,10034138486,27032528180,0.269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.68117,NaN,9.700209618,NaN,99.89206,312998,27751,769347,NaN,516544,2766856,1.679491469,NaN,NaN,NaN,2519000,263310,NaN,NaN,1.118425987,NaN,NaN,8.175723912,53948490480,-4129711480,235,1078100000,57.66212223,7.908447318,NaN,NaN,62.90061736,NaN,NaN,NaN,NaN,10.1,559,3283400,NaN,803,12325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.71701968,1.392813136,6.359212539,7342000000,7.709876073,5.415757395,4.780228764,NaN,NaN,NaN,NaN,NaN,NaN,2.078708161,NaN,39.18616422,32.70028658,26.30545158,38.47184795,0,NaN,NaN,64.70999908,NaN,NaN,NaN,NaN,NaN
1989 [YR1989],NaN,NaN,NaN,NaN,NaN,NaN,NaN,3027432007,NaN,NaN,NaN,NaN,NaN,35538664772,44772404665,-1.977547391,0.16138668,0.100873668,1.25636E+11,1.20338E+11,1.1735E+11,1.22226E+11,35045226000,21935544000,74853640000,74212000000,70866494000,19555000000,20560000000,43478000000,NaN,NaN,26.35018595,51.97811675,15347082979,17540960094,43920222525,41940281707,11573060307,11255844233,25731194887,0.218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101.85793,3.53163,NaN,10.13755035,NaN,99.83033,312773,26985,671430,NaN,511178,2788022,1.444607437,NaN,NaN,NaN,2534000,263310,NaN,NaN,1.548500141,NaN,NaN,5.639391444,57667105178,-3464309178,247,943800000,60.95808426,5.639569265,NaN,NaN,65.04119684,NaN,NaN,NaN,NaN,9.7,542,3299200,NaN,807,8329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.68151149,2.078254636,6.462814788,8784000000,7.444395193,6.017347312,4.387516455,NaN,NaN,NaN,NaN,12000,12000,2.149929658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.77999878,NaN,NaN,NaN,NaN,NaN
