,"Foreign direct investment, net (BoP, current US$)","Net capital account (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Exports of goods and services (BoP, current US$)","Charges for the use of intellectual property, payments (BoP, current US$)","Net secondary income (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)","Total reserves (includes gold, current US$)","External debt stocks, long-term (DOD, current US$)",Total debt service (% of GNI),"Debt service on external debt, total (TDS, current US$)","Net financial flows, bilateral (NFL, current US$)","Commercial banks and other lending (PPG + PNG) (NFL, current US$)",Adjusted net national income (current US$),"GNI, Atlas method (current US$)",Exports of goods and services (annual % growth),GDP growth (annual %),GNI growth (annual %),GDP (constant LCU),GNI (constant LCU),Gross national expenditure (constant LCU),Gross domestic income (constant LCU),"Industry (including construction), value added (constant LCU)","Manufacturing, value added (constant LCU)","Services, value added (constant LCU)",GDP (current LCU),GNI (current LCU),Exports of goods and services (current LCU),"Industry (including construction), value added (current LCU)","Services, value added (current LCU)",Gross savings (% of GDP),Gross savings (% of GNI),Exports of goods and services (% of GDP),Trade (% of GDP),Imports of goods and services (constant 2010 US$),Exports of goods and services (constant 2010 US$),GDP (current US$),GNI (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Services, value added (current US$)","Net ODA provided, total (% of GNI)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net official aid received (current US$),"GDP per capita, PPP (current international $)","GDP per capita, PPP (current international $)","GNI, PPP (current international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Over-age students, primary (% of enrollment)","Persistence to grade 5, total (% of cohort)","Government expenditure on education, total (% of government expenditure)","Compulsory education, duration (years)","Adjusted net enrollment rate, primary (% of primary school age children)","Primary education, pupils",Aquaculture production (metric tons),Cereal production (metric tons),"Plant species (higher), threatened",Rural population,Urban population,Electricity production from coal sources (% of total),Access to electricity (% of population),GDP per unit of energy use (PPP $ per kg of oil equivalent),"Annual freshwater withdrawals, total (% of internal resources)",Arable land (hectares),Land area (sq. km),Urban land area (sq. km),Rural land area (sq. km),Total natural resources rents (% of GDP),"Depositors with commercial banks (per 1,000 adults)",Bank liquid reserves to bank assets ratio (%),"Claims on central government, etc. (% GDP)",Net domestic credit (current LCU),Net foreign assets (current LCU),"Listed domestic companies, total","Stocks traded, total value (current US$)",Consumer price index (2010 = 100),"Inflation, GDP deflator (annual %)",Deposit interest rate (%),Real interest rate (%),Broad money (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"External health expenditure per capita, PPP (current international $)","Mortality rate, infant (per 1,000 live births)",Number of infant deaths,"Population, total","ICT service exports (BoP, current US$)","Patent applications, residents","Trademark applications, total",Rail lines (total route-km),Gini index (World Bank estimate),Multidimensional poverty headcount ratio (% of total population),Poverty headcount ratio at national poverty lines (% of population),Start-up procedures to register a business (number),Cost of business start-up procedures (% of GNI per capita),Profit tax (% of commercial profits),Merchandise exports to high-income economies (% of total merchandise exports),Fuel exports (% of merchandise exports),Ores and metals exports (% of merchandise exports),Merchandise imports (current US$),Food imports (% of merchandise imports),Fuel imports (% of merchandise imports),Ores and metals imports (% of merchandise imports),"Bound rate, simple mean, all products (%)","Share of tariff lines with international peaks, all products (%)","Binding coverage, all products (%)",Export value index (2000 = 100),"Armed forces personnel, total","Armed forces personnel, total",Military expenditure (% of GDP),"Central government debt, total (% of GDP)",Expense (% of GDP),Tax revenue (% of GDP),Taxes on goods and services (% of revenue),"Revenue, excluding grants (% of GDP)",Social contributions (current LCU),IDA resource allocation index (1=low to 6=high),"Employers, total (% of total employment) (modeled ILO estimate)","Labor force participation rate for ages 15-24, female (%) (national estimate)",Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure
1970 [YR1970],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,52900,NaN,635239,182230,NaN,NaN,NaN,NaN,650000,823290,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.3,2147,817469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1971 [YR1971],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,55100,NaN,652327,190027,NaN,NaN,NaN,NaN,652000,823290,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.4,2233,842354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1972 [YR1972],NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,56300,NaN,670584,198374,NaN,NaN,NaN,NaN,652000,823290,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.8,2322,868958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1973 [YR1973],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,58500,NaN,689229,207037,NaN,NaN,NaN,NaN,652000,823290,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.1,2409,896266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1974 [YR1974],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,59800,NaN,707184,215719,NaN,NaN,NaN,NaN,652000,823290,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.6,2492,922903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1975 [YR1975],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,63000,NaN,723728,224193,NaN,NaN,NaN,NaN,652000,823290,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64,2571,947921,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1976 [YR1976],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,63200,NaN,738741,232380,NaN,NaN,NaN,NaN,654000,823290,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64.5,2642,971121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1977 [YR1977],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,67400,NaN,752561,240395,NaN,NaN,NaN,NaN,654000,823290,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65,2704,992956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1978 [YR1978],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,68600,NaN,765684,248373,NaN,NaN,NaN,NaN,655000,823290,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.2,2758,1014057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1979 [YR1979],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,71000,NaN,778834,256547,NaN,NaN,NaN,NaN,655000,823290,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.3,2800,1035381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1980 [YR1980],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44579555897,38537164379,37991893407,42381604783,15797648687,4992758372,17625022353,1886328423,1623288400,1327751365,916847263.6,722972828.1,NaN,NaN,70.38813332,126.6630094,1890567442,2428653249,2422096075,2084345660,1704868214,1363031565,941105290.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,73700,NaN,792597,265130,NaN,NaN,NaN,NaN,655000,823290,NaN,NaN,6.327702177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64.9,2827,1057727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1156000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1981 [YR1981],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-9.746886685,0.971449499,11.65717788,45012623770,43029510181,47129351385,40151512843,15132334188,5243459348,19800752080,1971754282,1873655600,1113414324,795221588.3,925602872.7,NaN,NaN,56.46820873,124.3503386,2176890105,2191935169,2246757386,2134976755,1268703651,1525146768,1064022220,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,75400,NaN,806868,274073,NaN,NaN,NaN,NaN,655000,823290,NaN,NaN,4.369480938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.523010551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64.1,2836,1080941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1244000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1982 [YR1982],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2193272355,-2.959256522,-0.398090744,-2.256846228,44833432681,42058400304,46745880569,39266173525,14689731854,5794647193,21544956580,2297628126,2140679700,1204495365,847449450.2,1159870942,NaN,NaN,52.42342532,113.4285471,1933778022,2127070185,2116069374,1971523024,1109316048,1290910699,1077565942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,78100,NaN,822076,283028,NaN,NaN,NaN,NaN,655000,823290,NaN,NaN,2.936135665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.99283978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63,2832,1105104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1040000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1983 [YR1983],NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2080588340,-11.33519089,-1.823450375,1.336141048,44015917284,42620359854,44075541079,38755755998,14281711709,5814343069,22034084326,2555735369,2465457500,1152966755,892304011.7,1349764728,NaN,NaN,45.11291617,97.84379915,1679635905,1885962719,2293990996,2212958891,1034886235,1209641708,1222231487,NaN,NaN,0.000451884,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,83800,NaN,838981,292651,NaN,NaN,NaN,NaN,660000,823290,NaN,NaN,2.408190696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.29960073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.3,2810,1131632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,921000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1984 [YR1984],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1944553218,1.881799161,-0.236891524,-2.407069412,43911647307,41594458209,44614563249,38840231571,14114587665,5904266756,22633916189,2873837023,2712424600,1305946004,942072828.7,1569416245,NaN,NaN,45.44259098,97.07353846,1700130507,1921452749,1947967886,1838557988,885207079.1,1005754276,1073132109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,87500,NaN,858773,303506,NaN,NaN,NaN,NaN,660000,823290,NaN,NaN,3.616201534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.71358919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.4,2776,1162279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,818000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1985 [YR1985],NaN,NaN,NaN,NaN,NaN,NaN,-420000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1583267321,25.9910388,0.464171263,-13.19991562,44115472555,36104024821,41617351402,41022500851,14251105299,6059847620,23032265991,3579095419,2972081800,1850058318,1339980808,1774408997,NaN,NaN,51.69066766,91.86350465,1753111845,2420858279,1605911706,1333549513,830106482.9,645140291.8,803720778.9,NaN,NaN,0.395185925,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,62900,NaN,882244,315904,NaN,NaN,NaN,NaN,660000,823290,NaN,NaN,4.631053778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.96524283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.3,2734,1198148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,581000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1986 [YR1986],NaN,NaN,NaN,NaN,NaN,NaN,7110000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1658199941,11.78017639,4.767269666,10.70944086,46218576096,39970564006,43554906129,40589364882,15008614755,6449845233,23647891178,4127219695,3589283000,2336542443,1476566071,2076180899,NaN,NaN,56.61298926,102.876787,1861074919,2706039655,1806223061,1570802188,1022556868,835627384.6,916293216.6,NaN,NaN,0.92818816,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,294985,0,81129,NaN,909847,330081,NaN,NaN,NaN,NaN,660000,823290,NaN,NaN,1.397717384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.06739411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.3,2695,1239928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,886000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1987 [YR1987],NaN,NaN,NaN,NaN,NaN,NaN,9260000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2062525176,-9.179922579,3.553769142,15.17082487,47861077591,46034428270,48882295060,41273925859,15309417499,6580378896,24457139953,4675427308,4487086300,2176163699,1429791043,2539228852,NaN,NaN,46.54470181,98.00542296,2103559733,2457627309,2296378835,2203873428,1068842681,1181733109,1257514882,NaN,NaN,0.750043105,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,308802,0,69239,NaN,940945,345852,NaN,NaN,NaN,2.86038961,660000,823290,NaN,NaN,2.330311299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.395085196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.3,2659,1286797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1211000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1988 [YR1988],NaN,NaN,NaN,NaN,NaN,NaN,2770000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2255504263,-4.555163015,0.813148943,-5.502041995,48250259437,43501594694,47878100465,44447909734,15646007454,6495048158,25017988101,5664225945,5103651900,2623969990,1892625128,2861692452,NaN,NaN,46.3253058,91.14499886,2027080146,2345678379,2491412336,2244843589,1154154383,1116643362,1270211744,NaN,NaN,0.985369357,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,311645,0,83383,NaN,973854,362682,NaN,NaN,NaN,NaN,660000,823290,NaN,NaN,40.12877832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.17166531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.6,2630,1336536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1272000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1989 [YR1989],NaN,NaN,NaN,NaN,NaN,NaN,29910000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2569780349,1.317511814,1.858674962,7.854187498,49147074929,46918291506,48843615937,45454405605,15707465900,6724669543,25682693133,6639417377,6339911200,3315773154,2253168516,3319777793,NaN,NaN,49.94072471,96.51697319,1996514955,2376582969,2531519951,2417322301,1264259410,1179087023,1278013764,NaN,NaN,2.420033107,NaN,NaN,NaN,NaN,NaN,NaN,24.86118,NaN,NaN,NaN,77.33518,307407,0,96757,NaN,1006313,379697,NaN,NaN,NaN,NaN,660000,823290,NaN,NaN,31.99882807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.07775463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50,2600,1386010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1259000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1990 [YR1990],-28214514.05,44176972,-364237781.4,1220142458,2512251.251,354304726.4,91700000,NaN,NaN,NaN,NaN,NaN,NaN,2368884371,2856286744,-11.04119528,2.04745994,8.77754657,50153341599,51036566393,45581428303,45089299708,15973435202,7286583692,26591606358,7207608537,7352796100,3144379333,2104902959,3881861486,37.8736246,37.12577587,43.62583397,93.89992932,1964183630,2114179802,2785764518,2841879991,1215313003,1400517910,1514787462,NaN,NaN,4.209185579,NaN,3653.938298,3653.938298,5336310091,NaN,NaN,24.86111,NaN,NaN,NaN,77.48139,314105,20,97948,NaN,1036621,396284,NaN,NaN,NaN,NaN,660000,823290,2467.779053,822303.125,10.66639982,NaN,NaN,-2.674187964,1185996000,341404000,NaN,NaN,NaN,6.379763656,NaN,NaN,20.4980472,NaN,NaN,NaN,NaN,48.7,2577,1432905,5488302.733,5,2103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1163000000,NaN,NaN,NaN,NaN,NaN,NaN,82.21796454,NaN,NaN,NaN,NaN,NaN,23.04509174,23.89018983,26.44427746,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991 [YR1991],-114076083.3,31796444.81,-366817983.5,1323862001,4345755.555,375292206.8,147760000,NaN,NaN,NaN,NaN,NaN,NaN,2719537588,3175072352,28.81927918,8.16561244,9.881167858,54248669100,56079575187,49337323500,44153098203,16261559600,6817358200,29068223400,8263605700,8586084700,3640892700,2158830000,4654239700,26.72840345,25.72452926,44.05937108,93.99755969,2033616110,2723471182,2992650454,3109435664,1318542969,1494475428,1701381306,NaN,19.98542341,5.803303764,NaN,3965.62111,3965.62111,6072650506,NaN,NaN,0,63.32915878,NaN,NaN,NaN,341701,20,114785,NaN,1064195,412193,1.51187905,NaN,8.429162927,NaN,660000,823290,NaN,NaN,1.847135417,NaN,NaN,-3.810951435,1344349000,685006474.2,NaN,NaN,NaN,5.995928097,12.77416667,16.38497398,23.29525476,NaN,NaN,NaN,NaN,47.7,2563,1476388,5214906.666,3,1454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1149000000,NaN,NaN,NaN,NaN,NaN,NaN,91.90149111,8000,8000,5.615254952,NaN,30.17084903,26.99547971,21.83803458,31.09780516,0,NaN,4.389999866,35.43000031,NaN,19.13999939,NaN,NaN,NaN
