,"Foreign direct investment, net (BoP, current US$)","Net capital account (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Exports of goods and services (BoP, current US$)","Charges for the use of intellectual property, payments (BoP, current US$)","Net secondary income (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)","Total reserves (includes gold, current US$)","External debt stocks, long-term (DOD, current US$)",Total debt service (% of GNI),"Debt service on external debt, total (TDS, current US$)","Net financial flows, bilateral (NFL, current US$)","Commercial banks and other lending (PPG + PNG) (NFL, current US$)",Adjusted net national income (current US$),"GNI, Atlas method (current US$)",Exports of goods and services (annual % growth),GDP growth (annual %),GNI growth (annual %),GDP (constant LCU),GNI (constant LCU),Gross national expenditure (constant LCU),Gross domestic income (constant LCU),"Industry (including construction), value added (constant LCU)","Manufacturing, value added (constant LCU)","Services, value added (constant LCU)",GDP (current LCU),GNI (current LCU),Exports of goods and services (current LCU),"Industry (including construction), value added (current LCU)","Services, value added (current LCU)",Gross savings (% of GDP),Gross savings (% of GNI),Exports of goods and services (% of GDP),Trade (% of GDP),Imports of goods and services (constant 2010 US$),Exports of goods and services (constant 2010 US$),GDP (current US$),GNI (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Services, value added (current US$)","Net ODA provided, total (% of GNI)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net official aid received (current US$),"GDP per capita, PPP (current international $)","GDP per capita, PPP (current international $)","GNI, PPP (current international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Over-age students, primary (% of enrollment)","Persistence to grade 5, total (% of cohort)","Government expenditure on education, total (% of government expenditure)","Compulsory education, duration (years)","Adjusted net enrollment rate, primary (% of primary school age children)","Primary education, pupils",Aquaculture production (metric tons),Cereal production (metric tons),"Plant species (higher), threatened",Rural population,Urban population,Electricity production from coal sources (% of total),Access to electricity (% of population),GDP per unit of energy use (PPP $ per kg of oil equivalent),"Annual freshwater withdrawals, total (% of internal resources)",Arable land (hectares),Land area (sq. km),Urban land area (sq. km),Rural land area (sq. km),Total natural resources rents (% of GDP),"Depositors with commercial banks (per 1,000 adults)",Bank liquid reserves to bank assets ratio (%),"Claims on central government, etc. (% GDP)",Net domestic credit (current LCU),Net foreign assets (current LCU),"Listed domestic companies, total","Stocks traded, total value (current US$)",Consumer price index (2010 = 100),"Inflation, GDP deflator (annual %)",Deposit interest rate (%),Real interest rate (%),Broad money (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"External health expenditure per capita, PPP (current international $)","Mortality rate, infant (per 1,000 live births)",Number of infant deaths,"Population, total","ICT service exports (BoP, current US$)","Patent applications, residents","Trademark applications, total",Rail lines (total route-km),Gini index (World Bank estimate),Multidimensional poverty headcount ratio (% of total population),Poverty headcount ratio at national poverty lines (% of population),Start-up procedures to register a business (number),Cost of business start-up procedures (% of GNI per capita),Profit tax (% of commercial profits),Merchandise exports to high-income economies (% of total merchandise exports),Fuel exports (% of merchandise exports),Ores and metals exports (% of merchandise exports),Merchandise imports (current US$),Food imports (% of merchandise imports),Fuel imports (% of merchandise imports),Ores and metals imports (% of merchandise imports),"Bound rate, simple mean, all products (%)","Share of tariff lines with international peaks, all products (%)","Binding coverage, all products (%)",Export value index (2000 = 100),"Armed forces personnel, total","Armed forces personnel, total",Military expenditure (% of GDP),"Central government debt, total (% of GDP)",Expense (% of GDP),Tax revenue (% of GDP),Taxes on goods and services (% of revenue),"Revenue, excluding grants (% of GDP)",Social contributions (current LCU),IDA resource allocation index (1=low to 6=high),"Employers, total (% of total employment) (modeled ILO estimate)","Labor force participation rate for ages 15-24, female (%) (national estimate)",Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure
1993 [YR1993],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,297354,312816,NaN,NaN,NaN,NaN,NaN,13450,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.6,131,610170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.440000057,NaN,NaN,30.48999977,NaN,NaN,NaN
1994 [YR1994],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,291529,319860,NaN,NaN,NaN,NaN,NaN,13450,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.5,128,611389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.409999847,NaN,NaN,30.57999992,NaN,NaN,NaN
1995 [YR1995],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,285272,326440,NaN,NaN,NaN,NaN,NaN,13450,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.5,125,611712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.28000021,NaN,NaN,30.56999969,NaN,NaN,NaN
1996 [YR1996],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,278544,332459,NaN,NaN,NaN,NaN,NaN,13450,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.5,122,611003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.059999943,NaN,NaN,30.56999969,NaN,NaN,NaN
1997 [YR1997],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1775579200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,271535,337985,NaN,NaN,NaN,NaN,NaN,13450,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.4,119,609520,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.949999809,NaN,NaN,30.54999924,NaN,NaN,NaN
1998 [YR1998],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.900006713,NaN,1862582700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,264406,343256,NaN,NaN,NaN,NaN,NaN,13450,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.3,115,607662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.909999847,NaN,NaN,30.54999924,NaN,NaN,NaN
1999 [YR1999],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-9.400001407,NaN,1687499900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,257441,348560,NaN,NaN,NaN,NaN,NaN,13450,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,111,606001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.199999809,NaN,NaN,30.64999962,NaN,NaN,NaN
2000 [YR2000],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.100000184,NaN,1739812400,NaN,NaN,NaN,350653900,159928600,1160189900,1065699000,1119584000,392337000,226557000,619991000,NaN,NaN,36.81499185,87.92520214,NaN,NaN,984297589.4,1034066685,362369077.3,503076567.8,572623688.7,NaN,NaN,NaN,NaN,6004.402945,6004.402945,3816026970,2372876646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250788,354162,NaN,NaN,NaN,NaN,NaN,13450,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.6,107,604950,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.300000191,NaN,NaN,30.57999992,NaN,NaN,NaN
2001 [YR2001],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.099842719,NaN,1758947600,NaN,NaN,NaN,345359800,161814000,1112996500,1295110000,1359865500,497626000,288995000,742825000,NaN,NaN,38.42345438,100.4093861,NaN,NaN,1159869246,1217862708,445661830.6,718955758.6,665256134.7,NaN,NaN,NaN,NaN,6773.19696,6773.19696,4319663595,2561975957,102.25055,NaN,NaN,NaN,9,NaN,NaN,NaN,NaN,NaN,245634,361755,NaN,NaN,NaN,NaN,NaN,13450,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.20474695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.2,102,607389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.449999809,NaN,NaN,30.53000069,NaN,NaN,NaN
2002 [YR2002],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1198486144,NaN,1.90393392,NaN,1792436800,NaN,NaN,NaN,333043700,154629500,1114869000,1360353000,1436411000,480968000,293773000,776504000,NaN,NaN,35.35611713,95.22940002,NaN,NaN,1284685051,1356512419,454214751.2,769183114.6,733311927.5,NaN,NaN,NaN,NaN,7100.298233,7100.298233,4572050885,2532386106,106.07014,NaN,NaN,NaN,9,NaN,NaN,NaN,NaN,NaN,240467,369361,NaN,NaN,NaN,NaN,NaN,13450,NaN,NaN,0,NaN,NaN,-1.921354237,100765400,123390100,NaN,NaN,NaN,3.075158681,5.245,NaN,11.27058197,NaN,NaN,NaN,NaN,11.6,96,609828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.550000191,NaN,NaN,30.63999939,NaN,NaN,NaN
2003 [YR2003],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1491369993,NaN,2.482659361,NaN,1836936900,NaN,NaN,NaN,330542900,144746100,1066315000,1510128000,1598054000,462269000,291900000,848509000,NaN,NaN,30.6112462,77.59838901,NaN,NaN,1707710053,1807140111,522751328.7,802404161.5,959526178.9,NaN,NaN,0.450435486,NaN,7333.332788,7333.332788,4751381875,2385725255,114.13544,1.21862,NaN,NaN,9,100,37009,NaN,NaN,NaN,235306,376961,NaN,NaN,NaN,NaN,NaN,13450,NaN,NaN,0.176843787,NaN,NaN,0.756280262,200413700,63832900,NaN,NaN,NaN,8.320774065,4.8575,NaN,12.04744896,NaN,NaN,NaN,NaN,10.9,90,612267,NaN,NaN,NaN,249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.710000038,NaN,NaN,30.62999916,NaN,NaN,NaN
2004 [YR2004],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1900212364,NaN,4.426052958,NaN,1918240700,NaN,NaN,NaN,355005200,152868500,1077638900,1669783000,1756025000,701677000,316807000,950028000,NaN,NaN,42.02204718,100.109655,NaN,NaN,2073234418,2180314130,871215545.1,1204292277,1179572883,NaN,NaN,0.923261418,NaN,7835.759367,7835.759367,5054314287,2582190573,108.93627,NaN,NaN,NaN,9,NaN,36793,NaN,NaN,NaN,232295,381058,NaN,NaN,NaN,NaN,NaN,13450,NaN,NaN,0.255442648,NaN,NaN,0.429170138,283966110,41398500,NaN,NaN,NaN,5.885724378,4.865208333,NaN,13.34566228,NaN,NaN,NaN,NaN,10.2,84,613353,NaN,NaN,NaN,249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.789999962,NaN,NaN,30.5,NaN,NaN,NaN
2005 [YR2005],NaN,NaN,NaN,NaN,NaN,NaN,50000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2249308384,NaN,4.180601527,NaN,1998434700,NaN,NaN,NaN,355567600,161218100,1100955300,1814994000,1835006100,790414000,314748000,1046325000,NaN,NaN,43.54912468,104.6251393,NaN,NaN,2257174481,2282062057,982979728.9,1378592215,1301237408,NaN,NaN,0.169145264,NaN,8313.658703,8313.658703,5163063336,2649519989,125.81898,0.51306,NaN,NaN,9,100,37812,NaN,NaN,NaN,230563,383698,34.84636872,99.83022071,4.761615379,NaN,NaN,13450,NaN,NaN,0.622181285,NaN,NaN,-2.805166298,318443040,215162870,NaN,NaN,82.20547945,4.334586169,4.84375,7.743115165,22.51529757,NaN,NaN,NaN,NaN,9.5,78,614261,NaN,NaN,NaN,248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.694363326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.909999847,NaN,NaN,30.30999947,0.081649721,2.21E-08,NaN
2006 [YR2006],NaN,NaN,NaN,NaN,NaN,NaN,45890000,NaN,840978703.1,1.529266024,42320350.8,27946966.9,15656000,2511440396,2659190613,NaN,8.566419508,NaN,2169629000,2205865500,2969607000,2169629000,383648000,168472000,1211643000,2169629000,2205865500,880035000,383648000,1211643000,NaN,NaN,40.56154301,117.9947355,2199185610,1237095757,2721903149,2767363568,1104045916,2107656505,1520065236,NaN,NaN,3.454190026,NaN,10444.75748,10444.75748,6531075153,4270320507,128.14878,1.10222,NaN,NaN,9,100,38740,354,14351,NaN,228771,386254,40.71815718,100,5.458296239,NaN,174000,13450,NaN,NaN,0.907407718,NaN,NaN,-3.639101432,770722500,279535700,NaN,NaN,84.60958904,10.10695903,5.0590625,0.951082152,41.27831532,NaN,NaN,NaN,NaN,8.7,71,615025,NaN,NaN,NaN,248,NaN,NaN,NaN,15,6.9,9.6,68.65893885,0.925481232,67.56521708,1842000000,15.684513,14.96921581,2.315372199,NaN,NaN,NaN,NaN,16000,16000,2.290712107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.090000153,NaN,NaN,24.51000023,0.032725036,0.005482604,NaN
2007 [YR2007],-778132752.2,-1925802.53,-1588601287,1581401109,9020036.678,81843527.18,62940000,688838319.2,853534887.9,4.532201343,168749532,10285531.2,7374000,3273464522,3151182696,29.97846677,6.810150491,6.376031636,2317384000,2346512182,3589498000,2385216468,413300000,127925000,1306558000,2689128000,2720276500,1156406000,457232000,1488292000,-4.601068415,-4.548383925,43.00301064,128.7461586,3162574611,1607958097,3680711744,3723345880,1582816863,3155958117,2037080482,NaN,NaN,2.83750167,NaN,12444.22471,12444.22471,7752860955,4974762121,123.9777,1.87102,NaN,NaN,9,96.21284,39123,361,2345,NaN,227018,388857,40.1119403,100,6.454544065,NaN,174000,13450,NaN,NaN,0.817585459,NaN,NaN,-5.40593212,2095957443,11034034.42,331,357020000,88.28767123,16.04153649,4.963333333,-5.893610769,66.22313944,NaN,NaN,NaN,NaN,7.9,65,615875,44768492.22,NaN,NaN,249,NaN,NaN,NaN,15,6.5,9.6,71.07157993,1.995432157,68.30212578,2867000000,14.87059345,15.01786939,2.650902094,NaN,10.13169,NaN,NaN,15000,15000,1.744059784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.510000229,29.70000076,NaN,19.39999962,0.177162468,0.130775183,NaN
2008 [YR2008],-864994187.5,-352458.7899,-2431833171,1817549141,11280173.15,107196036.3,50610000,435670237.2,860325663.6,1.530283813,70595572,8853565.7,4134000,4067407398,3989560053,1.659020017,7.222752034,7.60779976,2484762900,2525030130,4153447100,2529299210,468400100,121036200,1367997400,3103332000,3149454800,1226429000,549128000,1714272000,-8.279728562,-8.158474476,39.51974845,132.3402717,3712095528,1634634444,4545674528,4613233924,1796439139,4219318881,2511018017,NaN,NaN,2.264571945,NaN,13816.525,13816.525,8651059731,5626193143,120.12226,0.77059,NaN,NaN,9,96.07922,39580,614,3865,NaN,225348,391621,45.57991513,100,6.681209097,NaN,173000,13450,NaN,NaN,1.403096385,NaN,NaN,-2.413321652,2714996512,-694360038.2,420,83270000,96.02054795,7.629126364,3.822316667,1.495140789,51.58171876,NaN,NaN,NaN,NaN,7.2,58,616969,47830677.11,3,5538,249,NaN,NaN,NaN,15,4.6,9.5,64.07622398,3.962985304,62.11062086,3731000000,16.55427408,14.23093659,2.649572879,NaN,8.69479,NaN,NaN,15000,15000,1.872181859,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.050000191,29.20000076,NaN,17.14999962,0.006393418,0,NaN
2009 [YR2009],-1504474111,2668428.068,-1278506163,1437247948,11628956.45,119823050.8,47950000,572613016.6,1109215309,1.646904306,68617336.7,10978855.7,186315000,3599946728,4165990599,-12.65772689,-5.795096184,-7.121895406,2340768500,2345200125,3388551500,2405416175,393926900,85859300,1347772800,2993886000,2999006000,1027827000,519402000,1718524000,-0.768278018,-0.766966389,34.33086631,99.42502821,2681314708,1427726880,4159330370,4166443457,1427934148,2707481245,2387502084,NaN,NaN,1.835858296,NaN,13031.70891,13031.70891,8071206857,5078735276,102.69829,NaN,NaN,NaN,9,NaN,37269,565,4061,NaN,223773,394521,24.96376812,100,7.915696879,NaN,173000,13450,NaN,NaN,0.35069102,NaN,NaN,-4.692917544,2270749573,-342364099.6,NaN,NaN,99.34931507,2.407911504,3.811666667,6.787810689,48.66290855,NaN,NaN,NaN,NaN,6.5,51,618294,42370914.95,NaN,NaN,249,NaN,NaN,NaN,13,2.8,7.5,54.63364001,3.565075729,52.21144201,2313000000,23.73922231,12.57773388,2.340402339,NaN,7.759583,NaN,NaN,13227,13227,1.843759425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.449999809,NaN,NaN,19.09000015,0.021710405,0,NaN
2010 [YR2010],-731120045.7,-684627.2658,-1064300255,1497242624,8872927.094,239628765.2,39100000,556155216.9,4296138363,2.372716051,97616232.8,7646491.9,359191000,3620735527,4289468840,7.494260003,2.734379292,1.758721383,2404773989,2386445661,3311836979,2485428806,408861087.6,80804404.8,1377054983,3125090000,3103351860,1157671000,535903000,1832618000,1.166854852,1.175028354,37.04440512,99.78032633,2599106438,1534724445,4142931813,4114113561,1534724445,2599106438,2427313907,NaN,NaN,1.946227262,NaN,13646.47218,13646.47218,8394207817,5538189342,98.8764,NaN,NaN,NaN,9,NaN,35264,740,3793,NaN,222127,397301,31.62605669,100,7.188829702,NaN,172000,13450,NaN,NaN,1.034163329,NaN,NaN,-3.034629947,2106248256,-145975983.1,361,44400000,100,1.604155019,3.699525,7.800709508,48.12703083,NaN,NaN,NaN,NaN,5.8,45,619428,39458713.66,23,3572,249,NaN,NaN,NaN,9,2.1,7.5,58.52921233,10.75553352,49.98676493,2182000000,24.1932516,12.67158922,4.252947262,NaN,6.882988,NaN,NaN,13084,13084,1.814347747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.460000038,NaN,NaN,19.64999962,0.058352612,0,NaN
2011 [YR2011],-538667587,-3980969.776,-977371674,1926402445,2822505.369,277331356.3,56620000,392694640.3,5030007249,19.19982626,879571153.5,74360960.4,315098000,4070548382,4501646909,14.62816292,3.228419022,4.915787818,2482410170,2503758267,3235905675,2542969306,409048994.4,89482992.57,1445328777,3264781000,3291049721,1382597000,492793000,1979033000,4.274774245,4.240653565,42.34884361,106.658854,2608121198,1759226437,4544575152,4581141212,1924575024,2922616752,2750946622,NaN,NaN,2.764158348,NaN,14472.42551,14472.42551,9046253130,5927994120,93.52088,0.86123,80.49859619,NaN,9,98.51218,38898,840,6294,NaN,220302,399777,54.6686747,99,7.971460598,NaN,173000,13450,NaN,NaN,1.406027178,NaN,NaN,1.580995436,1997203303,-74898343.86,146,76590000,103.4501431,1.20273492,3.132141667,8.383105213,46.92435238,NaN,NaN,NaN,NaN,5.2,40,620079,46385612.53,20,3656,239.2,NaN,NaN,NaN,8,2,8,64.21504112,14.98258777,52.91939675,2544000000,23.76449075,18.14360804,4.621074882,NaN,7.184076,NaN,NaN,12180,12180,1.74896716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.389999866,18.98999977,8.213092295,19.67000008,0.132402033,0.033555869,NaN
2012 [YR2012],-590272081.7,9656781.958,-1005754872,1700599399,3078425.553,297349426.6,68360000,458665566.4,5598245628,23.36607555,971261965.7,36011615.6,388176000,3651081792,4344836848,-0.340229293,-2.723796788,-1.820229968,2414794362,2458184108,3190881716,2453618874,376077062,77958709.53,1451763531,3181477000,3235303874,1389430000,473738000,1957398000,5.13095733,5.045591811,43.67248294,111.7660445,2624815262,1753241033,4087561650,4156718417,1785139664,2783366309,2514964667,NaN,NaN,2.480081304,NaN,13863.96542,13863.96542,8749560278,5756582000,93.72534,1.09223,NaN,NaN,9,96.26782,38362,811,4895,NaN,218427,402174,48.06610408,100,8.099070455,NaN,172000,13450,NaN,NaN,0.920441296,NaN,NaN,6.809087452,2089226726,221520568.7,112,43510000,107.7384073,0.177023195,3.262583333,9.368891693,51.9625014,NaN,NaN,NaN,NaN,4.6,35,620601,42689971.97,37,3371,239.2,41.2,NaN,25.2,8,1.7,8.3,53.79008802,13.82953877,44.12788402,2336000000,24.06653988,18.36663892,3.247760919,5.27,4.692912,100,NaN,12180,12180,1.656463334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.829999924,24.07999992,9.455052556,19.96999931,0.096559227,0,NaN
2013 [YR2013],-428808173.3,3472518.834,-900221249.5,1842358785,4457701.997,301348276.6,61840000,584226067.5,6640758217,25.88934546,1178360902,-18489722.7,843336000,3983224495,4553465111,-1.33939817,3.548980552,3.854728769,2500494944,2552940438,3230916259,2577429721,406159478.4,83041261.28,1481244259,3362481000,3428025380,1390130000,519747000,1969290000,8.219335711,8.06218073,41.34238974,102.7709599,2542988982,1729758155,4464502434,4551528366,1845731996,2742480009,2614564525,NaN,NaN,2.574519829,NaN,14870.1718,14870.1718,9417519251,6054654723,NaN,NaN,NaN,NaN,9,NaN,NaN,811,7588,NaN,216571,404636,36.52724968,99.7,9.40900928,NaN,7800,13450,NaN,NaN,0.670273695,NaN,NaN,8.421895301,2176931163,290511355.9,NaN,NaN,110.115001,2.066970274,2.911708333,7.174730186,51.21877051,NaN,NaN,NaN,NaN,4,30,621207,47683364.64,23,3319,249,39,NaN,24.1,8,1.7,8.3,43.09864514,29.00848914,30.89651563,2354000000,25.31264367,14.58177508,2.71260056,5.27,5.097267,100,NaN,12180,12180,1.452262722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.600000381,21.97999954,8.945978073,19.5,0.069824159,0,NaN
