,"Foreign direct investment, net (BoP, current US$)","Net capital account (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Exports of goods and services (BoP, current US$)","Charges for the use of intellectual property, payments (BoP, current US$)","Net secondary income (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)","Total reserves (includes gold, current US$)","External debt stocks, long-term (DOD, current US$)",Total debt service (% of GNI),"Debt service on external debt, total (TDS, current US$)","Net financial flows, bilateral (NFL, current US$)","Commercial banks and other lending (PPG + PNG) (NFL, current US$)",Adjusted net national income (current US$),"GNI, Atlas method (current US$)",Exports of goods and services (annual % growth),GDP growth (annual %),GNI growth (annual %),GDP (constant LCU),GNI (constant LCU),Gross national expenditure (constant LCU),Gross domestic income (constant LCU),"Industry (including construction), value added (constant LCU)","Manufacturing, value added (constant LCU)","Services, value added (constant LCU)",GDP (current LCU),GNI (current LCU),Exports of goods and services (current LCU),"Industry (including construction), value added (current LCU)","Services, value added (current LCU)",Gross savings (% of GDP),Gross savings (% of GNI),Exports of goods and services (% of GDP),Trade (% of GDP),Imports of goods and services (constant 2010 US$),Exports of goods and services (constant 2010 US$),GDP (current US$),GNI (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Services, value added (current US$)","Net ODA provided, total (% of GNI)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net official aid received (current US$),"GDP per capita, PPP (current international $)","GDP per capita, PPP (current international $)","GNI, PPP (current international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Over-age students, primary (% of enrollment)","Persistence to grade 5, total (% of cohort)","Government expenditure on education, total (% of government expenditure)","Compulsory education, duration (years)","Adjusted net enrollment rate, primary (% of primary school age children)","Primary education, pupils",Aquaculture production (metric tons),Cereal production (metric tons),"Plant species (higher), threatened",Rural population,Urban population,Electricity production from coal sources (% of total),Access to electricity (% of population),GDP per unit of energy use (PPP $ per kg of oil equivalent),"Annual freshwater withdrawals, total (% of internal resources)",Arable land (hectares),Land area (sq. km),Urban land area (sq. km),Rural land area (sq. km),Total natural resources rents (% of GDP),"Depositors with commercial banks (per 1,000 adults)",Bank liquid reserves to bank assets ratio (%),"Claims on central government, etc. (% GDP)",Net domestic credit (current LCU),Net foreign assets (current LCU),"Listed domestic companies, total","Stocks traded, total value (current US$)",Consumer price index (2010 = 100),"Inflation, GDP deflator (annual %)",Deposit interest rate (%),Real interest rate (%),Broad money (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"External health expenditure per capita, PPP (current international $)","Mortality rate, infant (per 1,000 live births)",Number of infant deaths,"Population, total","ICT service exports (BoP, current US$)","Patent applications, residents","Trademark applications, total",Rail lines (total route-km),Gini index (World Bank estimate),Multidimensional poverty headcount ratio (% of total population),Poverty headcount ratio at national poverty lines (% of population),Start-up procedures to register a business (number),Cost of business start-up procedures (% of GNI per capita),Profit tax (% of commercial profits),Merchandise exports to high-income economies (% of total merchandise exports),Fuel exports (% of merchandise exports),Ores and metals exports (% of merchandise exports),Merchandise imports (current US$),Food imports (% of merchandise imports),Fuel imports (% of merchandise imports),Ores and metals imports (% of merchandise imports),"Bound rate, simple mean, all products (%)","Share of tariff lines with international peaks, all products (%)","Binding coverage, all products (%)",Export value index (2000 = 100),"Armed forces personnel, total","Armed forces personnel, total",Military expenditure (% of GDP),"Central government debt, total (% of GDP)",Expense (% of GDP),Tax revenue (% of GDP),Taxes on goods and services (% of revenue),"Revenue, excluding grants (% of GDP)",Social contributions (current LCU),IDA resource allocation index (1=low to 6=high),"Employers, total (% of total employment) (modeled ILO estimate)","Labor force participation rate for ages 15-24, female (%) (national estimate)",Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure
1970 [YR1970],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,284800,NaN,702689,576136,NaN,NaN,NaN,NaN,744000,1553560,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1278825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1971 [YR1971],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146014,NaN,372900,NaN,714236,602814,NaN,NaN,NaN,NaN,775000,1553560,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1317050,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1972 [YR1972],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,153605,NaN,205000,NaN,725941,630729,NaN,NaN,NaN,NaN,776000,1553560,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1356670,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1973 [YR1973],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125200,NaN,455400,NaN,737623,659681,NaN,NaN,NaN,NaN,789000,1553560,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1397304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1974 [YR1974],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127100,NaN,315800,NaN,748945,689480,NaN,NaN,NaN,NaN,801000,1553560,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1438425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1975 [YR1975],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127986,NaN,482400,NaN,759712,719939,NaN,NaN,NaN,NaN,827000,1553560,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1479651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1976 [YR1976],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,129802,NaN,374100,NaN,769847,751018,NaN,NaN,NaN,NaN,950000,1553560,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1520865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1977 [YR1977],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,412600,NaN,779495,782714,NaN,NaN,NaN,NaN,1100000,1553560,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1562209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1978 [YR1978],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,104.93688,NaN,NaN,NaN,NaN,NaN,137121,NaN,354300,NaN,788689,815217,NaN,NaN,NaN,NaN,1154000,1553560,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,116.9,NaN,1603906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1979 [YR1979],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,104.21516,NaN,NaN,NaN,NaN,NaN,138675,NaN,330300,NaN,798649,847642,NaN,NaN,NaN,NaN,1160000,1553560,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,113.4,7124,1646291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1980 [YR1980],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6304182300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,103.07349,4.79385,NaN,NaN,NaN,96.48373,141306,NaN,286800,NaN,809616,880006,NaN,NaN,NaN,NaN,1182000,1553560,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109.9,7032,1689622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,548000000,NaN,NaN,NaN,NaN,NaN,NaN,75.17309594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1981 [YR1981],0,0,-796500000,475400000,0,-100000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1796919613,NaN,NaN,NaN,NaN,3.38898E+12,NaN,NaN,NaN,1.52457E+12,NaN,NaN,6930297300,6897597400,1654323200,1730922000,NaN,22.31639615,22.42219298,23.87088358,94.90462985,NaN,NaN,2310099100,2299199133,551441066.7,1640949933,NaN,NaN,NaN,0.104384177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145200,NaN,342700,NaN,820350,913125,NaN,NaN,NaN,NaN,1212000,1553560,NaN,NaN,9.396356141,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106.7,6963,1733475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.46699019,NaN,NaN,704000000,NaN,NaN,NaN,NaN,NaN,NaN,87.4904354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1982 [YR1982],0,0,-825000000,567100000,0,-100000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1955651486,NaN,NaN,8.342136115,NaN,3.67169E+12,NaN,NaN,NaN,1.66416E+12,NaN,NaN,7657205800,7596005900,2010687100,1967497600,NaN,31.22685301,31.47844316,26.25875747,90.71632762,NaN,NaN,2552401933,2532001967,670229033.3,1645216267,NaN,NaN,NaN,0.09478666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146500,NaN,550600,NaN,830767,946960,NaN,NaN,NaN,NaN,1251000,1553560,NaN,NaN,11.14465318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.981421199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,103.5,6913,1777727,NaN,NaN,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.00435513,NaN,NaN,791000000,NaN,NaN,NaN,NaN,NaN,NaN,104.8280238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1983 [YR1983],0,0,-792900000,612100000,0,-100000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2114962456,2626695814,NaN,5.834037954,NaN,3.8859E+12,NaN,NaN,NaN,1.79478E+12,NaN,NaN,8177209900,8083909600,2175806000,2151578600,NaN,21.04707866,21.28999315,26.60817108,89.02993795,NaN,NaN,2725736633,2694636533,725268666.7,1701452967,NaN,NaN,NaN,0.074221513,NaN,NaN,NaN,NaN,NaN,103.83023,4.06396,NaN,NaN,NaN,93.73482,150100,NaN,812800,NaN,841232,981984,NaN,NaN,NaN,NaN,1312000,1553560,NaN,NaN,7.953988593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.904250241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100.3,6862,1823216,NaN,12,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.00540359,NaN,NaN,928000000,NaN,NaN,NaN,NaN,NaN,NaN,113.8047515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1984 [YR1984],0,0,-700600000,648800000,0,-400000,120000,NaN,NaN,NaN,NaN,NaN,NaN,1607342265,2475355649,NaN,5.933419453,NaN,4.11647E+12,NaN,NaN,NaN,1.99712E+12,NaN,NaN,8394938400,8238938100,2449610500,2264267000,NaN,20.03182299,20.41111585,29.17961256,94.25124072,NaN,NaN,2098734600,2059734525,612402625,1365680775,NaN,NaN,NaN,0.10292588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,152700,NaN,596700,NaN,852244,1018846,NaN,NaN,NaN,NaN,1334000,1553560,NaN,NaN,8.251268857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.08759377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.2,6804,1871090,NaN,34,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.91713447,NaN,NaN,975000000,NaN,NaN,NaN,NaN,NaN,NaN,125.8608141,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1985 [YR1985],0,0,-768400000,637000000,0,-100000,200000,NaN,NaN,NaN,NaN,NaN,NaN,1674494318,2370751014,NaN,5.712872261,NaN,4.35163E+12,NaN,NaN,NaN,2.10853E+12,NaN,NaN,8746021900,8566022100,2337789700,2376955600,NaN,19.25257585,19.65713467,26.72974898,94.93633786,NaN,NaN,2186505475,2141505525,584447425,1491340800,NaN,NaN,NaN,0.241418946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,153700,NaN,884000,NaN,864078,1057803,90.96025325,NaN,NaN,NaN,1353000,1553560,NaN,NaN,6.762215779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.44806091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.8,6700,1921881,NaN,NaN,450,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.39828697,NaN,NaN,1095000000,NaN,NaN,NaN,NaN,NaN,NaN,128.6042215,33000,33000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1986 [YR1986],0,0,-1058700000,825100000,0,-200000,180000,NaN,NaN,NaN,NaN,NaN,NaN,2313889537,2658695291,NaN,9.374994513,NaN,4.7596E+12,NaN,NaN,NaN,2.24748E+12,NaN,NaN,8688536600,8683437100,2622044700,2456747300,NaN,13.59618258,13.60416718,30.17820861,111.5713169,NaN,NaN,2896178867,2894479033,874014900,2357290000,NaN,NaN,NaN,0.225256425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,153100,NaN,869400,NaN,876928,1099382,92.61829653,NaN,NaN,NaN,1306000,1553560,NaN,NaN,3.260985408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-9.172359951,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.4,6542,1976310,NaN,NaN,957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.05686655,NaN,NaN,1139000000,NaN,NaN,NaN,NaN,NaN,NaN,133.6431331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1987 [YR1987],0,0,-979000000,906100000,0,-300000,800000,NaN,NaN,NaN,NaN,NaN,NaN,2385716809,3083700235,NaN,3.458648471,NaN,4.92422E+12,NaN,NaN,NaN,2.34865E+12,NaN,NaN,9061834800,9027935200,2791343900,2572935400,NaN,8.4889431,8.520818803,30.80329714,103.0655558,NaN,NaN,3020611600,3009311733,930447966.7,2182762167,NaN,NaN,NaN,0.155517282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.44538,155740,NaN,689210,NaN,890300,1143044,93.16213795,NaN,NaN,NaN,1334000,1553560,NaN,NaN,3.426125497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.809788822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.9,6321,2033344,NaN,NaN,999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.65319115,NaN,NaN,1104000000,NaN,NaN,NaN,NaN,NaN,NaN,133.9790605,NaN,NaN,5.833885088,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1988 [YR1988],0,0,-998800000,923400000,NaN,-300000,900000,NaN,NaN,NaN,NaN,NaN,NaN,2456241742,3538026218,NaN,5.107972312,NaN,5.17575E+12,NaN,NaN,NaN,2.51256E+12,NaN,NaN,9613384700,9510785000,2734910700,2770315000,NaN,7.947175983,8.032907904,28.44898842,94.47149764,NaN,NaN,3204461567,3170261667,911636900,2115665933,NaN,NaN,NaN,0.120810215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,157800,NaN,814273,NaN,902757,1186958,92.86117381,NaN,NaN,NaN,1365000,1553560,NaN,NaN,6.770225073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.930987714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.4,6042,2089715,NaN,NaN,1069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.23111285,NaN,NaN,1113000000,NaN,NaN,NaN,NaN,NaN,NaN,137.9355393,NaN,NaN,6.341243447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1989 [YR1989],NaN,NaN,-1145420000,832200000,NaN,3900000,380000,NaN,NaN,NaN,NaN,NaN,NaN,2505501912,3405241047,NaN,4.178195743,NaN,5.392E+12,NaN,NaN,NaN,2.64824E+12,NaN,NaN,10730900400,9867980800,2413033500,4163000000,NaN,14.9139554,16.21812742,22.48677567,76.36414648,NaN,NaN,3576966800,3289326933,804344500,1927175667,NaN,NaN,NaN,0.185144264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,162900,NaN,839200,NaN,918965,1222046,93.56379989,NaN,NaN,NaN,1374000,1553560,NaN,NaN,7.096962509,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.147738828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.2,5717,2141011,NaN,NaN,1318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.55282091,NaN,NaN,963000000,NaN,NaN,NaN,NaN,NaN,NaN,134.6509154,33000,33000,6.251195081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1990 [YR1990],NaN,NaN,-582840000,492900000,NaN,7400000,1300000,NaN,NaN,NaN,NaN,NaN,NaN,1895094652,3133639408,NaN,-3.184460178,NaN,5.22029E+12,NaN,NaN,NaN,1.91446E+12,NaN,NaN,12803928300,12585928300,2339879700,5277039200,5548247977,23.38445069,23.78949116,18.27470168,58.62189497,NaN,NaN,2560785660,2517185660,467975940,1033205140,NaN,NaN,NaN,0.518436141,NaN,3346.569359,3346.569359,7184942832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,165400,NaN,718338,NaN,938462,1245683,92.11469534,NaN,2.14457727,NaN,1370000,1553560,NaN,NaN,8.766965169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.24292531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.1,5359,2184145,NaN,NaN,1461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.68942822,NaN,NaN,924000000,NaN,NaN,NaN,NaN,NaN,NaN,123.304033,32000,32000,4.281385375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991 [YR1991],NaN,NaN,-131150000,373000000,NaN,41600000,27210000,NaN,NaN,NaN,NaN,NaN,NaN,2079550226,2668014598,NaN,-8.693544731,NaN,4.76646E+12,NaN,NaN,NaN,1.63081E+12,NaN,NaN,22600674100,22554026100,12219836400,7760323900,9941555700,25.48209878,25.53480285,54.06845984,136.6037874,NaN,NaN,2379018326,2374108011,1286298568,1963530568,NaN,NaN,NaN,2.929942414,NaN,3110.866638,3110.866638,6885403073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,166349,NaN,595000,NaN,953993,1263924,92.16475689,NaN,1.808307426,NaN,1368000,1553560,NaN,NaN,5.990281263,NaN,NaN,-0.374974044,12770115838,-1727026738,NaN,NaN,NaN,93.31995108,NaN,NaN,43.86954989,NaN,NaN,NaN,NaN,74.3,4985,2217917,NaN,28,1544,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.30162437,NaN,NaN,361000000,NaN,NaN,NaN,NaN,NaN,NaN,64.94597167,31000,31000,3.231535125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.389999986,NaN,NaN,5.989999771,NaN,NaN,NaN
