,"Foreign direct investment, net (BoP, current US$)","Net capital account (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Exports of goods and services (BoP, current US$)","Charges for the use of intellectual property, payments (BoP, current US$)","Net secondary income (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)","Total reserves (includes gold, current US$)","External debt stocks, long-term (DOD, current US$)",Total debt service (% of GNI),"Debt service on external debt, total (TDS, current US$)","Net financial flows, bilateral (NFL, current US$)","Commercial banks and other lending (PPG + PNG) (NFL, current US$)",Adjusted net national income (current US$),"GNI, Atlas method (current US$)",Exports of goods and services (annual % growth),GDP growth (annual %),GNI growth (annual %),GDP (constant LCU),GNI (constant LCU),Gross national expenditure (constant LCU),Gross domestic income (constant LCU),"Industry (including construction), value added (constant LCU)","Manufacturing, value added (constant LCU)","Services, value added (constant LCU)",GDP (current LCU),GNI (current LCU),Exports of goods and services (current LCU),"Industry (including construction), value added (current LCU)","Services, value added (current LCU)",Gross savings (% of GDP),Gross savings (% of GNI),Exports of goods and services (% of GDP),Trade (% of GDP),Imports of goods and services (constant 2010 US$),Exports of goods and services (constant 2010 US$),GDP (current US$),GNI (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Services, value added (current US$)","Net ODA provided, total (% of GNI)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net official aid received (current US$),"GDP per capita, PPP (current international $)","GDP per capita, PPP (current international $)","GNI, PPP (current international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Over-age students, primary (% of enrollment)","Persistence to grade 5, total (% of cohort)","Government expenditure on education, total (% of government expenditure)","Compulsory education, duration (years)","Adjusted net enrollment rate, primary (% of primary school age children)","Primary education, pupils",Aquaculture production (metric tons),Cereal production (metric tons),"Plant species (higher), threatened",Rural population,Urban population,Electricity production from coal sources (% of total),Access to electricity (% of population),GDP per unit of energy use (PPP $ per kg of oil equivalent),"Annual freshwater withdrawals, total (% of internal resources)",Arable land (hectares),Land area (sq. km),Urban land area (sq. km),Rural land area (sq. km),Total natural resources rents (% of GDP),"Depositors with commercial banks (per 1,000 adults)",Bank liquid reserves to bank assets ratio (%),"Claims on central government, etc. (% GDP)",Net domestic credit (current LCU),Net foreign assets (current LCU),"Listed domestic companies, total","Stocks traded, total value (current US$)",Consumer price index (2010 = 100),"Inflation, GDP deflator (annual %)",Deposit interest rate (%),Real interest rate (%),Broad money (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"External health expenditure per capita, PPP (current international $)","Mortality rate, infant (per 1,000 live births)",Number of infant deaths,"Population, total","ICT service exports (BoP, current US$)","Patent applications, residents","Trademark applications, total",Rail lines (total route-km),Gini index (World Bank estimate),Multidimensional poverty headcount ratio (% of total population),Poverty headcount ratio at national poverty lines (% of population),Start-up procedures to register a business (number),Cost of business start-up procedures (% of GNI per capita),Profit tax (% of commercial profits),Merchandise exports to high-income economies (% of total merchandise exports),Fuel exports (% of merchandise exports),Ores and metals exports (% of merchandise exports),,,,,,Merchandise imports (current US$),Food imports (% of merchandise imports),Fuel imports (% of merchandise imports),Ores and metals imports (% of merchandise imports),"Bound rate, simple mean, all products (%)","Share of tariff lines with international peaks, all products (%)","Binding coverage, all products (%)",Export value index (2000 = 100),"Armed forces personnel, total","Armed forces personnel, total",Military expenditure (% of GDP),"Central government debt, total (% of GDP)",Expense (% of GDP),Tax revenue (% of GDP),Taxes on goods and services (% of revenue),"Revenue, excluding grants (% of GDP)",Social contributions (current LCU),IDA resource allocation index (1=low to 6=high),"Employers, total (% of total employment) (modeled ILO estimate)","Labor force participation rate for ages 15-24, female (%) (national estimate)",Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure
1970 [YR1970],,,,,,,0.0,669558000.0,,,,,,3755581249.78277,5435692598.243355,,58.64733064979859,,484432797085.773,,,,390997405670.96,25087976790.6755,84128398698.1677,24197709818.3825,19633009818.3825,12292716000.0,14120560497.6978,8832623750.03036,,,50.80115470539893,72.36608807787795,,,5377268848.529445,4362891070.751667,2731714666.6666665,1159604444.4444444,2011588737.9299355,,,0.0334640497429479,,,,,,,,,,,,,0.0,433000.0,,2995877.0,2840512.0,,,,,1360000.0,2149690.0,,,29.3348725950978,,,-5.4422505678598485,393400000.0,3990099999.87625,,,22.4765631800418,-24.44012355216549,,,12.99172534754424,,,,,,,5836389.0,,,,,,,,,,,78.20186598812553,,,,,,,,693000000.0,,,,,,,,,,9.40352743064788,,,,,,,,,,,,,,
1971 [YR1971],111437265.378197,0.0,1680473961.90321,2859480229.60454,0.0,-354370503.902667,0.0,1462013712.52958,,,,,,4653222468.25846,6128158722.455028,,20.512216747463114,,583800702419.8049,,,,481603546357.44403,25072367062.4284,91535815970.2845,32237044549.2037,25656044549.2037,17402888000.0,21081308725.214798,9789280116.35567,34.683857173949285,43.58057013467123,53.98412988336388,71.90112283594108,,,7184863276.545356,5718116374.521642,3878685923.1523585,1287311446.9109387,2249205630.7365828,,,0.03340260745884495,,,,,,,,,,,,,0.0,314678.0,,3008341.0,3092285.0,0.0,,,,1400000.0,2149690.0,,,36.5044142341613,,,-11.096550723004666,-1760900000.0,7028590832.5746,,,23.4823893822925,10.547742938133581,,,11.123228106493945,,,,,,,6100626.0,,,,,,,,,,,80.73199459909793,,,,,,,,808000000.0,,,,,,,,,,8.640194117454179,,,,,,,,,,,,,,
1972 [YR1972],-33777644.4208395,0.0,2569513664.87101,4275284708.1234,0.0,-424633244.147697,0.0,2583652932.52958,,,,,,5895026836.0696,7324436351.965205,,22.930640249018253,,717669941262.932,,,,603073048275.908,26045387798.4989,102979322102.337,40055628754.8386,31010828754.8386,24668358000.0,26973860197.5299,11584312849.6756,36.498250347415954,47.14354387865702,61.58524723449794,79.85654948965458,,,9664067929.6561,7481863721.974184,5951640127.388535,1765751061.5711253,2884039895.123721,,,0.029805408143481614,,,,,,,,,,,,,0.0,109952.0,,3023427.0,3369543.0,0.0,,,,1450000.0,2149690.0,,,38.719157780291,,,-20.461543744984773,-6373100000.0,12884190832.5746,,,24.4994538661331,1.0760334211228724,,,12.586995028485143,,,,,110.0,,6392970.0,,,,,,,,,,,83.97000131573176,,,,,,,,1136000000.0,,,,,,,,,,10.0815515709133,,,,,,,,,,,,,,
1973 [YR1973],625912388.694585,0.0,5250109949.99854,8058622004.44278,0.0,-887608516.726373,0.0,4093816070.16758,,,,,,8052589897.32636,10730761573.319271,,24.17052853742274,,891134559220.394,,,,758129826999.158,27988118514.8008,121122507441.322,55404370349.876595,41808570349.8766,55240150000.0,38640570107.7316,15141484260.5541,34.904979584642824,46.255789178596984,99.70359675809047,120.61952257192081,,,14947491056.46053,11279493430.60395,14903186208.385044,3126406140.3982086,4194086289.9004483,,,0.02420321476198878,,,,,,,,,,,,,0.0,113102.0,,3039696.0,3672227.0,0.0,,,,1500000.0,2149690.0,,,46.3718572262811,,,-21.34380361210321,-9461300000.0,16758095173.5907,,,28.5452352385969,11.394036304152948,,,12.291449134779613,,,,,103.7,31151.0,6711923.0,,,,,,,,,,,81.7910756005318,,,,,,,,1972000000.0,,,,,,,,,,10.8404475911154,,,,,,,,,,,,,,
1974 [YR1974],3732394367.24856,0.0,25783098598.8121,31515492966.6241,0.0,-1532394366.62884,0.0,14727449735.135,,,,,,26240223805.3955,22275862288.86601,,16.228065271726294,,1035748457149.59,,,,862322285741.215,32004779947.373802,164117428073.867,161216050278.29703,145074350278.297,101462866000.0,134014732279.25598,25666006127.3607,67.27726625585008,74.7628724063435,62.93595819079496,76.13840544295005,,,45412971909.37945,40866014162.900566,28581089014.084507,5995623661.971831,7282906478.603267,,,0.008833746008861075,,,,,,,,,,,,,0.0,300236.0,,3054330.0,4000202.0,0.0,,,,1560000.0,2149690.0,,,70.001357595752,,,-27.825207181644306,-40424300000.0,78439703752.9829,,,34.6644795642508,150.35325636026386,,,6.0637262748497,,,,,97.7,30642.0,7054532.0,,,,,,,,,,,81.35882925330328,99.77618176362827,0.008631065922184808,,,,,,2860000000.0,19.85542405487969,1.0116440453440572,0.8875273111213368,,,,,,,,,,,,,,,,,,,,,
1975 [YR1975],-1864901265.2374,0.0,18350514736.4443,28729713698.9164,0.0,-3681474296.46713,60000.0000000001,23625313525.3134,,,,,,33812321734.1174,33423861811.711906,,-8.92861431424518,,943270472144.958,,,,733941628118.8451,30581596923.8288,198954394570.977,164529773168.61398,157371573168.614,120655902000.0,118211769555.96999,44878343339.7761,56.77732786866328,59.35990018567256,73.33378006687519,95.06651348732157,,,46773303720.89322,44738336697.92302,34300631680.691383,10165117409.597454,12733114513.487633,,,0.006683306153569073,,,,,,,,,,,,,0.0,289186.0,,3090293.0,4329200.0,0.0,,,,1620000.0,2149690.0,,,55.8804893133235,,,-54.33186849919793,-82670300000.0,138234295237.473,,,46.6501068799519,12.060944210218864,,,10.806919414991246,,,,,91.9,30107.0,7419493.0,,,,,,,,,,,80.14095977317743,99.31661193980088,0.015096723364882879,,,,,,4213000000.0,15.637275293748562,0.685357157759552,0.8671904097643676,,,,,,,,,,,,,,,,,,,,,
1976 [YR1976],396600566.684589,0.0,19067988673.9569,37388101993.5944,0.0,-4311614732.09961,0.0,27314909463.7395,,,,,,47828722699.7207,62580535531.245056,,17.82097419722359,,1111370459595.9402,,,,896519915385.5,34133948763.891205,203530097479.928,225939852262.239,227801452262.239,134952685999.99998,159405496484.659,64878884089.9902,60.33235936983817,59.83932159906225,59.72947430423474,83.98095072655407,,,64005623870.32267,64532989309.41615,38230222662.88952,15522308781.86969,18341743846.33986,,,0.0027582791227215727,,,,,,,,,,,,,0.0,282106.0,,3129207.0,4673719.0,0.0,,,,1680000.0,2149690.0,,,54.7672463952486,,,-55.31578371350816,-115096000000.0,184311997051.873,,,61.3722557629916,16.553610727914673,,,13.105169231337344,,,,,86.7,29729.0,7802926.0,,,,,,,,,,,80.7992638629716,99.69117164325702,0.00875526076360684,,,,,,8695000000.0,11.815307826528596,0.7431851781153634,0.755539176254309,,,,,,,,,,,,,,,,,,,,,
1977 [YR1977],-782964285.987057,0.0,17489039214.1674,42458791552.059,0.0,-5406992496.70772,0.0,30410993714.0673,,,,,,54313682906.1187,72020337370.20944,,7.093359899433651,,1190203966111.07,,,,955524297485.065,36309199737.498,218021695496.654,261521400194.483,261804600194.483,150167000000.0,175348440515.962,83473133197.7623,48.27789895701282,48.225675653929265,57.42053992075861,89.98154637631994,,,74188363505.85316,74268701652.28873,42599358883.43593,24156477830.416157,23575773645.718246,,,0.00900783224748119,,,,,,,,,,,,,0.0,294271.0,,3166447.0,5041250.0,0.0,,,,1740000.0,2149690.0,,,53.6299932554989,,,-50.98240522605335,-122647800000.0,214903303394.927,,,68.3680860526673,8.081620662068815,,,17.420524655389595,,,,,81.7,29421.0,8207697.0,,,,,,,,,,,81.57840983368436,99.66142980262231,0.011592300306808623,,,,,,14656000000.0,10.564066983920267,0.5654650253793683,0.8213076985644073,,,,,,,15.648818396759602,,,,,,,,,,,,,,
1978 [YR1978],-555954027.570011,0.0,4744729346.40438,39160931053.1193,0.0,-6744987223.37585,130000.0,20225550056.7885,,,,,,60361047629.381,76856499526.62419,,-5.219726066572562,,1128078579446.59,,,,878364052422.998,39086572200.2385,236491961038.777,272871383501.86603,269248383501.86603,134571000000.0,164311805943.182,105343069801.27199,34.27582237104607,34.73703704143773,49.31664078255378,90.91426034357447,,,80265732292.58325,79200018679.21698,39584362866.21956,33388633956.93611,30699075643.80633,,,0.007765149804164455,,,,,,,,,,,,,0.0,301519.0,,3205818.0,5441027.0,0.0,,,,1790000.0,2149690.0,,,46.3463287261613,,,-41.02057114363352,-97535300000.0,203474898561.168,,,67.2854077769767,10.086179630567571,,,21.267858598885702,,,,,77.0,29209.0,8646845.0,,,,,,,,,,,85.58372976732255,99.18434745482564,0.149218616526877,,,,,,20422000000.0,11.326535467696692,0.6723886333889727,0.7608702028292443,,,,,,,16.7365737918065,,,,,,,,,,,,,,
1979 [YR1979],1270516964.90373,0.0,14621359169.8757,62850421193.5868,0.0,-7266047841.44008,180000.0,21611589270.7714,,,,,,57450298337.5624,102047237227.20238,,11.919431556684046,,1262539133629.34,,,,1003412149158.2001,42695129226.3557,249467588324.677,375938168581.701,366344168581.701,206226000000.0,243907197980.315,129328980654.491,37.846702881319985,38.83785081974391,54.85636129420624,89.100290418424,,,111859726428.7375,109005048970.98935,61362175672.45894,38305165436.800766,37916558736.42764,,,0.009843580314423773,,,,,,62.94498,23.85668,,,,43.67837,797785.0,0.0,349887.0,,3252645.0,5885282.0,0.0,,,,1840000.0,2149690.0,,,89.1203896991581,,,-28.9364605914865,-82049600000.0,216507796881.854,,,68.0131444779626,23.098548732666146,,,17.551636283417213,,,,,72.5,29003.0,9137927.0,,,,,,,,,,,85.86695401172,99.09780330421168,0.08099971697566054,,,,,,24462000000.0,12.706839758958083,0.6390708737797213,0.8626970245356614,,,,,,,15.768811806034599,,,,,,,,,,,,,,
1980 [YR1980],3192312799.51874,0.0,50971796743.3515,106765128072.793,0.0,-9994764650.09398,219999.999999999,26128874848.1999,,,,,,96442217156.5829,138323543509.64404,,5.652457601403853,,1333903622858.87,,,,1053790077240.2301,44253167176.785904,269693951826.0,547380734661.93896,533271734661.93896,347345000000.0,391348191442.81696,152979308981.495,50.413094147648685,51.74689509582773,63.45583211190643,90.75620834679383,,,164541658298.5959,160300518430.2579,104411278444.10376,44920491778.63949,45280170505.04133,,,0.008003717049292054,,,,,,,,,,,,,0.0,266238.0,,3308670.0,6382806.0,0.0,,,,1890000.0,2149690.0,,,72.3762245613523,,,-33.36805415937855,-145401600000.0,311062451901.02,,,70.8487937627563,37.81404598077253,,,14.146990402909495,,,,,68.3,28809.0,9691476.0,,,,,,,,,,,85.39211073207073,99.18750179249628,0.060083756847629045,,,,,,30166000000.0,14.117492557324345,0.6389639589713587,1.131655142214173,,,,131.0992372,,,12.613359238789402,,,,,,,,,,,,,,
1981 [YR1981],-6498136246.48581,0.0,49318429874.375,119443903835.541,0.0,-11048014173.3928,0.0,34051190079.9495,,,,,,121331205266.865,170441683864.5629,,1.9430044581393275,,1359821429718.3,,,,1054343193636.9899,47629109183.69,296242699613.333,623367313755.025,610797313755.025,391591000000.0,441089077454.164,178758455488.795,45.87320228034665,46.817257107829455,62.81866106215027,92.9118333958092,,,184291888767.19144,180575702514.41983,115769696969.69698,55459275683.66593,52039389889.3898,,,0.01408827443549671,,,,,,,,,,,,,0.0,294042.0,,3373910.0,6937865.0,0.0,,,,1940000.0,2149690.0,,,56.9657825798403,,,-51.457574518586036,-277519300000.0,475366382571.18,,,72.8318388807976,11.711295745224334,,,16.521847990328602,,,,,64.4,28557.0,10311775.0,,,,,,,,,,,84.14762089794765,99.27039751919581,0.024360527914822048,,,,,,35269000000.0,14.430945433925862,0.7251402968368519,0.9508980828165238,,,,145.0923452,,,13.2652388797364,,,,,,,,,,,,,,
1982 [YR1982],-11128383579.7373,0.0,9471523324.61521,78767953290.6019,0.0,-9745722028.80794,0.0,31649049103.4032,,,,,,124271499769.603,153462144179.56473,,-20.729888310514866,,1077931966115.25,,,,748007171493.5599,50782287866.886604,319870959380.27704,525333911924.87897,534788911924.87897,266511000000.0,314140579389.982,205493626609.68198,32.906901510446296,32.325111673664914,50.73173346519274,89.85009139625014,,,153238991868.8755,155996998986.31323,77740796919.6663,59944577329.21066,59162631274.39998,,,0.02970569975942527,,,,,,,,,,,,,0.0,488520.0,,3442478.0,7546375.0,0.0,,,,1990000.0,2149690.0,,,36.7827201408247,,,-62.96102202655764,-280596500000.0,527218901078.227,,,73.5754808000631,6.311914792264446,,,23.564460087187722,,,,,60.5,28177.0,10988853.0,,,,,,,,,,,80.55890702859938,98.78636972125908,0.02566836823432011,,,,,,40644000000.0,12.929330343552559,0.47412929540322796,0.8756141118004301,,,,95.7899356,,,17.720246395916,,,,,,,,,,,,,,
1983 [YR1983],-4943904677.73521,0.0,-20461628903.3432,50015063774.3481,0.0,-9236533856.35424,299999.999999999,29040756672.7011,,,,,,111189702645.83,132483447967.45166,,-16.051386213488144,,904908943115.445,,,,561235059077.184,54665317386.4563,332008793643.878,446287884996.883,472525884996.883,171681000000.0,220560666930.715,218547284744.095,23.871153324903986,22.545657006447353,38.468666923638104,86.14529162105423,,,129171602025.14703,136765813313.13545,49690593342.981186,61584659913.16932,62542465431.59711,,,0.03097996341737504,,,,,,,,,,,,,0.0,874586.0,,3506477.0,8194651.0,0.0,,,,2200000.0,2149690.0,,,35.671341427728,,,-67.97173084860206,-246507100000.0,492845939353.131,,,73.7163220726518,1.1966490015518758,,,30.717840346698516,,,,,57.0,27689.0,11701128.0,,,,,,,,,,,75.35443131816616,,,,,,,,39197000000.0,12.174070509036431,0.513134518751704,1.090228568054864,,,,59.18999497,,,16.9729273217747,,,,,,,,,,,,,,
1984 [YR1984],-4849863063.00966,0.0,-19757019686.7602,41656606145.0666,0.0,-8882429132.36994,220000.000000001,26165371829.2205,,,,,,101834072863.355,125790084150.54063,,-4.661451925528112,,862727047762.314,,,,517475791421.90594,59919611895.6978,330528639951.59094,421558214401.682,442502214401.682,145530000000.0,194332854631.527,217967779873.09802,19.671264105135762,18.7402067182817,34.52192248383793,79.74438369730856,,,119624918956.20943,125568165267.21964,41296821793.41657,54097332576.61748,61181997664.629684,,,0.027952943645728475,,,,,,,,,,,,,0.0,1443643.0,,3556754.0,8862080.0,0.0,,,,2350000.0,2149690.0,,,34.7415325428266,,,-61.39455742010262,-199179700000.0,450790109901.083,,,72.5670572883323,-0.9227542727404341,,,34.47855955227712,,,,,53.6,27047.0,12418834.0,,,,,,,,,,,74.1232219909437,,,,,,,,33696000000.0,15.579178187163246,0.6189810528785067,1.1908121713666648,,,,48.45704108,,,19.0043483638924,,,,,,,,,,,,,,
