,"Foreign direct investment, net (BoP, current US$)","Net capital account (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Exports of goods and services (BoP, current US$)","Charges for the use of intellectual property, payments (BoP, current US$)","Net secondary income (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)","Total reserves (includes gold, current US$)","External debt stocks, long-term (DOD, current US$)",Total debt service (% of GNI),"Debt service on external debt, total (TDS, current US$)","Net financial flows, bilateral (NFL, current US$)","Commercial banks and other lending (PPG + PNG) (NFL, current US$)",Adjusted net national income (current US$),"GNI, Atlas method (current US$)",Exports of goods and services (annual % growth),GDP growth (annual %),GNI growth (annual %),GDP (constant LCU),GNI (constant LCU),Gross national expenditure (constant LCU),Gross domestic income (constant LCU),"Industry (including construction), value added (constant LCU)","Manufacturing, value added (constant LCU)","Services, value added (constant LCU)",GDP (current LCU),GNI (current LCU),Exports of goods and services (current LCU),"Industry (including construction), value added (current LCU)","Services, value added (current LCU)",Gross savings (% of GDP),Gross savings (% of GNI),Exports of goods and services (% of GDP),Trade (% of GDP),Imports of goods and services (constant 2010 US$),Exports of goods and services (constant 2010 US$),GDP (current US$),GNI (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Services, value added (current US$)","Net ODA provided, total (% of GNI)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net official aid received (current US$),"GDP per capita, PPP (current international $)","GDP per capita, PPP (current international $)","GNI, PPP (current international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Over-age students, primary (% of enrollment)","Persistence to grade 5, total (% of cohort)","Government expenditure on education, total (% of government expenditure)","Compulsory education, duration (years)","Adjusted net enrollment rate, primary (% of primary school age children)","Primary education, pupils",Aquaculture production (metric tons),Cereal production (metric tons),"Plant species (higher), threatened",Rural population,Urban population,Electricity production from coal sources (% of total),Access to electricity (% of population),GDP per unit of energy use (PPP $ per kg of oil equivalent),"Annual freshwater withdrawals, total (% of internal resources)",Arable land (hectares),Land area (sq. km),Urban land area (sq. km),Rural land area (sq. km),Total natural resources rents (% of GDP),"Depositors with commercial banks (per 1,000 adults)",Bank liquid reserves to bank assets ratio (%),"Claims on central government, etc. (% GDP)",Net domestic credit (current LCU),Net foreign assets (current LCU),"Listed domestic companies, total","Stocks traded, total value (current US$)",Consumer price index (2010 = 100),"Inflation, GDP deflator (annual %)",Deposit interest rate (%),Real interest rate (%),Broad money (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"External health expenditure per capita, PPP (current international $)","Mortality rate, infant (per 1,000 live births)",Number of infant deaths,"Population, total","ICT service exports (BoP, current US$)","Patent applications, residents","Trademark applications, total",Rail lines (total route-km),Gini index (World Bank estimate),Multidimensional poverty headcount ratio (% of total population),Poverty headcount ratio at national poverty lines (% of population),Start-up procedures to register a business (number),Cost of business start-up procedures (% of GNI per capita),Profit tax (% of commercial profits),Merchandise exports to high-income economies (% of total merchandise exports),Fuel exports (% of merchandise exports),Ores and metals exports (% of merchandise exports),Merchandise imports (current US$),Food imports (% of merchandise imports),Fuel imports (% of merchandise imports),Ores and metals imports (% of merchandise imports),"Bound rate, simple mean, all products (%)","Share of tariff lines with international peaks, all products (%)","Binding coverage, all products (%)",Export value index (2000 = 100),"Armed forces personnel, total","Armed forces personnel, total",Military expenditure (% of GDP),"Central government debt, total (% of GDP)",Expense (% of GDP),Tax revenue (% of GDP),Taxes on goods and services (% of revenue),"Revenue, excluding grants (% of GDP)",Social contributions (current LCU),IDA resource allocation index (1=low to 6=high),"Employers, total (% of total employment) (modeled ILO estimate)","Labor force participation rate for ages 15-24, female (%) (national estimate)",Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure
1970 [YR1970],NaN,NaN,NaN,NaN,NaN,NaN,20000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,575915,NaN,5009343,881022,NaN,NaN,NaN,NaN,2900000,1246700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5890365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.85243013,13.3846842,12.12204618,368000000,15.67962145,3.357306331,1.099826219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1971 [YR1971],NaN,NaN,NaN,NaN,NaN,NaN,10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,434370,NaN,522928,NaN,5096483,944294,0,NaN,NaN,NaN,2900000,1246700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6040777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.40329016,19.94713774,10.12973155,445000000,13.39212282,3.008040738,0.915146809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1972 [YR1972],NaN,NaN,NaN,NaN,NaN,NaN,30000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,485955,NaN,513417,NaN,5220353,1028199,0,NaN,NaN,NaN,2900000,1246700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6248552,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.91392278,26.84086642,7.764274271,392000000,11.8308829,4.912853421,1.351625586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1973 [YR1973],NaN,NaN,NaN,NaN,NaN,NaN,80000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,516131,NaN,548578,NaN,5372338,1124624,0,NaN,NaN,NaN,2900000,1246700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6496962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.07706981,31.39472746,6.705172309,579000000,13.0863059,5.225641953,1.697630218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1974 [YR1974],NaN,NaN,NaN,NaN,NaN,NaN,280000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,576420,NaN,513764,NaN,5530674,1230706,0,NaN,NaN,NaN,2900000,1246700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6761380,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.09123329,51.64151368,4.146125105,614000000,14.37385396,4.493265564,2.614279982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1975 [YR1975],NaN,NaN,NaN,NaN,NaN,NaN,4560000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,558000,NaN,5680449,1343551,0,NaN,NaN,NaN,2900000,1246700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7024000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,429000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1976 [YR1976],NaN,NaN,NaN,NaN,NaN,NaN,11920000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,563000,NaN,5816910,1462599,0,NaN,NaN,NaN,2900000,1246700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7279509,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,353000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1977 [YR1977],NaN,NaN,NaN,NaN,NaN,NaN,12990000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,430000,NaN,5945021,1588714,0,NaN,NaN,NaN,2900000,1246700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7533735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,720000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1978 [YR1978],NaN,NaN,NaN,NaN,NaN,NaN,34900000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,475000,NaN,6067247,1723460,0,NaN,NaN,NaN,2900000,1246700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7790707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.73949948,0.074690707,885000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1979 [YR1979],NaN,NaN,NaN,NaN,NaN,NaN,29210000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,361000,NaN,6189240,1868827,0,NaN,NaN,NaN,2900000,1246700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8058067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.90704201,0.05795758,1112000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1980 [YR1980],NaN,NaN,NaN,NaN,NaN,NaN,32020000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.13871E+11,NaN,NaN,NaN,NaN,NaN,NaN,177.4288007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5930503401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1420839,NaN,435000,NaN,6314523,2026766,0,NaN,NaN,NaN,2900000,1246700,NaN,NaN,20.54286189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140.2,NaN,8341289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.96925028,0.103770391,1328000000,NaN,NaN,NaN,NaN,NaN,NaN,24.00871826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1981 [YR1981],NaN,NaN,NaN,NaN,NaN,NaN,37560000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.400001219,NaN,3.95661E+11,NaN,NaN,NaN,NaN,NaN,NaN,166.0593515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5550483036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,129.8398,NaN,NaN,NaN,NaN,NaN,1300673,NaN,316000,NaN,6442576,2197870,0,NaN,NaN,NaN,2900000,1246700,NaN,NaN,9.904903715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.100306165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,138.6,57984,8640446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.69211737,82.12398696,0.223165655,1662000000,NaN,NaN,NaN,NaN,NaN,NaN,23.66532576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1982 [YR1982],NaN,NaN,NaN,NaN,NaN,NaN,31780000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,3.95661E+11,NaN,NaN,NaN,NaN,NaN,NaN,166.0593515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5550483036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,117.91686,60.39768,NaN,NaN,NaN,45.19862,1258858,NaN,315000,NaN,6570391,2382559,0,NaN,NaN,NaN,2900000,1246700,NaN,NaN,5.362423638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,137,59503,8952950,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.11752762,NaN,NaN,886000000,NaN,NaN,NaN,NaN,NaN,NaN,20.56633812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1983 [YR1983],NaN,NaN,NaN,NaN,NaN,NaN,33050000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.200001428,NaN,4.12278E+11,NaN,NaN,NaN,NaN,NaN,NaN,173.0559319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5784341596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.8847,NaN,NaN,NaN,42.53922,1178430,NaN,337000,NaN,6696837,2581259,0,NaN,NaN,NaN,2900000,1246700,NaN,NaN,10.96336734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01276356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,135.4,61079,9278096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.46051946,NaN,NaN,983000000,NaN,NaN,NaN,NaN,NaN,NaN,23.00677591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1984 [YR1984],NaN,NaN,NaN,NaN,NaN,NaN,53640000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.000002164,NaN,4.37015E+11,NaN,NaN,NaN,NaN,NaN,NaN,183.441471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6131475065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1065025,NaN,321000,NaN,6820226,2794528,0,NaN,NaN,NaN,2900000,1246700,NaN,NaN,16.71338563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001188112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.2,62852,9614754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.5937783,NaN,NaN,1256000000,NaN,NaN,NaN,NaN,NaN,NaN,25.66689097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1985 [YR1985],-278000000,0,388000000,2430000000,0,21000000,44330000,NaN,NaN,NaN,NaN,NaN,NaN,4248828399,5909142950,NaN,3.49999949,NaN,4.52311E+11,NaN,NaN,NaN,NaN,NaN,NaN,226.0025289,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7553560459,6684491979,NaN,NaN,NaN,NaN,NaN,1.353730368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,870410,NaN,308000,NaN,6939726,3022271,0,NaN,NaN,NaN,2900000,1246700,NaN,NaN,15.1605703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.03520574,NaN,NaN,NaN,NaN,NaN,NaN,NaN,133.2,64794,9961997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.59086263,NaN,NaN,1401000000,32.4960491,0.245652387,1.352680748,NaN,NaN,NaN,29.05042604,49500,49500,1.72E-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1986 [YR1986],-234000000,0,-211000000,1462000000,0,141000000,57460000,NaN,NaN,NaN,NaN,NaN,NaN,4549539336,6967475842,NaN,2.900001743,NaN,4.65428E+11,NaN,NaN,NaN,NaN,NaN,NaN,211.5961353,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7072063345,6684491979,NaN,NaN,NaN,NaN,NaN,1.94854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,974498,NaN,341400,NaN,7054518,3265593,0,NaN,NaN,NaN,2900000,1246700,NaN,NaN,7.464428846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-9.01306192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,132.5,66841,10320111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.29386129,NaN,NaN,1086000000,NaN,NaN,NaN,NaN,NaN,NaN,16.99342609,NaN,NaN,1.73E-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1987 [YR1987],-119000000,0,689000000,2415000000,0,52000000,65370000,NaN,NaN,NaN,NaN,NaN,NaN,3900845128,7106916246,NaN,4.082748636,NaN,4.8443E+11,NaN,NaN,NaN,NaN,NaN,NaN,241.8694506,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8083872012,6684491979,NaN,NaN,NaN,NaN,NaN,2.01107269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1012303,NaN,364400,NaN,7164149,3525101,0,NaN,NaN,0.324324324,2900000,1246700,NaN,NaN,17.47843335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.823311352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,132,68954,10689250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85.61382495,NaN,NaN,1303000000,NaN,NaN,NaN,NaN,NaN,NaN,29.31555378,NaN,NaN,22.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1988 [YR1988],-131000000,0,114000000,2620000000,0,32000000,97200000,NaN,NaN,NaN,NaN,NaN,NaN,3652396400,7208189322,NaN,6.128890476,NaN,5.1412E+11,NaN,NaN,NaN,NaN,NaN,NaN,262.3759764,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8769250550,6684491979,NaN,NaN,NaN,NaN,NaN,2.349168782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1031314,NaN,334400,NaN,7266950,3801100,0,NaN,NaN,NaN,2900000,1246700,NaN,NaN,15.75283131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.213774449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,131.7,71168,11068050,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.76951544,NaN,NaN,1372000000,NaN,NaN,NaN,NaN,NaN,NaN,31.46182602,NaN,NaN,21.9805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1989 [YR1989],-200000000,0,651000000,3164000000,0,-4000000,103470000,NaN,6676170080,2.651711649,265880178.7,116577837.3,337784000,6127341528,9791908192,NaN,0.041621462,NaN,5.14334E+11,NaN,NaN,NaN,NaN,NaN,NaN,305.2168833,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10201099040,10026737968,NaN,NaN,NaN,NaN,NaN,1.666145042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1067906,NaN,272400,NaN,7361871,4092906,0,NaN,NaN,NaN,2900000,1246700,NaN,NaN,22.89703884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.27966269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,131.4,73352,11454777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.59691449,NaN,NaN,1338000000,NaN,NaN,NaN,NaN,NaN,NaN,38.05214432,107000,107000,19.43233333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1990 [YR1990],335700000,0,606900000,3992400000,0,-77100000,192090000,NaN,7603459883,3.250651866,325934344.9,111897401.7,566487000,5303161266,9208683040,NaN,-3.450098684,NaN,4.96589E+11,NaN,NaN,NaN,NaN,NaN,NaN,335.9646477,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11228764963,10026737968,NaN,NaN,NaN,NaN,NaN,2.65061269,NaN,3281.313574,3281.313574,35480228511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1041126,NaN,248500,NaN,7447422,4400964,0,NaN,6.608403688,NaN,2900000,1246700,1427.029541,1248198.625,28.90735098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.22E-08,14.00743982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,131.3,75621,11848386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.33203913,93.47768034,6.2225979,1578000000,NaN,NaN,NaN,NaN,NaN,NaN,49.03474562,115000,115000,17.46366667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991 [YR1991],-664500000,0,434300000,3620600000,0,28200000,188780000,NaN,7702671839,3.662092634,388320412.6,40803939.5,18208000,6920701314,11055239121,NaN,0.991359301,NaN,5.01512E+11,NaN,NaN,NaN,NaN,NaN,NaN,700,700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10603784541,10603784541,NaN,NaN,NaN,NaN,NaN,2.613029202,NaN,3313.888758,3313.888758,40591495320,NaN,55.51957,NaN,NaN,NaN,NaN,NaN,990155,NaN,372060,NaN,7523275,4725626,0,NaN,6.738250175,NaN,2950000,1246700,NaN,NaN,17.32157104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.08E-08,106.3099823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,131.2,77861,12248901,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.68171631,94.83153609,4.85604896,1347000000,NaN,NaN,NaN,NaN,NaN,NaN,43.54786376,150000,150000,7.1025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.289999962,NaN,NaN,3.75,NaN,NaN,NaN
